Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Emile Smith Rowe,ENG,MF,Fulham,Premier League,24-102,2000,7.9,1,0,0,6,7,1,5,6,10,0,0,0,22,4,5,44.4
Eduard Sobol,UKR,MF,Strasbourg,Ligue 1,29-201,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Simon Sohm,SUI,MF,Parma,Serie A,23-210,2001,8.8,2,0,0,6,4,1,3,6,3,0,0,0,27,8,2,80.0
Alex Sola,ESP,"MF,FW",Getafe,La Liga,25-151,1999,9.2,3,0,0,15,20,5,10,3,10,0,0,0,36,15,17,46.9
Dominic Solanke,ENG,FW,Tottenham,Premier League,27-054,1997,7.9,0,0,0,14,11,2,4,0,6,0,0,0,13,17,13,56.7
Ola Solbakken,NOR,"MF,FW",Empoli,Serie A,26-061,1998,5.4,1,0,0,6,0,1,5,1,2,0,0,0,8,6,10,37.5
Carlos Soler,ESP,"MF,FW",West Ham,Premier League,27-310,1997,2.7,3,0,0,10,4,0,5,1,3,0,0,0,8,0,2,0.0
Jhon Solis,COL,MF,Girona,La Liga,20-035,2004,3.2,0,0,0,2,2,0,2,3,4,0,0,0,15,2,2,50.0
Yann Sommer,SUI,GK,Inter,Serie A,35-326,1988,11.0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,100.0
David Soria,ESP,GK,Getafe,La Liga,31-217,1993,12.0,0,0,0,0,0,0,0,0,3,0,0,0,5,2,0,100.0
Juan Soriano,ESP,GK,Leganés,La Liga,27-076,1997,6.0,1,0,0,0,3,0,0,0,1,0,0,1,5,0,0,
Borna Sosa,CRO,DF,Torino,Serie A,26-291,1998,3.5,0,0,0,0,0,0,13,4,3,0,0,0,8,4,6,40.0
Ramón Sosa,PAR,"MF,FW",Nott'ham Forest,Premier League,25-068,1999,0.9,0,0,0,2,1,1,5,1,2,0,0,0,8,1,1,50.0
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,20-324,2003,5.7,3,0,0,11,2,1,15,1,8,0,0,0,31,2,4,33.3
Florian Sotoca,FRA,"FW,MF",Lens,Ligue 1,34-013,1990,6.6,1,0,0,4,6,3,26,2,5,0,0,0,24,15,8,65.2
Riccardo Sottil,ITA,"FW,MF",Fiorentina,Serie A,25-157,1999,3.0,0,0,0,2,11,1,22,3,0,0,0,0,10,2,1,66.7
Tomáš Souček,CZE,MF,West Ham,Premier League,29-254,1995,6.3,3,0,0,12,4,1,3,8,7,1,0,0,14,26,17,60.5
Matìas Soulé,ARG,"MF,FW",Roma,Serie A,21-206,2003,5.2,1,0,0,6,14,0,23,2,2,0,0,0,31,5,6,45.5
Boubakary Soumaré,FRA,"MF,DF",Leicester City,Premier League,25-254,1999,0.6,2,0,0,2,1,0,0,0,1,0,0,0,3,4,1,80.0
Issa Soumaré,SEN,"FW,MF",Le Havre,Ligue 1,24-028,2000,4.7,0,0,0,5,8,1,5,2,1,0,0,0,20,19,17,52.8
Djibril Sow,SUI,MF,Sevilla,La Liga,27-275,1997,4.6,2,0,0,10,8,0,1,4,3,0,0,0,24,2,3,40.0
Saidou Sow,GUI,DF,Strasbourg,Ligue 1,22-126,2002,9.3,2,0,0,6,3,1,0,14,5,0,0,0,31,15,13,53.6
Djed Spence,ENG,DF,Tottenham,Premier League,24-090,2000,0.7,1,0,0,1,0,0,2,2,2,0,0,0,3,0,0,
Leonardo Spinazzola,ITA,DF,Napoli,Serie A,31-227,1993,2.8,0,0,0,0,0,1,6,0,3,0,0,0,11,1,1,50.0
Anton Stach,GER,DF,Hoffenheim,Bundesliga,25-358,1998,8.5,2,0,0,6,12,0,4,12,19,0,0,0,59,17,11,60.7
Jens Stage,DEN,MF,Werder Bremen,Bundesliga,27-365,1996,5.7,1,0,0,8,6,0,5,7,5,0,0,0,24,9,7,56.3
Filip Stankovic,SRB,GK,Venezia,Serie A,22-256,2002,4.0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100.0
Jay Stansfield,ENG,MF,Fulham,Premier League,21-349,2002,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Carl Starfelt,SWE,DF,Celta Vigo,La Liga,29-159,1995,9.2,2,0,0,7,5,0,0,12,6,0,0,0,27,20,19,51.3
Niklas Stark,GER,DF,Werder Bremen,Bundesliga,29-207,1995,4.1,0,0,0,7,4,0,0,4,6,0,0,0,8,6,3,66.7
Lucas Stassin,BEL,FW,Saint-Étienne,Ligue 1,19-345,2004,3.3,0,0,0,9,4,2,3,0,1,1,0,0,3,4,5,44.4
Jason Steele,ENG,GK,Brighton,Premier League,34-081,1990,2.0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,50.0
Orri Steinn Óskarsson,ISL,FW,Real Sociedad,La Liga,20-070,2004,3.3,0,0,0,1,0,4,0,0,3,0,0,0,5,7,15,31.8
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,28-232,1996,1.3,0,0,0,1,0,0,5,0,0,0,0,0,4,1,4,20.0
Jack Stephens,ENG,DF,Southampton,Premier League,30-285,1994,5.7,1,1,0,6,2,1,0,1,7,0,0,0,17,2,5,28.6
Raheem Sterling,ENG,"MF,FW",Arsenal,Premier League,29-335,1994,1.4,0,0,0,1,0,0,5,0,0,0,0,0,4,0,1,0.0
Enzo Sternal,FRA,"FW,MF",Marseille,Ligue 1,17-163,2007,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Ross Stewart,SCO,"FW,MF",Southampton,Premier League,28-119,1996,1.5,1,0,0,3,5,1,0,0,0,0,0,0,2,4,7,36.4
Angelo Stiller,GER,MF,Stuttgart,Bundesliga,23-217,2001,8.9,1,0,0,3,13,0,21,5,5,0,0,0,36,3,5,37.5
Kevin Stöger,AUT,"MF,FW",Gladbach,Bundesliga,31-072,1993,6.4,1,0,0,9,18,0,48,3,6,0,0,0,24,2,7,22.2
Stoichkov,ESP,"MF,FW",Alavés,La Liga,31-002,1993,6.1,1,0,0,8,11,5,8,1,8,0,0,0,32,4,13,23.5
Petar Stojanović,SVN,MF,Empoli,Serie A,29-031,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
John Stones,ENG,"DF,MF",Manchester City,Premier League,30-163,1994,2.7,1,0,0,1,1,0,0,1,2,0,0,0,11,6,3,66.7
Jørgen Strand Larsen,NOR,FW,Wolves,Premier League,24-275,2000,9.1,1,0,0,14,4,5,2,1,4,0,0,0,10,24,34,41.4
Gabriel Strefezza,BRA,"FW,MF",Como,Serie A,27-203,1997,9.6,2,0,0,17,30,0,33,2,15,0,0,0,39,3,6,33.3
Cristhian Stuani,URU,FW,Girona,La Liga,38-026,1986,1.8,1,0,0,3,0,2,0,0,0,0,0,0,2,3,3,50.0
Álex Suárez,ESP,DF,Las Palmas,La Liga,31-234,1993,8.9,3,0,0,9,6,0,0,4,8,0,1,1,23,10,13,43.5
Denis Suárez,ESP,MF,Villarreal,La Liga,30-306,1994,0.9,0,0,0,1,1,0,2,0,1,0,0,0,2,0,0,
Gabriel Suazo,CHI,"DF,MF",Toulouse,Ligue 1,27-090,1997,4.2,0,0,0,4,5,0,15,5,7,0,0,0,19,1,2,33.3
Luka Sučić,CRO,MF,Real Sociedad,La Liga,22-060,2002,7.2,0,0,0,6,6,1,4,4,8,0,0,0,42,6,6,50.0
Yukinari Sugawara,JPN,DF,Southampton,Premier League,24-132,2000,7.1,2,0,0,3,7,2,32,4,10,0,0,0,15,2,6,25.0
Niklas Süle,GER,DF,Dortmund,Bundesliga,29-065,1995,3.7,1,0,0,2,0,0,0,1,4,0,1,0,13,8,2,80.0
Ibrahim Sulemana,GHA,MF,Atalanta,Serie A,21-169,2003,0.3,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0.0
Kamaldeen Sulemana,GHA,"FW,MF",Southampton,Premier League,22-266,2002,0.2,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,
Crysencio Summerville,NED,"FW,MF",West Ham,Premier League,23-008,2001,2.9,1,0,0,2,8,1,6,0,1,0,0,0,12,1,2,33.3
Tomáš Suslov,SVK,"FW,MF",Hellas Verona,Serie A,22-153,2002,5.4,4,1,1,19,13,0,10,3,11,0,0,0,20,3,4,42.9
Suso,ESP,"FW,MF",Sevilla,La Liga,30-354,1993,1.1,0,0,0,0,3,1,8,0,0,0,0,0,12,1,0,100.0
Zion Suzuki,JPN,GK,Parma,Serie A,22-078,2002,9.8,2,1,1,2,1,0,0,0,0,0,0,0,6,4,0,100.0
Mattias Svanberg,SWE,MF,Wolfsburg,Bundesliga,25-307,1999,4.2,2,0,0,6,8,0,0,4,3,0,0,0,17,6,5,54.5
Marin Šverko,CRO,DF,Venezia,Serie A,26-277,1998,4.5,0,0,0,4,1,0,2,8,3,0,1,0,14,8,6,57.1
Mile Svilar,SRB,GK,Roma,Serie A,25-072,1999,11.0,1,0,0,0,1,0,0,0,0,0,0,0,13,2,0,100.0
Michael Svoboda,AUT,DF,Venezia,Serie A,26-023,1998,10.3,1,0,0,5,8,0,1,10,9,0,0,0,42,21,26,44.7
Williot Swedberg,SWE,"FW,MF",Celta Vigo,La Liga,20-280,2004,5.3,1,0,0,7,16,3,7,1,5,0,0,0,14,4,5,44.4
Abakar Sylla,CIV,DF,Strasbourg,Ligue 1,21-318,2002,5.5,2,0,0,11,4,0,0,5,8,0,0,0,25,10,8,55.6
Issiaga Sylla,GUI,"DF,MF",Montpellier,Ligue 1,30-311,1994,2.8,0,0,0,3,2,0,7,4,0,0,0,0,20,7,5,58.3
Mamadou Sylla,SEN,FW,Valladolid,La Liga,30-232,1994,5.1,1,0,0,5,10,6,1,0,0,1,0,0,5,11,14,44.0
Sammie Szmodics,IRL,"FW,MF",Ipswich Town,Premier League,29-044,1995,5.2,1,0,0,7,6,6,4,4,2,0,0,0,17,3,4,42.9
Dominik Szoboszlai,HUN,MF,Liverpool,Premier League,24-013,2000,8.0,3,0,0,13,7,0,7,4,0,0,0,0,37,7,5,58.3
Alexander Sørloth,NOR,FW,Atlético Madrid,La Liga,28-338,1995,6.5,0,0,0,8,6,2,1,0,1,0,0,0,19,39,19,67.2
Musa Al-Taamari,JOR,"FW,MF",Montpellier,Ligue 1,27-150,1997,2.6,1,0,0,2,5,0,3,2,1,0,0,0,6,2,3,40.0
Haris Tabakovic,BIH,"FW,MF",Hoffenheim,Bundesliga,30-140,1994,1.3,0,0,0,4,0,0,0,0,1,0,0,0,4,9,8,52.9
Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,32-068,1992,4.0,1,0,0,4,4,1,8,8,7,0,0,0,23,12,6,66.7
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,28-270,1996,9.0,1,0,0,4,2,0,4,11,4,0,0,0,49,19,7,73.1
Adrien Tameze,CMR,"MF,DF",Torino,Serie A,30-277,1994,3.6,1,0,0,4,3,0,8,10,1,0,0,0,12,2,6,25.0
Renato Tapia,PER,"MF,DF",Leganés,La Liga,29-102,1995,6.1,3,0,0,11,9,0,4,5,10,0,0,0,37,9,7,56.3
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,25-279,1999,8.9,1,0,0,11,1,1,2,7,14,0,0,0,40,15,9,62.5
Florian Tardieu,FRA,MF,Saint-Étienne,Ligue 1,32-199,1992,1.8,0,0,0,1,2,0,1,3,1,0,0,0,18,1,1,50.0
Mehdi Taremi,IRN,FW,Inter,Serie A,32-112,1992,2.6,0,0,0,4,3,3,0,0,1,0,0,0,7,5,8,38.5
Oussama Targhalline,MAR,MF,Le Havre,Ligue 1,22-171,2002,6.3,0,0,0,6,6,3,6,10,8,0,0,0,29,5,4,55.6
James Tarkowski,ENG,DF,Everton,Premier League,31-354,1992,10.0,3,0,0,12,7,0,0,9,15,0,1,0,28,28,11,71.8
César Tárrega,ESP,DF,Valencia,La Liga,22-255,2002,9.0,2,0,0,12,0,0,0,5,7,0,0,0,26,20,17,54.1
Nuno Tavares,POR,DF,Lazio,Serie A,24-286,2000,7.2,3,1,1,7,17,1,45,6,9,0,1,0,41,6,3,66.7
Marcus Tavernier,ENG,"MF,FW",Bournemouth,Premier League,25-230,1999,8.7,2,0,0,10,9,2,52,2,10,0,0,0,34,6,13,31.6
Charlie Taylor,ENG,DF,Southampton,Premier League,31-050,1993,2.3,1,0,0,2,2,0,9,3,5,0,0,0,6,4,2,66.7
Jack Taylor,IRL,MF,Ipswich Town,Premier League,26-137,1998,1.5,2,0,0,6,0,0,1,2,0,0,0,0,7,3,1,75.0
Loum Tchaouna,FRA,"FW,MF",Lazio,Serie A,21-060,2003,1.9,0,0,0,2,0,0,11,1,1,0,0,0,5,2,11,15.4
Jackson Tchatchoua,CMR,"DF,MF",Hellas Verona,Serie A,23-054,2001,9.4,4,1,0,7,3,2,25,7,8,0,1,0,28,12,6,66.7
Enzo Tchato,CMR,"DF,MF",Montpellier,Ligue 1,21-350,2002,6.1,0,0,0,3,5,0,25,7,5,0,0,0,20,5,3,62.5
Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,La Liga,24-285,2000,9.4,0,0,0,8,8,0,1,23,10,0,0,0,44,18,8,69.2
Álvaro Tejero,ESP,"MF,DF",Espanyol,La Liga,28-110,1996,6.7,0,0,0,6,7,1,61,4,3,0,0,0,30,5,3,62.5
Martín Tejón,ESP,"MF,DF",Valencia,La Liga,20-209,2004,0.5,0,0,0,1,1,0,1,0,0,0,0,0,4,0,3,0.0
Mathys Tel,FRA,"FW,MF",Bayern Munich,Bundesliga,19-194,2005,1.3,0,0,0,3,3,1,0,1,1,0,0,0,5,1,0,100.0
Nathan Tella,NGA,"DF,FW",Leverkusen,Bundesliga,25-125,1999,1.1,0,0,0,2,4,0,3,0,0,0,0,0,1,0,0,
Nahuel Tenaglia,ARG,DF,Alavés,La Liga,28-260,1996,9.5,2,0,0,11,12,2,22,9,12,0,0,0,24,12,18,40.0
Casper Tengstedt,DEN,"FW,MF",Hellas Verona,Serie A,24-159,2000,7.7,2,0,0,3,6,2,6,3,1,0,0,0,21,7,29,19.4
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,32-191,1992,5.5,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,100.0
Filippo Terracciano,ITA,DF,Milan,Serie A,21-273,2003,4.0,2,0,0,7,4,1,3,2,3,0,0,0,15,7,4,63.6
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,34-244,1990,3.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Ramón Terrats,ESP,MF,Villarreal,La Liga,24-020,2000,0.9,1,0,0,2,0,0,3,1,3,0,0,0,8,2,2,50.0
Martin Terrier,FRA,MF,Leverkusen,Bundesliga,27-248,1997,4.9,1,0,0,1,9,2,3,1,1,0,0,0,3,7,8,46.7
Tanner Tessmann,USA,MF,Lyon,Ligue 1,23-044,2001,2.0,0,0,0,2,2,0,8,5,3,0,0,0,10,0,3,0.0
Kenny Tete,NED,DF,Fulham,Premier League,29-029,1995,9.6,2,0,0,14,9,0,14,20,14,0,0,0,32,10,7,58.8
Teddy Teuma,MLT,MF,Reims,Ligue 1,31-038,1993,2.2,1,0,0,4,3,0,14,2,3,0,0,0,7,0,1,0.0
Jordan Teze,NED,DF,Monaco,Ligue 1,25-038,1999,2.5,1,1,0,7,1,0,2,2,5,0,0,0,7,4,0,100.0
Florian Thauvin,FRA,"MF,FW",Udinese,Serie A,31-286,1993,5.9,0,0,0,4,10,1,45,2,5,0,0,0,16,0,2,0.0
Arthur Theate,BEL,DF,Eint Frankfurt,Bundesliga,24-166,2000,7.6,3,1,1,3,6,0,3,13,5,0,0,0,22,6,9,40.0
Malick Thiaw,GER,DF,Milan,Serie A,23-091,2001,4.0,0,0,0,5,1,0,2,5,5,0,0,1,11,13,5,72.2
Sorba Thomas,WAL,FW,Nantes,Ligue 1,25-077,1999,6.8,0,0,0,4,8,2,64,2,4,0,0,0,27,0,7,0.0
Adrien Thomasson,FRA,MF,Lens,Ligue 1,30-333,1993,8.8,1,0,0,22,14,2,27,8,17,0,0,0,61,5,10,33.3
Morten Thorsby,NOR,MF,Genoa,Serie A,28-186,1996,5.8,1,0,0,20,4,3,1,1,5,0,1,0,12,33,28,54.1
Khéphren Thuram,FRA,MF,Juventus,Serie A,23-226,2001,4.6,2,0,0,11,5,0,3,3,2,0,0,0,20,7,4,63.6
Marcus Thuram,FRA,FW,Inter,Serie A,27-093,1997,9.9,0,0,0,12,20,5,4,1,7,2,0,0,20,24,8,75.0
Youri Tielemans,BEL,MF,Aston Villa,Premier League,27-184,1997,9.8,2,0,0,16,18,0,47,10,17,0,0,0,38,5,6,45.5
Phillip Tietz,GER,FW,Augsburg,Bundesliga,27-121,1997,6.3,2,0,0,9,4,7,1,3,3,0,0,0,11,25,26,49.0
Jurriën Timber,NED,DF,Arsenal,Premier League,23-143,2001,6.6,3,0,0,10,2,1,8,3,8,0,0,0,27,4,12,25.0
Jean-Clair Todibo,FRA,DF,West Ham,Premier League,24-313,1999,4.6,0,0,0,3,2,0,1,6,6,0,0,0,27,7,8,46.7
Harry Toffolo,ENG,DF,Nott'ham Forest,Premier League,29-080,1995,0.4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
Umut Tohumcu,GER,MF,Hoffenheim,Bundesliga,20-088,2004,2.4,2,0,0,3,3,0,2,2,5,0,0,0,9,0,0,
Corentin Tolisso,FRA,MF,Lyon,Ligue 1,30-096,1994,5.7,2,0,0,14,14,2,4,3,5,0,0,0,29,11,20,35.5
Rafael Tolói,ITA,DF,Atalanta,Serie A,34-028,1990,0.4,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,
Tiago Tomás,POR,"FW,MF",Wolfsburg,Bundesliga,22-144,2002,7.8,2,0,0,10,20,2,10,4,6,1,0,0,22,5,12,29.4
Takehiro Tomiyasu,JPN,DF,Arsenal,Premier League,26-002,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fikayo Tomori,ENG,DF,Milan,Serie A,26-324,1997,6.0,1,0,0,2,2,0,1,7,7,0,0,0,16,15,10,60.0
Sandro Tonali,ITA,MF,Newcastle Utd,Premier League,24-183,2000,4.3,3,0,0,7,11,1,11,9,6,1,0,0,25,1,2,33.3
Pablo Torre,ESP,MF,Barcelona,La Liga,21-218,2003,2.2,0,0,0,4,4,0,8,1,4,0,0,0,8,1,3,25.0
David Torres,ESP,DF,Valladolid,La Liga,21-247,2003,6.7,3,0,0,5,1,0,0,2,2,0,0,1,9,12,13,48.0
Ferrán Torres,ESP,FW,Barcelona,La Liga,24-252,2000,3.6,0,1,0,3,1,2,5,0,1,0,0,0,8,1,2,33.3
Pau Torres,ESP,DF,Aston Villa,Premier League,27-296,1997,10.0,1,0,0,4,4,0,1,4,7,0,0,0,28,7,16,30.4
Lucas Torró,ESP,MF,Osasuna,La Liga,30-111,1994,11.5,3,0,0,29,14,1,1,16,14,0,0,0,59,60,16,78.9
Abdoulaye Touré,GUI,MF,Le Havre,Ligue 1,30-249,1994,9.1,2,0,0,11,12,0,3,12,11,0,0,0,51,13,6,68.4
Birama Touré,MLI,"MF,DF",Montpellier,Ligue 1,32-154,1992,2.7,1,0,0,2,5,0,0,3,4,0,0,0,13,3,3,50.0
Ousmane Toure,FRA,DF,Lille,Ligue 1,19-263,2005,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0
Souleymane Touré,FRA,DF,Udinese,Serie A,21-224,2003,4.8,1,1,0,7,4,1,4,5,5,0,0,0,12,2,4,33.3
Lucas Tousart,FRA,MF,Union Berlin,Bundesliga,27-192,1997,1.4,1,0,0,2,0,0,1,1,1,0,0,0,4,3,2,60.0
Conor Townsend,ENG,MF,Ipswich Town,Premier League,31-248,1993,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
Adama Traoré,ESP,"FW,MF",Fulham,Premier League,28-287,1996,8.0,2,0,0,10,16,1,36,1,5,0,0,0,31,14,9,60.9
Hamari Traoré,MLI,DF,Real Sociedad,La Liga,32-285,1992,3.5,0,0,0,4,3,0,3,3,7,0,0,0,15,4,6,40.0
Omar Traoré,GER,"DF,FW",Heidenheim,Bundesliga,26-277,1998,7.5,2,0,0,9,8,0,21,5,6,0,1,0,31,6,11,35.3
Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,34-122,1990,5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0
Mark Travers,IRL,GK,Bournemouth,Premier League,25-173,1999,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Óscar Trejo,ARG,"MF,FW",Rayo Vallecano,La Liga,36-195,1988,1.4,0,0,0,5,3,0,1,1,2,0,0,0,7,1,4,20.0
Philipp Treu,GER,"MF,DF",St. Pauli,Bundesliga,23-340,2000,8.5,1,0,0,8,8,0,20,6,11,0,0,0,37,3,11,21.4
Ryan Trevitt,ENG,MF,Brentford,Premier League,21-240,2003,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
Christopher Trimmel,AUT,"MF,DF",Union Berlin,Bundesliga,37-257,1987,5.2,2,0,0,5,3,1,29,5,12,0,0,0,13,4,5,44.4
Kieran Trippier,ENG,DF,Newcastle Utd,Premier League,34-049,1990,3.1,0,0,0,6,2,1,21,2,4,0,0,0,15,7,5,58.3
Leandro Trossard,BEL,FW,Arsenal,Premier League,29-339,1994,6.2,2,1,1,5,7,1,9,5,8,0,0,0,29,1,8,11.1
Adrien Truffert,FRA,"DF,MF",Rennes,Ligue 1,22-353,2001,8.3,2,0,0,10,4,1,23,7,8,0,0,0,35,10,8,55.6
Kostas Tsimikas,GRE,DF,Liverpool,Premier League,28-179,1996,2.6,0,0,0,3,1,0,13,3,7,0,0,0,11,3,3,50.0
Viktor Tsyhankov,UKR,"MF,FW",Girona,La Liga,26-358,1997,4.9,1,0,0,5,6,1,25,0,3,0,0,0,18,1,7,12.5
Axel Tuanzebe,COD,DF,Ipswich Town,Premier League,26-359,1997,5.7,1,0,0,3,2,0,3,8,8,0,0,0,12,8,7,53.3
Stefano Turati,ITA,GK,Monza,Serie A,23-063,2001,8.0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,
Beñat Turrientes,ESP,MF,Real Sociedad,La Liga,22-281,2002,5.1,2,0,0,9,9,0,16,1,3,0,0,0,19,7,8,46.7
Tuta,BRA,"DF,MF",Eint Frankfurt,Bundesliga,25-126,1999,8.7,2,0,0,9,3,0,0,17,10,0,0,0,42,13,12,52.0
Chrisantus Uche,NGA,"FW,MF",Getafe,La Liga,21-172,2003,10.1,3,0,0,18,34,9,9,1,5,0,0,0,39,26,38,40.6
Destiny Udogie,ITA,DF,Tottenham,Premier League,21-345,2002,9.2,2,0,0,13,19,1,14,11,17,0,0,0,43,6,10,37.5
Manuel Ugarte Ribeiro,URU,MF,Manchester Utd,Premier League,23-210,2001,2.1,2,0,0,10,5,0,0,1,5,0,0,0,13,1,1,50.0
Lesley Ugochukwu,FRA,MF,Southampton,Premier League,20-226,2004,1.6,0,0,0,1,2,0,0,2,2,0,0,0,6,2,1,66.7
Lukas Ullrich,GER,DF,Gladbach,Bundesliga,20-236,2004,0.8,0,0,0,1,1,0,2,2,0,0,0,0,3,0,1,0.0
Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,36-096,1988,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Enes Ünal,TUR,"FW,MF",Bournemouth,Premier League,27-181,1997,1.6,1,0,0,3,2,1,1,0,0,0,0,0,6,10,5,66.7
Deniz Undav,GER,"FW,MF",Stuttgart,Bundesliga,28-111,1996,7.1,1,0,0,7,6,5,2,3,4,0,0,0,17,5,13,27.8
Naci Ünüvar,NED,"MF,DF",Espanyol,La Liga,21-147,2003,0.3,0,0,0,0,1,1,2,0,2,0,0,0,3,0,0,
Dayot Upamecano,FRA,DF,Bayern Munich,Bundesliga,26-011,1998,8.9,3,0,0,11,5,0,2,15,9,0,0,0,45,29,22,56.9
Kacper Urbanski,POL,MF,Bologna,Serie A,20-061,2004,2.2,2,0,0,4,4,0,8,2,2,0,0,0,14,1,8,11.1
Can Uzun,TUR,"FW,MF",Eint Frankfurt,Bundesliga,18-362,2005,1.1,0,0,0,4,1,0,1,0,1,0,0,0,2,2,0,100.0
Josha Vagnoman,GER,DF,Stuttgart,Bundesliga,23-332,2000,6.4,3,0,0,6,5,0,7,4,2,0,0,0,30,4,7,36.4
Óscar Valentín,ESP,MF,Rayo Vallecano,La Liga,30-079,1994,8.3,0,0,0,23,19,0,2,10,14,0,0,0,50,17,12,58.6
Germán Valera,ESP,"MF,FW",Valencia,La Liga,22-236,2002,0.5,0,0,0,0,1,0,1,3,0,0,0,0,1,1,0,100.0
Emanuele Valeri,ITA,DF,Parma,Serie A,25-336,1998,6.6,0,0,0,5,8,0,25,8,5,0,0,0,22,5,2,71.4
Martin Valjent,SVK,DF,Mallorca,La Liga,28-332,1995,7.8,1,0,0,4,3,0,2,4,5,0,0,0,19,9,6,60.0
Jesús Vallejo,ESP,DF,Real Madrid,La Liga,27-307,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Mattia Valoti,ITA,MF,Monza,Serie A,31-062,1993,0.3,1,0,0,1,1,0,0,0,2,0,0,0,2,0,0,
Federico Valverde,URU,MF,Real Madrid,La Liga,26-108,1998,10.4,2,0,0,4,7,0,11,22,10,0,0,0,63,9,5,64.3
Ignace Van Der Brempt,BEL,DF,Como,Serie A,22-220,2002,4.4,1,0,0,5,5,0,5,6,11,0,0,0,23,3,2,60.0
Virgil van Dijk,NED,DF,Liverpool,Premier League,33-122,1991,10.0,1,0,0,6,1,0,0,20,3,0,0,0,29,37,14,72.5
Vanderson,BRA,DF,Monaco,Ligue 1,23-139,2001,5.5,4,1,1,10,7,0,11,11,13,0,0,0,42,8,5,61.5
Maarten Vandevoordt,BEL,GK,RB Leipzig,Bundesliga,22-255,2002,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jamie Vardy,ENG,FW,Leicester City,Premier League,37-301,1987,9.4,3,0,0,6,5,10,4,1,3,1,0,0,4,18,12,60.0
Ruben Vargas,SUI,MF,Augsburg,Bundesliga,26-094,1998,2.6,1,0,0,3,3,0,12,1,1,0,0,0,8,3,4,42.9
Nikola Vasilj,BIH,GK,St. Pauli,Bundesliga,28-341,1995,9.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,100.0
Devis Vásquez,COL,GK,Empoli,Serie A,26-179,1998,11.0,2,0,0,1,2,0,0,0,0,0,1,0,13,5,0,100.0
Johan Vásquez,MEX,DF,Genoa,Serie A,26-016,1998,10.3,3,0,0,11,3,0,2,16,5,0,0,0,32,23,21,52.3
Denis Vavro,SVK,DF,Wolfsburg,Bundesliga,28-211,1996,4.0,0,0,0,3,1,0,1,4,1,0,0,0,21,12,7,63.2
José Luis García Vayá,ESP,MF,Valencia,La Liga,26-088,1998,9.5,5,1,0,13,8,1,54,3,11,0,0,0,50,13,10,56.5
Jesus Vazquez,ESP,DF,Valencia,La Liga,21-310,2003,6.2,2,0,0,9,7,1,14,5,13,0,0,0,25,4,9,30.8
Lucas Vázquez,ESP,DF,Real Madrid,La Liga,33-129,1991,4.5,1,0,0,8,5,0,14,2,7,0,0,0,15,2,5,28.6
Matías Vecino,URU,MF,Lazio,Serie A,33-075,1991,3.7,2,0,0,7,0,0,1,1,4,0,0,0,13,9,9,50.0
Renato Veiga,POR,"DF,MF",Chelsea,Premier League,21-101,2003,1.9,2,0,0,3,1,1,0,1,5,0,0,0,8,3,2,60.0
