Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Łukasz Fabiański,POL,GK,West Ham,Premier League,38,1985,8.0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,100.0
Nicolò Fagioli,ITA,MF,Juventus,Serie A,22,2001,4.9,1,0,0,3,5,1,19,4,3,0,0,0,23,1,0,100.0
Romain Faivre,FRA,"MF,FW",Bournemouth,Premier League,25,1998,0.5,1,0,0,2,4,0,3,0,1,0,0,0,1,0,1,0.0
Romain Faivre,FRA,"MF,FW",Lorient,Ligue 1,25,1998,16.1,1,0,0,5,47,1,38,7,6,0,0,0,85,3,8,27.3
Ilhan Fakili,FRA,"MF,FW",Clermont Foot,Ligue 1,17,2006,1.0,0,0,0,1,1,0,1,1,0,0,0,0,3,0,3,0.0
Radamel Falcao,COL,"FW,DF",Rayo Vallecano,La Liga,37,1986,4.5,4,0,0,15,10,6,1,3,5,0,0,0,20,14,24,36.8
Wladimiro Falcone,ITA,GK,Lecce,Serie A,28,1995,38.0,0,0,0,0,5,0,0,1,0,1,0,0,30,5,0,100.0
Fali,ESP,DF,Cádiz,La Liga,29,1993,28.3,12,0,0,23,19,0,10,27,26,0,0,0,127,39,39,50.0
Davide Faraoni,ITA,DF,Hellas Verona,Serie A,31,1991,6.7,5,0,0,11,9,0,19,6,10,0,0,0,38,9,7,56.3
Davide Faraoni,ITA,DF,Fiorentina,Serie A,31,1991,4.4,0,0,0,3,6,0,17,5,4,0,1,0,10,4,7,36.4
Ansu Fati,ESP,"MF,FW",Brighton,Premier League,20,2002,5.8,2,0,0,6,13,2,3,3,3,0,0,0,22,1,10,9.1
Ansu Fati,ESP,"MF,FW",Barcelona,La Liga,20,2002,0.6,0,0,0,0,4,1,0,0,0,0,0,0,2,1,1,50.0
Khalil Fayad,FRA,"FW,MF",Montpellier,Ligue 1,19,2004,11.4,2,0,0,22,24,1,13,14,15,0,0,0,54,12,14,46.2
Federico Fazio,ARG,DF,Salernitana,Serie A,36,1987,15.1,3,1,0,9,9,0,0,17,11,0,1,0,54,50,21,70.4
Jacopo Fazzini,ITA,MF,Empoli,Serie A,20,2003,13.7,6,0,0,23,27,1,54,12,25,1,1,0,78,14,29,32.6
Peter Federico,DOM,"MF,FW",Valencia,La Liga,21,2002,7.2,1,0,0,11,11,1,18,7,3,1,0,0,27,10,10,50.0
Nabil Fekir,FRA,"MF,FW",Betis,La Liga,30,1993,11.7,1,0,0,22,35,8,56,7,10,0,0,0,42,10,11,47.6
Felipe,BRA,DF,Nott'ham Forest,Premier League,34,1989,4.2,4,0,0,10,2,0,0,4,9,0,0,0,20,14,6,70.0
Luiz Felipe,ITA,DF,Betis,La Liga,26,1997,4.0,1,0,0,2,1,0,0,4,3,0,0,0,23,2,6,25.0
João Félix,POR,FW,Barcelona,La Liga,23,1999,17.1,3,0,0,21,54,9,17,10,16,0,0,0,68,8,8,50.0
Ohis Felix Uduokhai,GER,DF,Augsburg,Bundesliga,25,1997,32.5,5,1,1,29,23,0,3,46,21,1,0,1,150,111,68,62.0
Kiko Femenía,ESP,DF,Villarreal,La Liga,32,1991,17.6,8,1,1,25,3,0,28,31,25,0,1,0,106,10,11,47.6
Evan Ferguson,IRL,FW,Brighton,Premier League,18,2004,15.2,1,0,0,24,25,5,1,2,6,1,0,0,25,13,18,41.9
Lewis Ferguson,SCO,MF,Bologna,Serie A,23,1999,30.1,8,0,0,52,72,4,11,17,21,1,1,0,142,34,40,45.9
Bruno Fernandes,POR,"MF,FW",Manchester Utd,Premier League,28,1994,34.6,9,0,0,41,28,13,223,27,38,0,0,0,200,21,25,45.7
Edimilson Fernandes,SUI,DF,Mainz 05,Bundesliga,27,1996,14.3,4,0,0,10,8,2,53,22,16,0,0,0,88,19,19,50.0
Aitor Fernández,ESP,GK,Osasuna,La Liga,32,1991,6.1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0.0
Álex Fernández,ESP,MF,Cádiz,La Liga,30,1992,14.3,3,0,0,5,16,0,35,15,9,0,0,0,82,13,16,44.8
Carlos Fernández,ESP,FW,Real Sociedad,La Liga,27,1996,4.5,3,0,0,15,3,2,1,0,7,0,1,0,18,16,17,48.5
Enzo Fernández,ARG,MF,Chelsea,Premier League,22,2001,24.5,7,0,0,33,31,4,45,17,22,1,1,0,122,21,23,47.7
Raúl Fernández,ESP,GK,Granada,La Liga,35,1988,3.1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
Valery Fernández,ESP,"MF,FW",Girona,La Liga,23,1999,5.6,1,0,0,6,13,3,13,1,9,0,0,0,30,2,3,40.0
Fernando,ESP,GK,Almería,La Liga,33,1990,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,100.0
Fernando,BRA,MF,Sevilla,La Liga,36,1987,5.1,0,0,0,6,3,0,4,7,8,0,0,0,35,10,8,55.6
Ichem Ferrah,FRA,FW,Lille,Ligue 1,17,2005,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Andrea Ferraris,ITA,MF,Monza,Serie A,20,2003,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
André Ferreira,POR,GK,Granada,La Liga,27,1996,14.9,1,0,0,2,2,0,0,0,0,0,2,0,18,7,1,87.5
João Ferreira,POR,DF,Udinese,Serie A,22,2001,20.2,9,0,0,35,11,2,21,29,42,1,1,0,106,18,14,56.3
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,31,1992,22.6,6,0,0,48,43,0,38,13,22,0,1,0,174,10,20,33.3
Nacho Ferri,ESP,"FW,MF",Eint Frankfurt,Bundesliga,18,2004,0.8,0,0,0,1,2,0,0,0,3,0,0,0,2,9,9,50.0
Rachad Fettal,MAR,FW,Almería,La Liga,18,2005,0.2,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,100.0
Seydou Fini,ITA,"DF,FW",Genoa,Serie A,17,2006,0.4,0,0,0,0,2,0,1,0,0,0,0,0,1,1,2,33.3
Max Finkgräfe,GER,"DF,FW",Köln,Bundesliga,19,2004,19.5,4,0,0,19,21,0,61,22,39,0,0,0,104,23,27,46.0
Vincenzo Fiorillo,ITA,GK,Salernitana,Serie A,33,1990,4.0,1,1,0,0,3,0,0,0,0,0,0,0,2,1,0,100.0
Kilian Fischer,GER,"DF,MF",Wolfsburg,Bundesliga,22,2000,3.2,1,0,0,4,3,0,11,1,6,0,0,0,10,0,5,0.0
John Fleck,SCO,"MF,DF",Sheffield Utd,Premier League,31,1991,1.0,1,0,0,2,2,0,0,0,0,0,0,0,5,2,7,22.2
Mark Flekken,NED,GK,Brentford,Premier League,30,1993,36.5,3,0,0,2,4,0,0,0,1,0,1,0,41,10,1,90.9
Alessandro Florenzi,ITA,DF,Milan,Serie A,32,1991,19.2,5,0,0,11,9,2,122,20,21,0,0,0,97,7,17,29.2
Phil Foden,ENG,"FW,MF",Manchester City,Premier League,23,2000,31.7,2,0,0,14,60,5,89,13,20,0,1,0,127,6,17,26.1
Wes Foderingham,ENG,GK,Sheffield Utd,Premier League,32,1991,29.4,2,0,0,1,12,0,0,0,3,0,0,1,31,1,1,50.0
Malick Fofana,BEL,FW,Lyon,Ligue 1,18,2005,6.2,0,0,0,3,11,0,20,5,4,1,0,0,18,0,7,0.0
Youssouf Fofana,FRA,MF,Monaco,Ligue 1,24,1999,30.0,3,0,0,37,33,1,14,37,39,0,1,1,230,17,16,51.5
Jonas Föhrenbach,GER,DF,Heidenheim,Bundesliga,27,1996,31.0,2,0,0,15,17,2,73,31,24,0,0,1,148,37,22,62.7
Thomas Foket,BEL,DF,Reims,Ligue 1,28,1994,20.4,9,1,1,26,13,4,37,25,17,0,0,0,97,16,19,45.7
Michael Folorunsho,ITA,"MF,FW",Hellas Verona,Serie A,25,1998,30.9,5,0,0,50,74,11,64,17,28,1,0,0,145,75,78,49.0
Tiago Fonseca Morais,POR,FW,Lille,Ligue 1,19,2003,0.5,0,0,0,1,0,0,1,1,1,0,0,0,3,0,0,
Pablo Fornals,ESP,"MF,FW",West Ham,Premier League,27,1996,4.7,0,0,0,3,5,1,8,6,6,0,0,0,26,3,6,33.3
Pablo Fornals,ESP,"FW,MF",Betis,La Liga,27,1996,12.8,2,0,0,13,14,4,51,22,16,0,0,0,72,11,9,55.0
Emil Forsberg,SWE,"MF,FW",RB Leipzig,Bundesliga,31,1991,5.2,0,0,0,4,9,0,8,0,3,0,0,0,19,2,3,40.0
Omari Forson,ENG,FW,Manchester Utd,Premier League,19,2004,0.8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0.0
Philipp Förster,GER,"MF,FW",Bochum,Bundesliga,28,1995,4.3,1,0,0,6,9,0,28,7,5,0,0,0,27,2,7,22.2
Héctor Fort,ESP,DF,Barcelona,La Liga,16,2006,3.5,0,0,0,8,1,1,6,2,5,0,0,0,16,0,3,0.0
Lyle Foster,RSA,"FW,MF",Burnley,Premier League,22,2000,21.1,0,1,0,24,11,14,3,3,10,0,0,0,51,50,106,32.1
Dimitri Foulquier,FRA,"DF,MF",Valencia,La Liga,30,1993,20.5,3,0,0,24,28,2,42,16,22,0,0,0,111,10,17,37.0
Juan Foyth,ARG,DF,Villarreal,La Liga,25,1998,11.8,1,0,0,18,7,0,18,12,15,0,0,0,58,26,16,61.9
Matheus França,BRA,"MF,FW",Crystal Palace,Premier League,19,2004,2.6,1,0,0,6,2,2,14,1,3,1,0,0,17,1,5,16.7
Bartol Franjić,CRO,MF,Darmstadt 98,Bundesliga,23,2000,13.7,5,0,0,20,2,0,4,30,12,0,0,0,63,17,19,47.2
Przemysław Frankowski,POL,DF,Lens,Ligue 1,28,1995,24.4,4,0,0,33,12,0,118,25,39,0,0,0,96,17,26,39.5
Nathan Fraser,IRL,FW,Wolves,Premier League,18,2005,2.1,1,0,0,5,3,0,0,1,2,0,0,0,8,3,9,25.0
Davide Frattesi,ITA,MF,Inter,Serie A,23,1999,10.6,1,0,0,12,16,1,11,5,6,1,0,0,38,14,15,48.3
Morten Frendrup,DEN,MF,Genoa,Serie A,22,2001,34.9,6,0,0,49,35,1,12,51,72,0,1,0,197,31,29,51.7
Remo Freuler,SUI,MF,Bologna,Serie A,31,1992,29.2,9,0,0,44,15,0,9,36,50,0,1,0,137,20,27,42.6
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,25,1998,24.4,6,0,0,31,17,1,4,35,32,0,1,0,138,40,41,49.4
Marvin Friedrich,GER,DF,Gladbach,Bundesliga,27,1995,17.4,1,0,0,10,10,0,2,17,15,0,0,0,68,37,19,66.1
Jeremie Frimpong,NED,DF,Leverkusen,Bundesliga,22,2000,25.0,6,0,0,21,34,12,93,7,17,1,0,0,94,13,13,50.0
Jorge de Frutos,ESP,"FW,MF",Rayo Vallecano,La Liga,26,1997,17.2,1,0,0,15,25,4,53,7,8,0,0,0,81,14,18,43.8
Chris Führich,GER,"FW,MF",Stuttgart,Bundesliga,25,1998,28.5,2,0,0,6,10,3,100,7,19,0,0,0,119,4,14,22.2
Shiō Fukuda,JPN,"FW,MF",Gladbach,Bundesliga,19,2004,0.4,0,0,0,1,0,0,0,1,0,0,0,0,2,3,4,42.9
Angelo Fulgini,FRA,MF,Lens,Ligue 1,26,1996,15.3,1,0,0,8,25,1,114,8,14,0,0,0,79,33,30,52.4
Niclas Füllkrug,GER,FW,Werder Bremen,Bundesliga,30,1993,2.0,0,0,0,2,7,3,0,0,1,0,0,0,3,12,11,52.2
Niclas Füllkrug,GER,FW,Dortmund,Bundesliga,30,1993,24.6,1,0,0,26,37,11,5,2,2,0,0,0,39,67,104,39.2
Gerardo Fusco,ITA,FW,Salernitana,Serie A,18,2005,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Daniel Fuzato,BRA,GK,Getafe,La Liga,26,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Matteo Gabbia,ITA,DF,Milan,Serie A,23,1999,14.2,5,0,0,27,8,0,0,10,20,0,0,0,62,35,18,66.0
Matteo Gabbia,ITA,DF,Villarreal,La Liga,23,1999,5.3,2,0,0,9,3,0,0,8,6,0,0,0,20,17,5,77.3
Gianluca Gaetano,ITA,"FW,MF",Cagliari,Serie A,23,2000,8.3,1,1,0,10,12,3,15,3,4,0,0,0,41,4,24,14.3
Gianluca Gaetano,ITA,MF,Napoli,Serie A,23,2000,1.8,1,0,0,3,1,0,3,1,1,1,0,0,15,1,3,25.0
Roberto Gagliardini,ITA,"MF,DF",Monza,Serie A,29,1994,26.2,5,0,0,26,21,1,8,31,30,0,1,0,140,46,36,56.1
Cody Gakpo,NED,"FW,MF",Liverpool,Premier League,24,1999,18.3,1,0,0,28,38,8,21,14,17,0,0,0,81,32,27,54.2
Javi Galán,ESP,DF,Atlético Madrid,La Liga,28,1994,1.0,1,0,0,1,4,0,6,1,4,0,0,0,7,3,1,75.0
Javi Galán,ESP,DF,Real Sociedad,La Liga,28,1994,11.9,3,0,0,21,19,3,46,14,22,0,1,0,61,7,6,53.8
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,La Liga,29,1993,23.2,7,0,0,54,41,0,57,12,31,0,0,1,152,22,23,48.9
Pablo Galdames Millán,CHI,"MF,DF",Genoa,Serie A,26,1996,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,50.0
Conor Gallagher,ENG,MF,Chelsea,Premier League,23,2000,34.8,9,1,1,83,64,1,64,43,52,0,0,0,221,25,28,47.2
Antonino Gallo,ITA,DF,Lecce,Serie A,23,2000,27.7,2,0,0,9,17,3,138,25,27,0,0,0,161,25,33,43.1
Cristian Gamboa,CRC,DF,Bochum,Bundesliga,33,1989,13.2,6,0,0,14,6,0,23,15,18,0,1,0,74,12,9,57.1
Kévin Gameiro,FRA,"FW,MF",Strasbourg,Ligue 1,36,1987,15.0,0,0,0,3,6,3,10,3,10,0,0,0,48,4,12,25.0
Idrissa Gana Gueye,SEN,MF,Everton,Premier League,33,1989,20.9,8,0,0,35,31,0,11,28,44,0,0,0,174,13,9,59.1
Ignatius Ganago,CMR,"FW,MF",Nantes,Ligue 1,24,1999,2.0,0,0,0,2,6,1,6,1,0,0,0,0,8,5,6,45.5
Aleix García,ESP,MF,Girona,La Liga,26,1997,35.5,4,1,0,29,36,1,192,36,28,0,0,0,208,17,23,42.5
Álvaro García,ESP,"FW,MF",Rayo Vallecano,La Liga,30,1992,27.5,8,1,1,25,23,25,121,36,25,1,0,0,111,14,27,34.1
Dani García,ESP,MF,Athletic Club,La Liga,33,1990,8.3,4,0,0,11,7,0,0,8,11,0,0,0,40,7,8,46.7
David García,ESP,DF,Osasuna,La Liga,29,1994,25.9,5,0,0,33,13,1,2,18,18,0,1,0,129,93,35,72.7
Eric García,ESP,DF,Barcelona,La Liga,22,2001,0.6,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0
Eric García,ESP,DF,Girona,La Liga,22,2001,29.3,4,0,0,24,26,3,10,30,37,1,0,0,128,49,37,57.0
Fran Garcia,ESP,DF,Real Madrid,La Liga,23,1999,15.5,2,0,0,10,15,10,60,19,17,0,0,0,104,7,15,31.8
Gonzalo García,ESP,"FW,MF",Real Madrid,La Liga,19,2004,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Jastin García,ESP,FW,Girona,La Liga,19,2004,0.4,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,
Raúl García,ESP,"FW,MF",Athletic Club,La Liga,37,1986,4.7,3,0,0,20,10,5,7,3,6,0,1,0,19,27,19,58.7
Rubén García,ESP,"FW,MF",Osasuna,La Liga,30,1993,17.2,1,0,0,24,27,6,101,12,18,0,0,0,86,30,36,45.5
Santiago García,ESP,FW,Getafe,La Liga,21,2001,0.3,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,
Ulisses Garcia,SUI,DF,Marseille,Ligue 1,27,1996,10.1,0,0,0,15,11,0,49,7,16,0,0,0,45,17,10,63.0
Unai García,ESP,DF,Osasuna,La Liga,31,1992,6.2,6,1,1,9,1,0,5,8,9,0,0,0,21,4,7,36.4
Alejandro Garnacho,ARG,FW,Manchester Utd,Premier League,19,2004,28.5,4,0,0,20,54,15,58,18,15,2,0,0,106,6,25,19.4
James Garner,ENG,MF,Everton,Premier League,22,2001,33.4,7,0,0,39,44,3,112,45,44,0,0,0,172,23,24,48.9
Luca Garritano,ITA,"MF,DF",Frosinone,Serie A,29,1994,5.4,1,0,0,6,7,0,16,4,5,0,0,0,34,3,7,30.0
Yarek Gasiorowski,ESP,DF,Valencia,La Liga,18,2005,8.2,1,0,0,11,2,0,6,15,12,0,0,1,15,15,4,78.9
Johan Gastien,FRA,MF,Clermont Foot,Ligue 1,35,1988,25.1,7,0,0,31,29,1,39,36,22,0,0,0,165,17,16,51.5
Federico Gatti,ITA,DF,Juventus,Serie A,25,1998,29.3,7,0,0,39,15,0,19,19,19,1,0,2,116,50,31,61.7
Federico Gattoni,ARG,"DF,FW",Sevilla,La Liga,24,1999,0.1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,66.7
Gavi,ESP,"MF,FW",Barcelona,La Liga,18,2004,10.5,5,0,0,31,23,4,8,8,21,0,0,0,44,13,26,33.3
Paulo Gazzaniga,ARG,GK,Girona,La Liga,31,1992,38.0,2,0,0,0,8,0,0,0,2,0,0,0,46,8,0,100.0
Yann Gboho,FRA,"MF,FW",Toulouse,Ligue 1,22,2001,13.3,1,0,0,9,38,2,15,4,4,2,0,0,56,5,7,41.7
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,25,1998,0.7,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,50.0
Gelabert,ESP,"MF,FW",Toulouse,Ligue 1,22,2000,8.4,1,0,0,10,14,0,9,5,8,0,0,0,45,9,10,47.4
Francesco Gelli,ITA,"MF,DF",Frosinone,Serie A,26,1996,17.3,3,0,0,15,40,1,53,11,13,0,0,0,82,15,16,48.4
Luca Gemello,ITA,GK,Torino,Serie A,23,2000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Valentin Gendrey,FRA,DF,Lecce,Serie A,23,2000,33.8,5,0,0,27,40,3,61,35,33,0,1,0,104,53,39,57.6
Denis Genreau,AUS,"MF,FW",Toulouse,Ligue 1,24,1999,5.2,0,0,0,9,10,0,7,6,9,0,0,0,41,6,6,50.0
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,Bundesliga,29,1994,18.1,5,0,0,18,16,2,27,7,20,0,0,0,78,28,27,50.9
Anwar El Ghazi,NED,"MF,DF",Mainz 05,Bundesliga,28,1995,0.6,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,
Farés Ghedjemis,FRA,"FW,MF",Frosinone,Serie A,20,2002,2.0,1,0,0,2,0,1,6,1,0,0,0,0,10,1,2,33.3
Saman Ghoddos,IRN,DF,Brentford,Premier League,29,1993,8.2,5,0,0,13,9,2,42,5,19,0,0,0,39,4,12,25.0
Lautaro Gianetti,ARG,DF,Udinese,Serie A,29,1993,7.0,4,0,0,9,0,0,0,19,4,0,0,1,25,8,8,50.0
Morgan Gibbs-White,ENG,"MF,FW",Nott'ham Forest,Premier League,23,2000,35.1,9,0,0,37,57,6,182,17,24,0,0,0,179,60,68,46.9
Samuel Gigot,FRA,DF,Marseille,Ligue 1,29,1993,19.2,7,1,0,21,14,1,6,25,22,0,1,0,80,47,16,74.6
Bryan Gil,ESP,"FW,MF",Tottenham,Premier League,22,2001,2.3,0,0,0,2,3,1,11,3,0,0,0,0,16,0,3,0.0
David Gil,ESP,GK,Cádiz,La Liga,29,1994,4.1,1,0,0,0,2,0,0,0,0,0,0,0,2,4,0,100.0
Mario Gila,ESP,DF,Lazio,Serie A,22,2000,20.1,4,1,1,21,23,1,8,20,14,0,0,0,109,29,43,40.3
Alfie Gilchrist,ENG,DF,Chelsea,Premier League,19,2003,2.3,1,0,0,4,0,0,1,3,0,0,0,0,9,2,4,33.3
Billy Gilmour,SCO,MF,Brighton,Premier League,22,2001,23.6,8,1,0,22,30,0,34,11,16,0,0,0,132,11,20,35.5
Benedikt Gimber,GER,DF,Heidenheim,Bundesliga,26,1997,22.5,9,0,0,40,27,0,3,16,24,0,2,1,87,48,41,53.9
Gvidas Gineitis,LTU,MF,Torino,Serie A,19,2004,6.0,2,0,0,9,3,0,22,4,7,0,0,0,37,7,5,58.3
Matthias Ginter,GER,DF,Freiburg,Bundesliga,29,1994,21.3,3,0,0,8,15,0,16,16,15,0,0,1,100,50,29,63.3
Olivier Giroud,FRA,FW,Milan,Serie A,36,1986,26.3,1,1,0,31,24,14,3,6,11,0,1,0,29,59,57,50.9
Jamie Gittens,ENG,"FW,MF",Dortmund,Bundesliga,18,2004,11.8,1,0,0,12,25,0,13,4,7,2,0,0,37,4,10,28.6
Klaus Gjasula,ALB,"DF,MF",Darmstadt 98,Bundesliga,33,1989,15.1,7,1,0,23,11,0,7,19,22,0,1,0,69,34,27,55.7
Serge Gnabry,GER,"FW,MF",Bayern Munich,Bundesliga,28,1995,4.8,0,0,0,6,3,1,10,3,5,1,0,0,26,3,2,60.0
Ben Godfrey,ENG,DF,Everton,Premier League,25,1998,12.4,2,0,0,8,6,2,21,16,20,0,1,0,45,25,24,51.0
Edoardo Goldaniga,ITA,DF,Cagliari,Serie A,29,1993,11.2,3,0,0,14,10,3,10,15,7,0,0,0,37,18,18,50.0
Pierluigi Gollini,ITA,GK,Napoli,Serie A,28,1995,7.0,0,0,0,0,1,0,0,1,1,0,0,0,12,2,0,100.0
Aleksandr Golovin,RUS,"MF,FW",Monaco,Ligue 1,27,1996,23.9,8,1,0,25,36,3,110,21,30,1,0,0,133,12,18,40.0
André Gomes,POR,"MF,FW",Everton,Premier League,30,1993,5.6,4,0,0,17,5,0,26,3,4,0,0,0,34,1,8,11.1
Angel Gomes,ENG,MF,Lille,Ligue 1,22,2000,28.6,5,0,0,31,36,0,45,18,13,0,0,0,125,7,13,35.0
João Gomes,BRA,MF,Wolves,Premier League,22,2001,29.4,11,0,0,66,38,1,25,18,74,0,2,0,183,18,25,41.9
Toti Gomes,POR,DF,Wolves,Premier League,24,1999,30.8,7,0,0,38,13,2,13,26,25,0,0,0,136,56,30,65.1
Joe Gomez,ENG,DF,Liverpool,Premier League,26,1997,19.8,5,0,0,28,16,0,39,19,31,0,0,0,111,31,10,75.6
Maxi Gómez,URU,FW,Cádiz,La Liga,26,1996,12.9,2,0,0,20,32,13,20,3,4,0,0,0,15,71,69,50.7
Moi Gómez,ESP,"MF,FW",Osasuna,La Liga,29,1994,22.3,3,0,0,29,30,2,52,11,19,0,0,0,118,13,18,41.9
Papu Gómez,ARG,"MF,FW",Monza,Serie A,35,1988,0.5,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,
Sergio Gómez,ESP,"FW,MF",Manchester City,Premier League,22,2000,0.6,0,0,0,2,0,1,4,1,0,0,0,0,1,0,1,0.0
Unai Gómez,ESP,MF,Athletic Club,La Liga,20,2003,9.7,1,0,0,11,20,0,21,2,10,0,0,0,45,13,15,46.4
Iron Gomis,FRA,MF,Salernitana,Serie A,23,1999,1.5,0,0,0,2,2,1,1,2,1,0,0,0,10,3,0,100.0
Maxime Gonalons,FRA,MF,Clermont Foot,Ligue 1,34,1989,14.4,4,0,0,28,15,0,1,20,33,0,0,0,97,15,9,62.5
Édgar González,ESP,"DF,MF",Almería,La Liga,26,1997,28.0,7,1,1,29,7,3,2,38,21,0,1,0,93,70,59,54.3
Enso Gonzalez,PAR,"MF,DF",Wolves,Premier League,18,2005,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Fabio González,ESP,MF,Las Palmas,La Liga,26,1997,1.4,1,0,0,1,1,0,2,0,2,0,0,0,13,1,2,33.3
Giovanni González,URU,DF,Mallorca,La Liga,28,1994,27.4,6,0,0,38,20,3,62,31,45,0,1,0,154,37,36,50.7
Hugo González,ESP,"MF,FW",Valencia,La Liga,20,2003,1.0,0,0,0,3,2,2,9,0,1,0,0,0,8,0,4,0.0
Iñaki González,ESP,MF,Las Palmas,La Liga,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joan Gonzàlez,ESP,MF,Lecce,Serie A,21,2002,14.3,6,0,0,15,33,1,10,5,18,0,0,0,81,25,36,41.0
Nicolás González,ARG,FW,Fiorentina,Serie A,25,1998,21.3,1,0,0,21,36,2,39,12,18,0,0,0,84,64,50,56.1
Urko González,ESP,MF,Real Sociedad,La Liga,22,2001,1.7,1,0,0,1,2,0,0,1,1,0,0,0,13,5,4,55.6
Anthony Gordon,ENG,FW,Newcastle Utd,Premier League,22,2001,32.1,12,1,1,38,67,8,111,7,34,6,0,0,125,9,17,34.6
Kaide Gordon,ENG,FW,Liverpool,Premier League,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Daniel Gore,ENG,MF,Manchester Utd,Premier League,18,2004,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,28,1995,24.9,3,0,0,23,14,2,10,31,23,0,0,0,171,36,29,55.4
Mathieu Gorgelin,FRA,GK,Le Havre,Ligue 1,32,1990,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Andoni Gorosabel,ESP,DF,Alavés,La Liga,26,1996,31.7,6,0,0,29,41,0,81,28,42,1,1,0,164,25,57,30.5
Robin Gosens,GER,"DF,MF",Union Berlin,Bundesliga,29,1994,25.4,9,1,1,29,24,17,64,36,44,0,1,0,100,60,44,57.7
Mario Götze,GER,MF,Eint Frankfurt,Bundesliga,31,1992,23.0,5,1,1,14,35,1,54,14,34,0,1,0,152,8,13,38.1
Amine Gouiri,ALG,"FW,MF",Rennes,Ligue 1,23,2000,23.0,2,0,0,27,23,1,7,14,10,1,0,0,75,15,19,44.1
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,32,1991,28.8,7,0,0,25,9,4,18,35,23,0,0,0,156,52,39,57.1
Pablo Gozalbez,ESP,"MF,FW",Valencia,La Liga,22,2001,1.1,0,0,0,6,2,1,1,1,0,0,0,0,6,1,5,16.7
Jonathan Gradit,FRA,DF,Lens,Ligue 1,30,1992,23.5,9,1,0,31,26,0,17,37,20,0,1,0,118,55,51,51.9
Jens Grahl,GER,GK,Eint Frankfurt,Bundesliga,34,1988,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Samuel Grandsir,FRA,"MF,FW",Le Havre,Ligue 1,26,1996,6.7,4,2,1,18,5,5,44,3,12,0,0,0,25,1,6,14.3
Alberto Grassi,ITA,MF,Empoli,Serie A,28,1995,20.1,6,1,1,22,33,0,5,41,18,0,0,1,124,28,30,48.3
Ryan Gravenberch,NED,MF,Liverpool,Premier League,21,2002,12.5,0,0,0,20,15,0,4,14,12,0,0,0,74,10,14,41.7
Ryan Gravenberch,NED,FW,Bayern Munich,Bundesliga,21,2002,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Adrian Grbić,AUT,FW,Lorient,Ligue 1,26,1996,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,66.7
Ivo Grbić,CRO,GK,Sheffield Utd,Premier League,27,1996,8.6,1,0,0,0,2,0,0,0,0,0,0,0,6,7,0,100.0
Jack Grealish,ENG,"FW,MF",Manchester City,Premier League,27,1995,11.2,6,0,0,6,41,2,16,6,8,0,0,0,42,3,4,42.9
Mason Greenwood,ENG,"MF,FW",Getafe,La Liga,21,2001,29.6,6,1,0,39,43,1,107,4,6,1,0,0,120,5,20,20.0
