Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Fabian Rüdlin,GER,MF,Freiburg,Bundesliga,26,1997,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
Javier Rueda Garcia,ESP,"MF,DF",Celta Vigo,La Liga,21,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Daniele Rugani,ITA,DF,Juventus,Serie A,29,1994,13.2,11,9,7,3,1,4,5,80.0,1,11,4,7,9,20,42,0
Matteo Ruggeri,ITA,DF,Atalanta,Serie A,21,2002,27.2,29,15,14,7,8,16,30,53.3,14,46,4,42,23,52,44,0
Mário Rui,POR,DF,Napoli,Serie A,32,1991,13.4,27,15,17,5,5,14,21,66.7,7,17,2,15,15,42,19,0
Aitor Ruibal,ESP,"DF,FW",Betis,La Liga,27,1996,11.3,46,27,28,13,5,32,59,54.2,27,12,1,11,14,60,33,1
Fabián Ruiz Peña,ESP,MF,Paris S-G,Ligue 1,27,1996,13.3,34,23,17,14,3,23,42,54.8,19,8,2,6,11,45,21,2
Sergio Ruiz,ESP,MF,Granada,La Liga,28,1994,27.7,83,46,43,36,4,38,84,45.2,46,24,6,18,28,111,43,1
Julian Ryerson,NOR,DF,Dortmund,Bundesliga,25,1997,19.6,41,23,26,11,4,27,47,57.4,20,31,7,24,10,51,35,3
Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,30,1992,33.0,1,1,1,0,0,0,0,,0,0,0,0,1,2,20,2
José Sá,POR,GK,Wolves,Premier League,30,1993,33.7,0,0,0,0,0,0,1,0.0,1,3,0,3,0,0,21,5
Youssouf Sabaly,SEN,DF,Betis,La Liga,30,1993,11.6,16,11,12,3,1,8,12,66.7,4,6,3,3,11,27,27,0
Emmanuel Sabbi,USA,"FW,MF",Le Havre,Ligue 1,25,1997,17.6,38,19,15,15,8,16,39,41.0,23,26,2,24,19,57,7,0
Stefano Sabelli,ITA,DF,Genoa,Serie A,30,1993,27.0,50,24,28,19,3,15,46,32.6,31,27,6,21,23,73,35,0
Marcel Sabitzer,AUT,MF,Dortmund,Bundesliga,29,1994,21.8,39,24,18,20,1,23,42,54.8,19,31,12,19,12,51,34,0
Falaye Sacko,MLI,DF,Montpellier,Ligue 1,28,1995,15.4,28,16,13,10,5,21,32,65.6,11,19,7,12,24,52,37,0
Dominic Sadi,ENG,FW,Bournemouth,Premier League,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Umar Sadiq,NGA,FW,Real Sociedad,La Liga,26,1997,12.0,15,10,2,8,5,4,8,50.0,4,9,0,9,0,15,10,0
Alexis Saelemaekers,BEL,"FW,MF",Bologna,Serie A,24,1999,21.0,32,22,13,14,5,12,27,44.4,15,13,1,12,13,45,10,1
Pablo Saenz,ESP,MF,Granada,La Liga,22,2001,0.2,3,3,2,0,1,1,3,33.3,2,0,0,0,0,3,0,0
Modibo Sagnan,MLI,DF,Montpellier,Ligue 1,24,1999,11.7,34,22,23,9,2,15,25,60.0,10,13,9,4,15,49,67,0
Wesley Saïd,FRA,"FW,MF",Lens,Ligue 1,28,1995,11.3,8,4,1,2,5,2,9,22.2,7,4,0,4,4,12,3,0
Théo Sainte-Luce,FRA,DF,Montpellier,Ligue 1,24,1998,3.8,17,7,10,6,1,11,19,57.9,8,9,4,5,3,20,15,0
Bukayo Saka,ENG,FW,Arsenal,Premier League,21,2001,32.4,66,35,22,24,20,26,59,44.1,33,43,2,41,15,81,24,1
Mamadou Sakho,FRA,DF,Montpellier,Ligue 1,33,1990,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
Ibrahim Salah,MAR,"FW,MF",Rennes,Ligue 1,21,2001,5.8,15,7,5,6,4,11,18,61.1,7,4,0,4,10,25,5,0
Mohamed Salah,EGY,FW,Liverpool,Premier League,31,1992,28.2,17,11,1,8,8,6,21,28.6,15,19,1,18,2,19,1,0
Amine Salama,FRA,FW,Reims,Ligue 1,23,2000,3.5,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0
Kike Salas,ESP,DF,Sevilla,La Liga,21,2002,17.8,41,23,26,12,3,22,36,61.1,14,25,14,11,26,67,91,1
William Saliba,FRA,DF,Arsenal,Premier League,22,2001,38.0,41,26,28,12,1,20,27,74.1,7,32,17,15,29,70,81,3
Mohammed Salisu,GHA,DF,Monaco,Ligue 1,24,1999,11.5,27,12,11,13,3,17,26,65.4,9,21,12,9,22,49,44,0
Roland Sallai,HUN,"MF,FW",Freiburg,Bundesliga,26,1997,20.4,17,10,5,5,7,8,20,40.0,12,21,1,20,6,23,23,0
Yoann Salmier,GUF,DF,Le Havre,Ligue 1,30,1992,17.4,22,10,13,6,3,13,20,65.0,7,21,15,6,21,43,57,0
Salvi,ESP,MF,Rayo Vallecano,La Liga,32,1991,0.3,0,0,0,0,0,0,4,0.0,4,0,0,0,1,1,0,0
Lazar Samardzic,SRB,MF,Udinese,Serie A,21,2002,26.4,40,19,18,18,4,16,39,41.0,23,26,6,20,10,50,25,0
Diadie Samassékou,MLI,MF,Cádiz,La Liga,27,1996,1.0,5,3,2,2,1,5,6,83.3,1,0,0,0,3,8,1,0
Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,27,1996,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Mama Samba Baldé,GNB,"FW,MF",Lyon,Ligue 1,27,1995,6.1,8,5,1,2,5,3,9,33.3,6,0,0,0,3,11,1,1
Brice Samba,FRA,GK,Lens,Ligue 1,29,1994,33.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,10,3
Albert Sambi Lokonga,BEL,MF,Luton Town,Premier League,23,1999,14.5,29,18,14,12,3,17,24,70.8,7,23,13,10,11,40,14,0
Junior Sambia,FRA,"DF,MF",Salernitana,Serie A,26,1996,11.5,12,5,8,1,3,6,11,54.5,5,15,7,8,11,23,28,0
Fede San Emeterio,ESP,MF,Cádiz,La Liga,26,1997,1.7,3,2,2,1,0,1,4,25.0,3,3,2,1,2,5,1,0
Antonio Sanabria,PAR,"FW,MF",Torino,Serie A,27,1996,23.7,18,15,5,9,4,4,9,44.4,5,7,1,6,6,24,12,0
Oihan Sancet,ESP,MF,Athletic Club,La Liga,23,2000,21.9,19,11,3,10,6,8,21,38.1,13,5,1,4,10,29,5,0
Renato Sanches,POR,MF,Roma,Serie A,25,1997,1.6,2,1,1,1,0,2,3,66.7,1,2,0,2,0,2,1,0
Ricard Sánchez,ESP,DF,Granada,La Liga,23,2000,25.5,29,18,15,8,6,12,24,50.0,12,32,4,28,13,42,64,0
Alexis Sánchez,CHI,"FW,MF",Inter,Serie A,34,1988,8.5,7,6,0,5,2,1,4,25.0,3,4,1,3,1,8,3,0
Antonio Sánchez,ESP,MF,Mallorca,La Liga,26,1997,16.1,25,11,13,10,2,11,32,34.4,21,24,5,19,13,38,13,0
Davinson Sánchez,COL,DF,Tottenham,Premier League,27,1996,0.9,0,0,0,0,0,0,0,,0,3,2,1,1,1,2,0
Juanlu Sánchez,ESP,DF,Sevilla,La Liga,19,2003,13.1,56,35,34,18,4,34,58,58.6,24,24,7,17,12,68,36,0
Manu Sánchez,ESP,"DF,MF",Celta Vigo,La Liga,22,2000,19.7,54,28,21,25,8,31,55,56.4,24,23,3,20,19,73,65,0
Robert Sánchez,ESP,GK,Chelsea,Premier League,25,1997,15.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,3
Jadon Sancho,ENG,"FW,MF",Manchester Utd,Premier League,23,2000,0.9,1,0,1,0,0,1,3,33.3,2,1,0,1,1,2,0,0
Jadon Sancho,ENG,"FW,MF",Dortmund,Bundesliga,23,2000,10.5,5,4,1,3,1,0,4,0.0,4,11,0,11,4,9,6,0
Alex Sandro,BRA,DF,Juventus,Serie A,32,1991,8.0,13,7,7,6,0,4,5,80.0,1,13,7,6,15,28,23,0
Ibou Sané,SEN,"MF,FW",Metz,Ligue 1,18,2005,1.4,6,4,2,1,3,2,2,100.0,0,3,0,3,1,7,2,0
Leroy Sané,GER,FW,Bayern Munich,Bundesliga,27,1996,23.7,15,8,6,6,3,4,19,21.1,15,12,0,12,7,22,3,0
Sadibou Sané,SEN,DF,Metz,Ligue 1,19,2004,9.4,19,12,16,2,1,6,7,85.7,1,14,9,5,8,27,64,0
Arouna Sangante,SEN,DF,Le Havre,Ligue 1,21,2002,29.9,53,33,27,23,3,24,40,60.0,16,35,18,17,66,119,93,2
Ibrahim Sangaré,CIV,MF,Nott'ham Forest,Premier League,25,1997,11.5,42,23,25,13,4,12,29,41.4,17,24,7,17,16,58,21,0
Morgan Sanson,FRA,MF,Nice,Ligue 1,28,1994,21.8,26,19,12,7,7,12,31,38.7,19,34,5,29,20,46,16,0
Nicola Sansone,ITA,"FW,MF",Lecce,Serie A,31,1991,8.5,11,6,6,2,3,5,16,31.3,11,7,1,6,4,15,5,2
Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,28,1995,21.4,52,33,21,25,6,29,46,63.0,17,15,6,9,34,86,33,1
Jesús Santiago,ESP,MF,Getafe,La Liga,19,2004,7.3,17,8,8,5,4,4,7,57.1,3,3,0,3,0,17,8,0
Andrey Santos,BRA,MF,Nott'ham Forest,Premier League,19,2004,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Andrey Santos,BRA,MF,Strasbourg,Ligue 1,19,2004,9.2,29,18,15,13,1,17,26,65.4,9,8,0,8,10,39,11,1
Tiago Santos,POR,DF,Lille,Ligue 1,21,2002,26.3,63,42,31,19,13,30,52,57.7,22,24,5,19,15,78,37,0
Paco Sanz,ESP,DF,Almería,La Liga,18,2004,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0
Riccardo Saponara,ITA,"FW,MF",Hellas Verona,Serie A,31,1991,3.8,3,1,2,0,1,1,7,14.3,6,4,0,4,0,3,2,0
Pablo Sarabia,ESP,"MF,FW",Wolves,Premier League,31,1992,19.4,20,13,8,8,4,12,36,33.3,24,17,1,16,10,30,9,0
Amin Sarr,SWE,"FW,MF",Lyon,Ligue 1,22,2001,1.1,1,0,0,1,0,0,0,,0,1,0,1,0,1,1,0
Amin Sarr,SWE,"FW,MF",Wolfsburg,Bundesliga,22,2001,4.3,3,2,1,2,0,1,2,50.0,1,6,1,5,2,5,1,0
Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,31,1992,1.2,2,0,1,1,0,2,2,100.0,0,3,0,3,0,2,1,0
Ismaila Sarr,SEN,"FW,MF",Marseille,Ligue 1,25,1998,16.1,14,8,2,10,2,6,17,35.3,11,21,6,15,13,27,11,0
Mamadou Sarr,FRA,DF,Lyon,Ligue 1,17,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Martin Satriano,URU,FW,Brest,Ligue 1,22,2001,20.7,24,16,6,13,5,10,25,40.0,15,19,7,12,7,31,28,0
Téji Savanier,FRA,MF,Montpellier,Ligue 1,31,1991,30.7,37,20,16,15,6,14,63,22.2,49,36,8,28,33,70,28,1
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,32,1991,18.1,27,19,16,7,4,15,30,50.0,15,29,15,14,27,54,61,1
Sávio,BRA,"FW,MF",Girona,La Liga,19,2004,33.1,42,25,14,22,6,16,28,57.1,12,34,0,34,18,60,11,1
Zanos Savva,CYP,"DF,MF",Torino,Serie A,17,2005,0.3,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,1,0
Saba Sazonov,GEO,DF,Torino,Serie A,21,2002,4.0,9,7,4,5,0,3,3,100.0,0,8,5,3,3,12,22,0
Joe Scally,USA,DF,Gladbach,Bundesliga,20,2002,24.8,41,28,21,17,3,23,40,57.5,17,31,11,20,18,59,78,2
Giorgio Scalvini,ITA,DF,Atalanta,Serie A,19,2003,28.3,53,33,29,19,5,19,40,47.5,21,44,17,27,59,112,71,0
Gianluca Scamacca,ITA,FW,Atalanta,Serie A,24,1999,16.1,15,9,4,5,6,7,14,50.0,7,7,1,6,4,19,9,0
Dane Scarlett,ENG,FW,Tottenham,Premier League,19,2004,0.2,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0
Kevin Schade,GER,"FW,MF",Brentford,Premier League,21,2001,3.7,3,1,1,2,0,0,5,0.0,5,2,0,2,1,4,4,0
András Schäfer,HUN,MF,Union Berlin,Bundesliga,24,1999,13.5,29,16,9,15,5,11,20,55.0,9,25,4,21,20,49,25,0
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,31,1991,33.9,42,24,27,13,2,18,40,45.0,22,50,38,12,36,78,133,1
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,27,1996,11.8,6,4,0,3,3,1,5,20.0,4,2,0,2,1,7,7,0
Stefan Schimmer,GER,"MF,FW",Heidenheim,Bundesliga,29,1994,1.7,1,1,0,1,0,0,3,0.0,3,2,0,2,1,2,6,0
Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,25,1997,27.5,81,50,35,38,8,21,53,39.6,32,41,8,33,19,100,27,0
Keven Schlotterbeck,GER,DF,Bochum,Bundesliga,26,1997,24.3,42,22,26,14,2,25,30,83.3,5,33,23,10,33,75,104,2
Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,23,1999,31.8,70,50,36,27,7,41,65,63.1,24,52,25,27,45,115,101,3
Jeffrey Schlupp,GHA,"FW,MF",Crystal Palace,Premier League,30,1992,15.0,38,24,14,16,8,9,18,50.0,9,13,2,11,8,46,24,0
Romano Schmid,AUT,"MF,FW",Werder Bremen,Bundesliga,23,2000,28.9,35,20,7,22,6,14,46,30.4,32,36,7,29,11,46,17,2
Kenneth Schmidt,GER,DF,Freiburg,Bundesliga,21,2002,0.8,2,2,2,0,0,2,4,50.0,2,1,0,1,1,3,2,0
Niklas Schmidt,GER,MF,Toulouse,Ligue 1,25,1998,14.1,36,21,13,19,4,16,33,48.5,17,14,7,7,4,40,13,0
Benno Schmitz,GER,DF,Köln,Bundesliga,28,1994,12.8,27,15,20,7,0,17,34,50.0,17,19,4,15,7,34,29,0
Fabian Schnellhardt,GER,MF,Darmstadt 98,Bundesliga,29,1994,2.6,4,1,2,1,1,1,3,33.3,2,1,0,1,4,8,5,0
Jan Schöppner,GER,MF,Heidenheim,Bundesliga,24,1999,22.2,48,26,26,20,2,21,42,50.0,21,37,7,30,26,74,57,0
Marcel Schuhen,GER,GK,Darmstadt 98,Bundesliga,30,1993,31.0,1,0,1,0,0,1,3,33.3,2,0,0,0,2,3,11,4
Perr Schuurs,NED,DF,Torino,Serie A,23,1999,8.6,20,12,11,8,1,3,9,33.3,6,10,2,8,9,29,23,0
Marvin Schwäbe,GER,GK,Köln,Bundesliga,28,1995,34.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,10,1
Alexander Schwolow,GER,GK,Union Berlin,Bundesliga,31,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Alex Scott,ENG,MF,Bournemouth,Premier League,19,2003,11.3,24,15,8,10,6,12,28,42.9,16,14,4,10,12,36,18,2
Simone Scuffet,ITA,GK,Cagliari,Serie A,27,1996,31.0,1,0,1,0,0,1,2,50.0,1,1,0,1,1,2,9,0
Jérémy Sebas,MTQ,"FW,MF",Strasbourg,Ligue 1,20,2003,4.4,7,1,2,3,2,3,5,60.0,2,3,1,2,1,8,1,0
Demba Seck,SEN,MF,Torino,Serie A,22,2001,4.7,5,3,1,4,0,3,4,75.0,1,1,0,1,1,6,0,0
Demba Seck,SEN,"FW,MF",Frosinone,Serie A,22,2001,3.3,7,4,2,3,2,4,5,80.0,1,3,0,3,1,8,1,0
Aleksandar Sedlar,SRB,DF,Alavés,La Liga,31,1991,10.5,14,10,10,4,0,10,16,62.5,6,8,4,4,13,27,43,0
Alidu Seidu,GHA,DF,Rennes,Ligue 1,23,2000,6.6,21,9,17,3,1,14,19,73.7,5,11,3,8,10,31,13,0
Alidu Seidu,GHA,DF,Clermont Foot,Ligue 1,23,2000,12.6,32,24,17,15,0,24,31,77.4,7,15,7,8,25,57,37,0
Nicolas Seiwald,AUT,MF,RB Leipzig,Bundesliga,22,2001,8.0,33,18,16,15,2,16,25,64.0,9,12,2,10,8,41,15,0
Nikola Sekulov,ITA,FW,Juventus,Serie A,21,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Davie Selke,GER,FW,Köln,Bundesliga,28,1995,14.1,4,2,1,3,0,0,2,0.0,2,5,3,2,0,4,20,0
Matz Sels,BEL,GK,Nott'ham Forest,Premier League,31,1992,16.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,1
Matz Sels,BEL,GK,Strasbourg,Ligue 1,31,1992,19.0,0,0,0,0,0,0,0,,0,2,0,2,0,0,13,1
Nélson Semedo,POR,"DF,MF",Wolves,Premier League,29,1993,34.3,79,48,52,19,8,38,64,59.4,26,44,8,36,36,115,85,1
Vivaldo Semedo,POR,FW,Udinese,Serie A,18,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Antoine Semenyo,GHA,FW,Bournemouth,Premier League,23,2000,23.4,24,17,7,9,8,9,27,33.3,18,39,2,37,6,30,21,0
Marvin Senaya,TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,23.8,72,53,38,25,9,42,68,61.8,26,40,13,27,41,113,68,0
Marcos Senesi,ARG,DF,Bournemouth,Premier League,26,1997,24.9,55,32,28,23,4,24,56,42.9,32,50,23,27,35,90,109,1
Stefano Sensi,ITA,MF,Inter,Serie A,27,1995,0.5,1,1,0,1,0,1,3,33.3,2,1,0,1,1,2,0,0
Suat Serdar,GER,MF,Hellas Verona,Serie A,26,1997,18.4,51,39,24,23,4,22,45,48.9,23,29,7,22,20,71,25,1
Benjamin Šeško,SVN,FW,RB Leipzig,Bundesliga,20,2003,17.0,13,5,2,7,4,2,9,22.2,7,23,2,21,3,16,27,0
Kevin Sessa,GER,"MF,FW",Heidenheim,Bundesliga,23,2000,11.2,17,10,9,6,2,7,16,43.8,9,12,1,11,4,21,17,0
Aaron Seydel,GER,FW,Darmstadt 98,Bundesliga,27,1996,6.9,3,2,0,2,1,0,3,0.0,3,8,2,6,1,4,9,0
Andres Sfait,ROU,"DF,MF",Salernitana,Serie A,18,2004,0.3,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
Stephan El Shaarawy,ITA,"FW,DF",Roma,Serie A,30,1992,19.3,21,13,14,4,3,6,15,40.0,9,11,4,7,13,34,15,2
Luke Shaw,ENG,DF,Manchester Utd,Premier League,28,1995,10.7,11,8,7,3,1,9,15,60.0,6,18,11,7,6,17,39,0
James Shea,ENG,GK,Luton Town,Premier League,32,1991,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Eldor Shomurodov,UZB,"FW,MF",Cagliari,Serie A,28,1995,10.4,11,4,2,6,3,6,10,60.0,4,5,0,5,4,15,4,0
Steven Shpendi,ALB,"FW,MF",Empoli,Serie A,20,2003,4.6,0,0,0,0,0,0,4,0.0,4,2,1,1,1,1,0,0
Sofiane Sidi Ali,FRA,MF,Marseille,Ligue 1,28,1995,0.2,2,0,0,2,0,1,2,50.0,1,1,0,1,2,4,0,0
Vincent Sierro,SUI,MF,Toulouse,Ligue 1,27,1995,25.1,41,24,15,20,6,27,77,35.1,50,37,13,24,27,68,33,0
Tim Siersleben,GER,DF,Heidenheim,Bundesliga,23,2000,10.1,27,11,21,6,0,8,20,40.0,12,16,10,6,21,48,29,1
Kiliann Sildillia,FRA,DF,Freiburg,Bundesliga,21,2002,20.1,43,19,28,8,7,26,42,61.9,16,33,15,18,22,65,64,0
André Silva,POR,FW,Real Sociedad,La Liga,27,1995,8.1,2,2,0,0,2,0,4,0.0,4,3,0,3,1,3,3,0
Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,28,1994,28.6,51,23,13,25,13,25,57,43.9,32,32,4,28,17,68,15,1
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,26,1997,6.9,13,7,3,7,3,6,9,66.7,3,8,2,6,6,19,9,0
Fábio Silva,POR,FW,Wolves,Premier League,21,2002,2.9,7,4,3,4,0,2,3,66.7,1,1,0,1,2,9,0,0
Rui Silva,POR,GK,Betis,La Liga,29,1994,27.5,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,13,1
Thiago Silva,BRA,DF,Chelsea,Premier League,38,1984,28.1,29,15,22,6,1,20,34,58.8,14,33,24,9,26,55,153,4
Marco Silvestri,ITA,GK,Udinese,Serie A,32,1991,17.0,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,5,3
Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,23,2000,23.8,48,29,28,19,1,32,44,72.7,12,36,14,22,29,77,69,0
Giovanni Simeone,ARG,FW,Napoli,Serie A,28,1995,8.9,12,4,1,3,8,3,12,25.0,9,11,0,11,1,13,7,0
Giuliano Simeone,ARG,FW,Alavés,La Liga,20,2002,7.0,7,5,2,3,2,5,17,29.4,12,10,0,10,5,12,3,0
Jan-Carlo Simic,SRB,DF,Milan,Serie A,18,2005,1.6,1,1,1,0,0,0,0,,0,5,4,1,0,1,3,0
Moses Simon,NGA,"FW,MF",Nantes,Ligue 1,28,1995,19.9,7,5,2,5,0,2,8,25.0,6,9,1,8,3,10,5,1
Unai Simón,ESP,GK,Athletic Club,La Liga,26,1997,35.4,2,1,1,1,0,2,3,66.7,1,0,0,0,1,3,9,0
Xavi Simons,NED,MF,RB Leipzig,Bundesliga,20,2003,29.5,30,17,10,11,9,15,31,48.4,16,23,0,23,16,46,4,0
Wilfried Singo,CIV,DF,Monaco,Ligue 1,22,2000,24.3,34,25,18,14,2,17,26,65.4,9,27,14,13,51,85,81,2
Luis Sinisterra,COL,"FW,MF",Bournemouth,Premier League,24,1999,7.8,23,12,9,10,4,9,16,56.3,7,18,0,18,8,31,4,0
Daley Sinkgraven,NED,DF,Las Palmas,La Liga,28,1995,4.2,11,5,6,5,0,2,8,25.0,6,5,3,2,6,17,9,0
Jailson Siqueira,BRA,"DF,MF",Celta Vigo,La Liga,27,1995,10.0,27,18,22,5,0,13,24,54.2,11,13,5,8,12,39,32,0
Ayanda Sishuba,BEL,"MF,FW",Lens,Ligue 1,18,2005,0.7,3,1,0,2,1,1,2,50.0,1,1,0,1,0,3,0,0
Ibrahima Sissoko,MLI,MF,Strasbourg,Ligue 1,25,1997,18.2,47,33,13,25,9,23,30,76.7,7,21,8,13,19,66,30,0
Moussa Sissoko,FRA,MF,Nantes,Ligue 1,33,1989,20.2,27,16,13,8,6,12,25,48.0,13,8,2,6,12,39,31,0
Antonio Sivera,ESP,GK,Alavés,La Liga,26,1996,34.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,17,1
Tim Skarke,GER,"FW,DF",Darmstadt 98,Bundesliga,26,1996,26.7,26,16,12,10,4,10,28,35.7,18,25,2,23,6,32,20,0
Ellyes Skhiri,TUN,MF,Eint Frankfurt,Bundesliga,28,1995,24.1,44,24,18,19,7,19,36,52.8,17,33,4,29,39,83,47,2
Oliver Skipp,ENG,"MF,DF",Tottenham,Premier League,22,2000,7.9,18,12,9,6,3,11,18,61.1,7,12,1,11,3,21,9,0
Leo Skiri Østigård,NOR,DF,Napoli,Serie A,23,1999,18.1,24,12,13,10,1,6,11,54.5,5,18,12,6,16,40,65,0
Łukasz Skorupski,POL,GK,Bologna,Serie A,32,1991,32.0,2,2,2,0,0,2,3,66.7,1,0,0,0,1,3,11,3
Robert Skov,DEN,"DF,FW",Hoffenheim,Bundesliga,27,1996,14.0,24,16,15,8,1,17,36,47.2,19,17,4,13,10,34,23,1
Milan Škriniar,SVK,DF,Paris S-G,Ligue 1,28,1995,18.1,24,18,17,7,0,14,22,63.6,8,19,10,9,12,36,51,2
Naatan Skyttä,FIN,"MF,FW",Toulouse,Ligue 1,21,2002,1.3,4,4,2,1,1,1,1,100.0,0,0,0,0,0,4,0,0
Chris Smalling,ENG,DF,Roma,Serie A,33,1989,4.3,1,1,1,0,0,1,4,25.0,3,6,5,1,5,6,8,0
Adam Smith,ENG,DF,Bournemouth,Premier League,32,1991,23.9,37,23,18,11,8,19,39,48.7,20,28,11,17,21,58,62,0
Emile Smith Rowe,ENG,MF,Arsenal,Premier League,23,2000,3.9,4,1,2,2,0,2,4,50.0,2,3,1,2,3,7,1,0
Hrvoje Smolčić,CRO,DF,Eint Frankfurt,Bundesliga,22,2000,3.9,7,3,7,0,0,4,5,80.0,1,3,1,2,6,13,23,1
Cédric Soares,POR,DF,Arsenal,Premier League,31,1991,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Danilo Soares,BRA,DF,Bochum,Bundesliga,31,1991,3.9,10,6,5,3,2,5,8,62.5,3,6,0,6,7,17,11,0
Eduard Sobol,UKR,DF,Strasbourg,Ligue 1,28,1995,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Rubén Sobrino,ESP,"MF,FW",Cádiz,La Liga,31,1992,18.3,52,28,18,26,8,22,51,43.1,29,26,2,24,16,68,18,0
Andrea Sodero,ITA,MF,Empoli,Serie A,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Emran Soglo,ENG,"MF,DF",Marseille,Ligue 1,18,2005,1.2,2,1,0,2,0,1,3,33.3,2,6,0,6,1,3,3,0
Alex Sola,ESP,"FW,MF",Alavés,La Liga,24,1999,14.0,27,15,11,9,7,14,26,53.8,12,18,2,16,11,38,16,0
Alex Sola,ESP,"DF,MF",Real Sociedad,La Liga,24,1999,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Dominic Solanke,ENG,FW,Bournemouth,Premier League,25,1997,36.9,23,11,3,13,7,10,29,34.5,19,24,5,19,7,30,43,0
Ola Solbakken,NOR,FW,Roma,Serie A,24,1998,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Carlos Soler,ESP,"MF,DF",Paris S-G,Ligue 1,26,1997,12.1,15,10,9,2,4,6,21,28.6,15,10,3,7,5,20,11,1
Jhon Solis,COL,MF,Girona,La Liga,18,2004,4.3,10,8,4,5,1,4,12,33.3,8,8,3,5,8,18,7,1
Manor Solomon,ISR,FW,Tottenham,Premier League,24,1999,2.2,3,3,1,1,1,1,2,50.0,1,4,0,4,3,6,2,0
Daniele Sommariva,ITA,GK,Genoa,Serie A,26,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Yann Sommer,SUI,GK,Inter,Serie A,34,1988,34.0,2,1,2,0,0,2,2,100.0,0,1,0,1,0,2,7,1
Brandon Soppy,FRA,DF,Torino,Serie A,21,2002,2.0,2,2,1,1,0,2,6,33.3,4,2,0,2,0,2,3,1
David Soria,ESP,GK,Getafe,La Liga,30,1993,37.9,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,21,6
Alberto Soro,ESP,MF,Granada,La Liga,24,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alessandro Sorrentino,ITA,GK,Monza,Serie A,21,2002,6.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Borna Sosa,CRO,"FW,DF",Stuttgart,Bundesliga,25,1998,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,19,2003,8.0,19,17,3,13,3,8,20,40.0,12,7,1,6,2,21,5,0
Florian Sotoca,FRA,"MF,FW",Lens,Ligue 1,32,1990,28.9,33,22,9,21,3,17,38,44.7,21,41,4,37,20,53,34,0
