Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Simon Sohm,SUI,MF,Parma,Serie A,23-208,2001,8.8,6,3,3,2,1,4,8,50.0,4,3,1,2,6,12,12,0
Alex Sola,ESP,"MF,FW",Getafe,La Liga,25-149,1999,9.2,16,10,8,8,0,8,22,36.4,14,8,0,8,3,19,7,0
Dominic Solanke,ENG,FW,Tottenham,Premier League,27-052,1997,7.9,9,6,1,6,2,2,3,66.7,1,4,0,4,0,9,8,0
Ola Solbakken,NOR,"MF,FW",Empoli,Serie A,26-059,1998,5.4,2,2,0,2,0,0,0,,0,0,0,0,1,3,8,0
Carlos Soler,ESP,"MF,FW",West Ham,Premier League,27-308,1997,2.7,3,3,2,1,0,1,7,14.3,6,5,1,4,1,4,3,0
Jhon Solis,COL,MF,Girona,La Liga,20-033,2004,3.2,4,4,2,2,0,3,9,33.3,6,10,1,9,3,7,4,0
Yann Sommer,SUI,GK,Inter,Serie A,35-324,1988,11.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,1
David Soria,ESP,GK,Getafe,La Liga,31-215,1993,12.0,3,3,3,0,0,3,3,100.0,0,0,0,0,0,3,7,1
Juan Soriano,ESP,GK,Leganés,La Liga,27-074,1997,6.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
Borna Sosa,CRO,DF,Torino,Serie A,26-289,1998,3.5,4,3,2,2,0,3,6,50.0,3,1,0,1,4,8,7,0
Ramón Sosa,PAR,"MF,FW",Nott'ham Forest,Premier League,25-066,1999,0.9,3,2,2,0,1,1,2,50.0,1,1,0,1,1,4,2,0
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,20-322,2003,5.7,12,8,5,4,3,4,11,36.4,7,5,0,5,1,13,3,0
Florian Sotoca,FRA,"FW,MF",Lens,Ligue 1,34-011,1990,6.6,7,5,0,1,6,4,6,66.7,2,5,1,4,2,9,12,0
Riccardo Sottil,ITA,"FW,MF",Fiorentina,Serie A,25-155,1999,3.0,0,0,0,0,0,0,0,,0,1,0,1,3,3,2,0
Tomáš Souček,CZE,MF,West Ham,Premier League,29-252,1995,6.3,12,7,5,5,2,7,12,58.3,5,8,3,5,8,20,21,0
Matìas Soulé,ARG,"MF,FW",Roma,Serie A,21-204,2003,5.2,3,2,0,1,2,1,6,16.7,5,8,1,7,2,5,4,0
Boubakary Soumaré,FRA,"MF,DF",Leicester City,Premier League,25-252,1999,0.6,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Issa Soumaré,SEN,"FW,MF",Le Havre,Ligue 1,24-026,2000,4.7,3,1,0,2,1,2,6,33.3,4,3,1,2,2,5,2,0
Djibril Sow,SUI,MF,Sevilla,La Liga,27-273,1997,4.6,5,3,2,3,0,0,3,0.0,3,2,1,1,4,9,4,0
Saidou Sow,GUI,DF,Strasbourg,Ligue 1,22-124,2002,9.3,9,5,6,3,0,6,12,50.0,6,12,6,6,14,23,28,1
Djed Spence,ENG,DF,Tottenham,Premier League,24-088,2000,0.7,2,2,2,0,0,2,2,100.0,0,0,0,0,2,4,1,0
Leonardo Spinazzola,ITA,DF,Napoli,Serie A,31-225,1993,2.8,3,3,0,2,1,1,2,50.0,1,4,1,3,0,3,6,1
Anton Stach,GER,DF,Hoffenheim,Bundesliga,25-356,1998,8.5,23,19,11,11,1,10,14,71.4,4,8,4,4,12,35,42,0
Jens Stage,DEN,MF,Werder Bremen,Bundesliga,27-363,1996,5.7,6,5,4,2,0,3,10,30.0,7,12,3,9,7,13,7,0
Filip Stankovic,SRB,GK,Venezia,Serie A,22-254,2002,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Jay Stansfield,ENG,MF,Fulham,Premier League,21-347,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Carl Starfelt,SWE,DF,Celta Vigo,La Liga,29-157,1995,9.2,9,6,7,2,0,5,9,55.6,4,15,13,2,12,21,48,1
Niklas Stark,GER,DF,Werder Bremen,Bundesliga,29-205,1995,4.1,9,6,4,4,1,4,5,80.0,1,10,8,2,4,13,24,0
Lucas Stassin,BEL,FW,Saint-Étienne,Ligue 1,19-343,2004,3.3,3,1,0,2,1,3,4,75.0,1,3,0,3,0,3,3,0
Jason Steele,ENG,GK,Brighton,Premier League,34-079,1990,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Orri Steinn Óskarsson,ISL,FW,Real Sociedad,La Liga,20-068,2004,3.3,3,3,0,1,2,0,5,0.0,5,5,0,5,0,3,4,0
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,28-230,1996,1.3,1,0,1,0,0,0,1,0.0,1,3,1,2,0,1,4,0
Jack Stephens,ENG,DF,Southampton,Premier League,30-283,1994,5.7,10,7,7,3,0,4,10,40.0,6,4,2,2,1,11,14,2
Raheem Sterling,ENG,"MF,FW",Arsenal,Premier League,29-333,1994,1.4,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Enzo Sternal,FRA,"FW,MF",Marseille,Ligue 1,17-161,2007,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ross Stewart,SCO,"FW,MF",Southampton,Premier League,28-117,1996,1.5,0,0,0,0,0,0,3,0.0,3,3,0,3,0,0,4,0
Angelo Stiller,GER,MF,Stuttgart,Bundesliga,23-215,2001,8.9,13,5,7,5,1,3,9,33.3,6,7,3,4,5,18,16,1
Kevin Stöger,AUT,"MF,FW",Gladbach,Bundesliga,31-070,1993,6.4,12,6,7,3,2,6,14,42.9,8,12,1,11,3,15,12,1
Stoichkov,ESP,"MF,FW",Alavés,La Liga,31-000,1993,6.1,13,8,6,6,1,6,11,54.5,5,2,0,2,1,14,5,0
Petar Stojanović,SVN,MF,Empoli,Serie A,29-029,1995,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
John Stones,ENG,"DF,MF",Manchester City,Premier League,30-161,1994,2.7,3,2,1,2,0,2,2,100.0,0,2,0,2,1,4,7,1
Jørgen Strand Larsen,NOR,FW,Wolves,Premier League,24-273,2000,9.1,4,4,1,2,1,1,9,11.1,8,7,2,5,1,5,12,0
Gabriel Strefezza,BRA,"FW,MF",Como,Serie A,27-201,1997,9.6,21,15,8,8,5,9,23,39.1,14,6,1,5,2,23,2,0
Cristhian Stuani,URU,FW,Girona,La Liga,38-024,1986,1.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Álex Suárez,ESP,DF,Las Palmas,La Liga,31-232,1993,8.9,14,8,11,2,1,7,9,77.8,2,14,7,7,4,18,34,0
Denis Suárez,ESP,MF,Villarreal,La Liga,30-304,1994,0.9,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,1,0
Gabriel Suazo,CHI,"DF,MF",Toulouse,Ligue 1,27-088,1997,4.2,13,7,5,5,3,9,16,56.3,7,4,0,4,5,18,2,0
Luka Sučić,CRO,MF,Real Sociedad,La Liga,22-058,2002,7.2,12,8,3,7,2,5,12,41.7,7,10,2,8,4,16,4,0
Yukinari Sugawara,JPN,DF,Southampton,Premier League,24-130,2000,7.1,17,10,10,6,1,9,14,64.3,5,7,3,4,4,21,21,1
Niklas Süle,GER,DF,Dortmund,Bundesliga,29-063,1995,3.7,5,4,4,1,0,4,5,80.0,1,1,1,0,1,6,19,0
Ibrahim Sulemana,GHA,MF,Atalanta,Serie A,21-167,2003,0.3,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0
Kamaldeen Sulemana,GHA,"FW,MF",Southampton,Premier League,22-264,2002,0.2,3,3,2,0,1,3,3,100.0,0,0,0,0,0,3,1,0
Crysencio Summerville,NED,"FW,MF",West Ham,Premier League,23-006,2001,2.9,3,1,0,1,2,1,3,33.3,2,4,1,3,0,3,5,0
Tomáš Suslov,SVK,"FW,MF",Hellas Verona,Serie A,22-151,2002,5.4,16,11,4,9,3,5,13,38.5,8,15,1,14,3,19,2,0
Suso,ESP,"FW,MF",Sevilla,La Liga,30-352,1993,1.1,1,0,1,0,0,1,4,25.0,3,0,0,0,0,1,0,0
Zion Suzuki,JPN,GK,Parma,Serie A,22-076,2002,9.8,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,7,2
Mattias Svanberg,SWE,MF,Wolfsburg,Bundesliga,25-305,1999,4.2,6,3,0,5,1,1,3,33.3,2,1,0,1,4,10,4,0
Marin Šverko,CRO,DF,Venezia,Serie A,26-275,1998,4.5,5,3,3,2,0,3,3,100.0,0,4,1,3,8,13,20,1
Mile Svilar,SRB,GK,Roma,Serie A,25-070,1999,11.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
Michael Svoboda,AUT,DF,Venezia,Serie A,26-021,1998,10.3,20,9,15,4,1,7,16,43.8,9,15,10,5,10,30,44,2
Williot Swedberg,SWE,"FW,MF",Celta Vigo,La Liga,20-278,2004,5.3,6,5,1,4,1,5,6,83.3,1,5,0,5,1,7,4,1
Abakar Sylla,CIV,DF,Strasbourg,Ligue 1,21-316,2002,5.5,15,8,9,4,2,9,10,90.0,1,9,6,3,5,20,22,0
Issiaga Sylla,GUI,"DF,MF",Montpellier,Ligue 1,30-309,1994,2.8,9,0,6,3,0,4,7,57.1,3,1,1,0,4,13,10,0
Mamadou Sylla,SEN,FW,Valladolid,La Liga,30-230,1994,5.1,1,0,0,0,1,0,0,,0,1,0,1,0,1,2,1
Sammie Szmodics,IRL,"FW,MF",Ipswich Town,Premier League,29-042,1995,5.2,4,2,1,2,1,1,3,33.3,2,6,1,5,4,8,5,0
Dominik Szoboszlai,HUN,MF,Liverpool,Premier League,24-011,2000,8.0,5,0,1,3,1,2,8,25.0,6,16,2,14,4,9,5,0
Alexander Sørloth,NOR,FW,Atlético Madrid,La Liga,28-336,1995,6.5,3,1,0,2,1,1,2,50.0,1,2,1,1,0,3,9,0
Musa Al-Taamari,JOR,"FW,MF",Montpellier,Ligue 1,27-148,1997,2.6,4,1,1,1,2,2,2,100.0,0,0,0,0,2,6,0,1
Haris Tabakovic,BIH,"FW,MF",Hoffenheim,Bundesliga,30-138,1994,1.3,1,1,0,0,1,0,0,,0,1,1,0,0,1,5,0
Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,32-066,1992,4.0,12,7,6,2,4,9,13,69.2,4,4,3,1,8,20,8,0
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,28-268,1996,9.0,5,4,4,1,0,2,3,66.7,1,5,4,1,11,16,25,1
Adrien Tameze,CMR,"MF,DF",Torino,Serie A,30-275,1994,3.6,2,1,0,2,0,0,6,0.0,6,3,3,0,10,12,3,1
Renato Tapia,PER,"MF,DF",Leganés,La Liga,29-100,1995,6.1,18,10,8,8,2,5,14,35.7,9,17,9,8,5,23,25,0
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,25-277,1999,8.9,20,14,10,8,2,8,14,57.1,6,5,3,2,7,27,21,0
Florian Tardieu,FRA,MF,Saint-Étienne,Ligue 1,32-197,1992,1.8,1,1,1,0,0,0,2,0.0,2,3,1,2,3,4,2,0
Mehdi Taremi,IRN,FW,Inter,Serie A,32-110,1992,2.6,2,1,0,1,1,0,0,,0,4,0,4,0,2,3,0
Oussama Targhalline,MAR,MF,Le Havre,Ligue 1,22-169,2002,6.3,12,8,7,1,4,2,6,33.3,4,11,6,5,10,22,6,1
James Tarkowski,ENG,DF,Everton,Premier League,31-352,1992,10.0,25,15,13,10,2,13,22,59.1,9,15,11,4,9,34,59,0
César Tárrega,ESP,DF,Valencia,La Liga,22-253,2002,9.0,9,7,5,3,1,4,8,50.0,4,7,5,2,5,14,40,1
Nuno Tavares,POR,DF,Lazio,Serie A,24-284,2000,7.2,11,9,8,2,1,3,8,37.5,5,4,0,4,6,17,22,0
Marcus Tavernier,ENG,"MF,FW",Bournemouth,Premier League,25-228,1999,8.7,18,10,4,10,4,4,9,44.4,5,4,0,4,2,20,5,0
Charlie Taylor,ENG,DF,Southampton,Premier League,31-048,1993,2.3,7,5,4,3,0,5,6,83.3,1,5,3,2,3,10,20,1
Jack Taylor,IRL,MF,Ipswich Town,Premier League,26-135,1998,1.5,1,0,0,1,0,1,5,20.0,4,1,0,1,2,3,7,0
Loum Tchaouna,FRA,"FW,MF",Lazio,Serie A,21-058,2003,1.9,3,1,1,1,1,1,3,33.3,2,1,0,1,1,4,1,0
Jackson Tchatchoua,CMR,"DF,MF",Hellas Verona,Serie A,23-052,2001,9.4,16,8,12,2,2,12,16,75.0,4,10,5,5,7,23,14,0
Enzo Tchato,CMR,"DF,MF",Montpellier,Ligue 1,21-348,2002,6.1,12,5,6,5,1,6,15,40.0,9,11,2,9,7,19,20,0
Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,La Liga,24-283,2000,9.4,20,10,9,10,1,7,16,43.8,9,8,7,1,23,43,13,0
Álvaro Tejero,ESP,"MF,DF",Espanyol,La Liga,28-108,1996,6.7,5,3,1,3,1,2,11,18.2,9,7,0,7,4,9,11,1
Martín Tejón,ESP,"MF,DF",Valencia,La Liga,20-207,2004,0.5,2,0,0,2,0,1,2,50.0,1,0,0,0,0,2,0,0
Mathys Tel,FRA,"FW,MF",Bayern Munich,Bundesliga,19-192,2005,1.3,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0
Nathan Tella,NGA,"DF,FW",Leverkusen,Bundesliga,25-123,1999,1.1,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,1,0
Nahuel Tenaglia,ARG,DF,Alavés,La Liga,28-258,1996,9.5,24,12,18,3,3,13,21,61.9,8,3,2,1,9,33,27,0
Casper Tengstedt,DEN,"FW,MF",Hellas Verona,Serie A,24-157,2000,7.7,2,1,0,1,1,1,3,33.3,2,3,1,2,3,5,14,0
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,32-189,1992,5.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,2
Filippo Terracciano,ITA,DF,Milan,Serie A,21-271,2003,4.0,6,3,1,3,2,3,6,50.0,3,0,0,0,2,8,4,0
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,34-242,1990,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ramón Terrats,ESP,MF,Villarreal,La Liga,24-018,2000,0.9,3,3,1,2,0,2,3,66.7,1,2,1,1,1,4,3,0
Martin Terrier,FRA,MF,Leverkusen,Bundesliga,27-246,1997,4.9,2,1,0,0,2,1,2,50.0,1,2,0,2,1,3,1,0
Tanner Tessmann,USA,MF,Lyon,Ligue 1,23-042,2001,2.0,6,3,4,2,0,2,4,50.0,2,1,1,0,5,11,9,0
Kenny Tete,NED,DF,Fulham,Premier League,29-027,1995,9.6,26,14,11,8,7,11,20,55.0,9,13,4,9,20,46,25,0
Teddy Teuma,MLT,MF,Reims,Ligue 1,31-036,1993,2.2,4,3,1,2,1,2,7,28.6,5,3,1,2,2,6,3,0
Jordan Teze,NED,DF,Monaco,Ligue 1,25-036,1999,2.5,10,5,6,3,1,3,4,75.0,1,6,1,5,2,12,1,0
Florian Thauvin,FRA,"MF,FW",Udinese,Serie A,31-284,1993,5.9,5,5,4,0,1,4,8,50.0,4,3,0,3,2,7,2,0
Arthur Theate,BEL,DF,Eint Frankfurt,Bundesliga,24-164,2000,7.6,8,5,3,5,0,3,13,23.1,10,9,8,1,13,21,32,1
Malick Thiaw,GER,DF,Milan,Serie A,23-089,2001,4.0,7,5,2,4,1,0,1,0.0,1,2,2,0,5,12,14,0
Sorba Thomas,WAL,FW,Nantes,Ligue 1,25-075,1999,6.8,8,4,3,4,1,5,9,55.6,4,8,0,8,2,10,7,0
Adrien Thomasson,FRA,MF,Lens,Ligue 1,30-331,1993,8.8,28,17,14,8,6,16,30,53.3,14,14,0,14,8,36,14,0
Morten Thorsby,NOR,MF,Genoa,Serie A,28-184,1996,5.8,7,5,3,2,2,1,5,20.0,4,7,0,7,1,8,6,0
Khéphren Thuram,FRA,MF,Juventus,Serie A,23-224,2001,4.6,3,2,0,3,0,2,3,66.7,1,2,0,2,3,6,9,0
Marcus Thuram,FRA,FW,Inter,Serie A,27-091,1997,9.9,10,7,3,3,4,2,5,40.0,3,8,3,5,1,11,4,0
Youri Tielemans,BEL,MF,Aston Villa,Premier League,27-182,1997,9.8,23,17,11,11,1,13,19,68.4,6,8,3,5,10,33,11,0
Phillip Tietz,GER,FW,Augsburg,Bundesliga,27-119,1997,6.3,5,3,1,3,1,3,3,100.0,0,3,1,2,3,8,10,0
Jurriën Timber,NED,DF,Arsenal,Premier League,23-141,2001,6.6,15,8,5,7,3,4,10,40.0,6,8,2,6,3,18,17,1
Jean-Clair Todibo,FRA,DF,West Ham,Premier League,24-311,1999,4.6,11,6,10,1,0,6,7,85.7,1,5,3,2,6,17,26,1
Harry Toffolo,ENG,DF,Nott'ham Forest,Premier League,29-078,1995,0.4,2,0,1,0,1,0,0,,0,0,0,0,0,2,3,0
Umut Tohumcu,GER,MF,Hoffenheim,Bundesliga,20-086,2004,2.4,8,5,3,4,1,4,5,80.0,1,2,0,2,2,10,6,0
Corentin Tolisso,FRA,MF,Lyon,Ligue 1,30-094,1994,5.7,12,5,7,3,2,5,11,45.5,6,13,2,11,3,15,10,0
Rafael Tolói,ITA,DF,Atalanta,Serie A,34-026,1990,0.4,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Tiago Tomás,POR,"FW,MF",Wolfsburg,Bundesliga,22-142,2002,7.8,9,6,5,1,3,5,16,31.3,11,5,1,4,4,13,6,0
Takehiro Tomiyasu,JPN,DF,Arsenal,Premier League,26-000,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Fikayo Tomori,ENG,DF,Milan,Serie A,26-322,1997,6.0,8,7,5,2,1,3,6,50.0,3,6,5,1,7,15,18,0
Sandro Tonali,ITA,MF,Newcastle Utd,Premier League,24-181,2000,4.3,9,6,1,8,0,3,7,42.9,4,5,2,3,9,18,5,1
Pablo Torre,ESP,MF,Barcelona,La Liga,21-216,2003,2.2,5,4,1,3,1,2,2,100.0,0,0,0,0,1,6,3,0
David Torres,ESP,DF,Valladolid,La Liga,21-245,2003,6.7,3,2,3,0,0,1,3,33.3,2,9,8,1,2,5,27,0
Ferrán Torres,ESP,FW,Barcelona,La Liga,24-250,2000,3.6,3,1,1,1,1,1,2,50.0,1,2,0,2,0,3,1,0
Pau Torres,ESP,DF,Aston Villa,Premier League,27-294,1997,10.0,8,7,5,3,0,3,4,75.0,1,7,3,4,4,12,24,2
Lucas Torró,ESP,MF,Osasuna,La Liga,30-109,1994,11.5,24,14,8,16,0,12,22,54.5,10,19,4,15,16,40,27,1
Abdoulaye Touré,GUI,MF,Le Havre,Ligue 1,30-247,1994,9.1,22,11,12,8,2,13,19,68.4,6,12,7,5,12,34,19,0
Birama Touré,MLI,"MF,DF",Montpellier,Ligue 1,32-152,1992,2.7,7,4,5,2,0,4,6,66.7,2,3,2,1,3,10,6,0
Ousmane Toure,FRA,DF,Lille,Ligue 1,19-261,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Souleymane Touré,FRA,DF,Udinese,Serie A,21-222,2003,4.8,5,5,4,1,0,3,4,75.0,1,8,5,3,5,10,10,1
Lucas Tousart,FRA,MF,Union Berlin,Bundesliga,27-190,1997,1.4,1,1,0,1,0,0,2,0.0,2,3,1,2,1,2,2,0
Conor Townsend,ENG,MF,Ipswich Town,Premier League,31-246,1993,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Adama Traoré,ESP,"FW,MF",Fulham,Premier League,28-285,1996,8.0,7,5,4,2,1,2,5,40.0,3,4,0,4,1,8,4,1
Hamari Traoré,MLI,DF,Real Sociedad,La Liga,32-283,1992,3.5,11,7,7,3,1,9,12,75.0,3,1,1,0,3,14,11,0
Omar Traoré,GER,"DF,FW",Heidenheim,Bundesliga,26-275,1998,7.5,12,6,10,2,0,8,9,88.9,1,9,2,7,5,17,16,0
Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,34-120,1990,5.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Mark Travers,IRL,GK,Bournemouth,Premier League,25-171,1999,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
Óscar Trejo,ARG,"MF,FW",Rayo Vallecano,La Liga,36-193,1988,1.4,2,2,0,2,0,2,2,100.0,0,1,0,1,1,3,1,0
Philipp Treu,GER,"MF,DF",St. Pauli,Bundesliga,23-338,2000,8.5,15,11,10,4,1,8,17,47.1,9,14,1,13,6,21,14,0
Ryan Trevitt,ENG,MF,Brentford,Premier League,21-238,2003,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Christopher Trimmel,AUT,"MF,DF",Union Berlin,Bundesliga,37-255,1987,5.2,17,12,9,7,1,14,21,66.7,7,2,0,2,5,22,15,0
Kieran Trippier,ENG,DF,Newcastle Utd,Premier League,34-047,1990,3.1,9,4,4,4,1,5,13,38.5,8,2,1,1,2,11,6,0
Leandro Trossard,BEL,FW,Arsenal,Premier League,29-337,1994,6.2,11,8,2,6,3,5,14,35.7,9,9,0,9,5,16,6,0
Adrien Truffert,FRA,"DF,MF",Rennes,Ligue 1,22-351,2001,8.3,20,8,8,7,5,13,19,68.4,6,10,0,10,7,27,13,0
Kostas Tsimikas,GRE,DF,Liverpool,Premier League,28-177,1996,2.6,12,7,8,2,2,6,8,75.0,2,3,1,2,3,15,6,0
Viktor Tsyhankov,UKR,"MF,FW",Girona,La Liga,26-356,1997,4.9,4,3,0,2,2,2,5,40.0,3,0,0,0,0,4,2,0
Axel Tuanzebe,COD,DF,Ipswich Town,Premier League,26-357,1997,5.7,13,8,10,0,3,6,10,60.0,4,5,3,2,8,21,21,0
Stefano Turati,ITA,GK,Monza,Serie A,23-061,2001,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1
Beñat Turrientes,ESP,MF,Real Sociedad,La Liga,22-279,2002,5.1,10,3,4,5,1,3,7,42.9,4,9,2,7,1,11,5,0
Tuta,BRA,"DF,MF",Eint Frankfurt,Bundesliga,25-124,1999,8.7,17,10,12,3,2,11,15,73.3,4,18,10,8,17,34,53,0
Chrisantus Uche,NGA,"FW,MF",Getafe,La Liga,21-170,2003,10.1,8,5,2,3,3,1,1,100.0,0,6,1,5,1,9,4,0
Destiny Udogie,ITA,DF,Tottenham,Premier League,21-343,2002,9.2,28,17,15,7,6,13,20,65.0,7,14,2,12,11,39,14,1
Manuel Ugarte Ribeiro,URU,MF,Manchester Utd,Premier League,23-208,2001,2.1,9,5,1,6,2,1,3,33.3,2,0,0,0,1,10,4,1
Lesley Ugochukwu,FRA,MF,Southampton,Premier League,20-224,2004,1.6,4,2,0,4,0,0,4,0.0,4,4,1,3,2,6,1,0
Lukas Ullrich,GER,DF,Gladbach,Bundesliga,20-234,2004,0.8,0,0,0,0,0,0,1,0.0,1,2,0,2,2,2,1,0
Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,36-094,1988,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Enes Ünal,TUR,"FW,MF",Bournemouth,Premier League,27-179,1997,1.6,1,0,0,0,1,0,1,0.0,1,1,0,1,0,1,2,0
Deniz Undav,GER,"FW,MF",Stuttgart,Bundesliga,28-109,1996,7.1,4,4,1,1,2,0,5,0.0,5,3,0,3,3,7,3,0
Naci Ünüvar,NED,"MF,DF",Espanyol,La Liga,21-145,2003,0.3,2,2,1,1,0,1,2,50.0,1,0,0,0,0,2,0,0
Dayot Upamecano,FRA,DF,Bayern Munich,Bundesliga,26-009,1998,8.9,13,9,4,7,2,7,16,43.8,9,7,4,3,15,28,23,0
Kacper Urbanski,POL,MF,Bologna,Serie A,20-059,2004,2.2,5,2,4,0,1,4,6,66.7,2,4,0,4,2,7,5,0
Can Uzun,TUR,"FW,MF",Eint Frankfurt,Bundesliga,18-360,2005,1.1,2,1,1,0,1,1,2,50.0,1,2,0,2,0,2,1,0
Josha Vagnoman,GER,DF,Stuttgart,Bundesliga,23-330,2000,6.4,6,2,4,2,0,3,7,42.9,4,7,2,5,4,10,16,0
Óscar Valentín,ESP,MF,Rayo Vallecano,La Liga,30-077,1994,8.3,19,14,7,10,2,11,17,64.7,6,9,2,7,10,29,20,0
Germán Valera,ESP,"MF,FW",Valencia,La Liga,22-234,2002,0.5,0,0,0,0,0,0,0,,0,0,0,0,3,3,1,0
Emanuele Valeri,ITA,DF,Parma,Serie A,25-334,1998,6.6,12,5,7,3,2,10,14,71.4,4,6,1,5,8,20,14,0
Martin Valjent,SVK,DF,Mallorca,La Liga,28-330,1995,7.8,7,5,7,0,0,2,2,100.0,0,7,3,4,4,11,40,0
Jesús Vallejo,ESP,DF,Real Madrid,La Liga,27-305,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Mattia Valoti,ITA,MF,Monza,Serie A,31-060,1993,0.3,2,2,2,0,0,0,0,,0,1,0,1,0,2,2,0
Federico Valverde,URU,MF,Real Madrid,La Liga,26-106,1998,10.4,17,10,7,9,1,12,17,70.6,5,18,3,15,22,39,11,0
Ignace Van Der Brempt,BEL,DF,Como,Serie A,22-218,2002,4.4,16,11,12,4,0,9,12,75.0,3,4,2,2,6,22,8,0
Virgil van Dijk,NED,DF,Liverpool,Premier League,33-120,1991,10.0,6,3,5,1,0,2,3,66.7,1,3,1,2,20,26,51,1
Vanderson,BRA,DF,Monaco,Ligue 1,23-137,2001,5.5,18,13,9,6,3,10,14,71.4,4,7,3,4,11,29,11,1
Maarten Vandevoordt,BEL,GK,RB Leipzig,Bundesliga,22-253,2002,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jamie Vardy,ENG,FW,Leicester City,Premier League,37-299,1987,9.4,3,3,2,1,0,0,2,0.0,2,1,0,1,1,4,11,0
Ruben Vargas,SUI,MF,Augsburg,Bundesliga,26-092,1998,2.6,2,1,1,1,0,1,4,25.0,3,1,0,1,1,3,0,1
Nikola Vasilj,BIH,GK,St. Pauli,Bundesliga,28-339,1995,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Devis Vásquez,COL,GK,Empoli,Serie A,26-177,1998,11.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,1
Johan Vásquez,MEX,DF,Genoa,Serie A,26-014,1998,10.3,12,5,5,5,2,4,9,44.4,5,14,9,5,16,28,41,1
Denis Vavro,SVK,DF,Wolfsburg,Bundesliga,28-209,1996,4.0,1,1,1,0,0,1,2,50.0,1,6,3,3,4,5,24,1
José Luis García Vayá,ESP,MF,Valencia,La Liga,26-086,1998,9.5,17,11,7,7,3,4,12,33.3,8,10,3,7,3,20,15,0
Jesus Vazquez,ESP,DF,Valencia,La Liga,21-308,2003,6.2,16,13,8,6,2,5,12,41.7,7,11,5,6,5,21,19,0
Lucas Vázquez,ESP,DF,Real Madrid,La Liga,33-127,1991,4.5,8,7,4,4,0,4,9,44.4,5,4,0,4,2,10,2,0
Matías Vecino,URU,MF,Lazio,Serie A,33-073,1991,3.7,4,4,1,2,1,2,10,20.0,8,3,0,3,1,5,4,0
Renato Veiga,POR,"DF,MF",Chelsea,Premier League,21-099,2003,1.9,8,5,5,3,0,4,8,50.0,4,3,1,2,1,9,2,0
Alejo Véliz,ARG,FW,Espanyol,La Liga,21-047,2003,7.2,1,1,0,1,0,1,5,20.0,4,10,2,8,1,2,14,0
Miloš Veljković,SRB,DF,Werder Bremen,Bundesliga,29-040,1995,1.5,1,0,0,0,1,0,1,0.0,1,3,2,1,0,1,4,0
