Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassCompleted,PassAtt,PassCompleted%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KeyPasses,FinalThird,PassesPenArea,CrossPenArea,ProgPasses
Saidou Sow,GUI,DF,Strasbourg,Ligue 1,22-105,2002,6.8,283,321,88.2,5002,1622,100,106,94.3,170,180,94.4,12,30,40.0,1,0.2,0.0,+0.8,2,4,1,0,3
Djed Spence,ENG,DF,Tottenham,Premier League,24-069,2000,0.7,33,37,89.2,466,85,19,20,95.0,13,15,86.7,1,2,50.0,0,0.0,0.0,0.0,0,4,1,1,4
Leonardo Spinazzola,ITA,DF,Napoli,Serie A,31-206,1993,2.0,59,79,74.7,796,270,38,41,92.7,18,25,72.0,1,7,14.3,1,0.4,0.4,+0.6,3,4,3,1,7
Anton Stach,GER,DF,Hoffenheim,Bundesliga,25-337,1998,5.5,266,313,85.0,5389,2220,84,92,91.3,145,160,90.6,33,52,63.5,0,0.2,0.4,-0.2,5,19,5,2,28
Jens Stage,DEN,MF,Werder Bremen,Bundesliga,27-344,1996,5.7,186,241,77.2,2971,835,92,108,85.2,68,84,81.0,15,26,57.7,0,0.1,0.8,-0.1,2,14,7,3,19
Jay Stansfield,ENG,MF,Fulham,Premier League,21-328,2002,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Carl Starfelt,SWE,DF,Celta Vigo,La Liga,29-138,1995,6.2,420,441,95.2,7705,2686,149,152,98.0,243,252,96.4,24,31,77.4,0,0.0,0.0,0.0,1,9,0,0,15
Niklas Stark,GER,DF,Werder Bremen,Bundesliga,29-186,1995,4.1,196,235,83.4,3917,1419,56,62,90.3,119,135,88.1,19,32,59.4,1,0.1,0.1,+0.9,1,16,0,0,12
Lucas Stassin,BEL,FW,Saint-Étienne,Ligue 1,19-324,2004,1.7,26,38,68.4,416,66,17,24,70.8,6,7,85.7,3,5,60.0,1,0.6,0.1,+0.4,2,1,1,0,3
Jason Steele,ENG,GK,Brighton,Premier League,34-060,1990,2.0,101,112,90.2,2321,1556,21,21,100.0,63,65,96.9,17,26,65.4,0,0.0,0.0,0.0,0,0,0,0,0
Orri Steinn Óskarsson,ISL,FW,Real Sociedad,La Liga,20-049,2004,1.9,15,30,50.0,178,17,12,20,60.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,28-211,1996,1.3,71,83,85.5,1444,453,27,28,96.4,33,36,91.7,11,18,61.1,0,0.0,0.1,0.0,0,6,1,1,3
Jack Stephens,ENG,DF,Southampton,Premier League,30-264,1994,3.9,307,327,93.9,5308,1530,117,124,94.4,180,189,95.2,7,9,77.8,0,0.0,0.1,0.0,1,28,2,0,23
Raheem Sterling,ENG,"MF,FW",Arsenal,Premier League,29-314,1994,1.0,24,33,72.7,355,40,14,17,82.4,9,12,75.0,1,2,50.0,0,0.0,0.1,0.0,1,0,0,0,2
Enzo Sternal,FRA,FW,Marseille,Ligue 1,17-142,2007,0.1,3,3,100.0,30,1,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Ross Stewart,SCO,"FW,MF",Southampton,Premier League,28-098,1996,1.5,36,45,80.0,527,59,16,19,84.2,17,19,89.5,0,1,0.0,0,0.0,0.0,0.0,0,1,1,0,1
Angelo Stiller,GER,"MF,DF",Stuttgart,Bundesliga,23-196,2001,5.9,442,493,89.7,7419,2366,201,206,97.6,205,226,90.7,29,46,63.0,0,0.7,1.4,-0.7,12,54,8,4,51
Kevin Stöger,AUT,"MF,FW",Gladbach,Bundesliga,31-051,1993,5.6,295,394,74.9,5082,1763,141,161,87.6,99,130,76.2,41,65,63.1,2,2.2,1.7,-0.2,26,33,17,3,43
Stoichkov,ESP,"MF,FW",Alavés,La Liga,30-347,1993,5.6,84,146,57.5,1496,477,38,56,67.9,31,48,64.6,12,24,50.0,1,0.7,0.5,+0.3,3,9,7,1,19
Petar Stojanović,SVN,MF,Empoli,Serie A,29-010,1995,0.0,1,3,33.3,9,4,1,1,100.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
John Stones,ENG,"DF,MF",Manchester City,Premier League,30-142,1994,1.7,65,74,87.8,1144,233,32,35,91.4,26,30,86.7,6,7,85.7,0,0.0,0.0,0.0,0,9,0,0,2
Jørgen Strand Larsen,NOR,FW,Wolves,Premier League,24-254,2000,6.3,53,90,58.9,678,109,27,46,58.7,19,29,65.5,1,1,100.0,1,0.8,0.5,+0.2,4,2,2,1,5
Gabriel Strefezza,BRA,"FW,MF",Como,Serie A,27-182,1997,6.6,185,244,75.8,3124,781,94,111,84.7,55,74,74.3,23,35,65.7,1,0.7,0.6,+0.3,12,23,4,0,30
Cristhian Stuani,URU,FW,Girona,La Liga,38-005,1986,1.1,5,10,50.0,70,8,2,7,28.6,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Álex Suárez,ESP,DF,Las Palmas,La Liga,31-213,1993,6.0,334,385,86.8,5934,2233,134,139,96.4,175,190,92.1,21,43,48.8,0,0.0,0.0,0.0,0,10,0,0,17
Denis Suárez,ESP,MF,Villarreal,La Liga,30-285,1994,0.9,17,24,70.8,283,89,7,8,87.5,7,9,77.8,2,5,40.0,0,0.1,0.1,-0.1,3,0,0,0,3
Gabriel Suazo,CHI,DF,Toulouse,Ligue 1,27-069,1997,4.0,164,208,78.8,2679,1092,87,93,93.5,64,83,77.1,11,26,42.3,0,0.1,0.6,-0.1,6,12,6,1,19
Luka Sučić,CRO,MF,Real Sociedad,La Liga,22-039,2002,4.4,179,213,84.0,2586,455,108,120,90.0,53,63,84.1,10,15,66.7,0,0.5,0.7,-0.5,7,15,5,1,18
Yukinari Sugawara,JPN,DF,Southampton,Premier League,24-111,2000,6.3,293,368,79.6,4667,1372,150,168,89.3,115,138,83.3,20,38,52.6,0,1.4,1.0,-1.4,8,24,8,2,27
Niklas Süle,GER,DF,Dortmund,Bundesliga,29-044,1995,3.7,337,354,95.2,5799,2534,142,149,95.3,179,186,96.2,14,15,93.3,0,0.0,0.1,0.0,1,21,0,0,18
Ibrahim Sulemana,GHA,MF,Atalanta,Serie A,21-148,2003,0.2,13,15,86.7,255,49,5,6,83.3,5,6,83.3,3,3,100.0,0,0.0,0.0,0.0,0,2,0,0,1
Crysencio Summerville,NED,"FW,MF",West Ham,Premier League,22-353,2001,1.6,36,50,72.0,470,88,23,28,82.1,9,11,81.8,1,2,50.0,0,0.3,0.2,-0.3,2,1,2,2,0
Tomáš Suslov,SVK,"FW,MF",Hellas Verona,Serie A,22-132,2002,2.7,35,53,66.0,734,173,12,15,80.0,13,19,68.4,8,14,57.1,0,0.3,0.2,-0.3,3,2,5,0,8
Suso,ESP,"FW,MF",Sevilla,La Liga,30-333,1993,0.8,37,50,74.0,698,200,14,18,77.8,16,18,88.9,5,11,45.5,0,0.1,0.1,-0.1,3,8,2,0,9
Zion Suzuki,JPN,GK,Parma,Serie A,22-057,2002,5.8,171,249,68.7,4720,3562,35,35,100.0,90,91,98.9,46,122,37.7,0,0.0,0.0,0.0,0,6,0,0,0
Mattias Svanberg,SWE,MF,Wolfsburg,Bundesliga,25-286,1999,4.2,49,63,77.8,706,235,30,37,81.1,14,18,77.8,2,3,66.7,0,0.2,0.1,-0.2,2,8,0,0,8
Marin Šverko,CRO,DF,Venezia,Serie A,26-256,1998,3.9,163,195,83.6,3031,1471,61,66,92.4,80,91,87.9,17,28,60.7,0,0.0,0.0,0.0,0,13,2,0,16
Mile Svilar,SRB,GK,Roma,Serie A,25-051,1999,7.0,191,254,75.2,4799,2789,38,38,100.0,114,116,98.3,39,100,39.0,0,0.0,0.0,0.0,0,0,0,0,1
Michael Svoboda,AUT,DF,Venezia,Serie A,26-002,1998,6.3,227,275,82.5,4045,1474,93,105,88.6,118,130,90.8,14,30,46.7,0,0.5,0.9,-0.5,3,10,1,0,12
Williot Swedberg,SWE,"FW,MF",Celta Vigo,La Liga,20-259,2004,4.2,70,97,72.2,1022,240,42,53,79.2,20,31,64.5,5,7,71.4,2,0.7,0.8,+1.3,5,5,4,1,9
Abakar Sylla,CIV,DF,Strasbourg,Ligue 1,21-297,2002,4.4,268,301,89.0,4684,1869,101,115,87.8,151,157,96.2,14,24,58.3,0,0.0,0.0,0.0,0,4,0,0,4
Issiaga Sylla,GUI,"DF,FW",Montpellier,Ligue 1,30-290,1994,0.2,13,16,81.3,160,69,9,9,100.0,2,3,66.7,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,0
Mamadou Sylla,SEN,FW,Valladolid,La Liga,30-211,1994,2.4,20,36,55.6,258,79,15,21,71.4,4,11,36.4,1,1,100.0,0,0.2,0.0,-0.2,2,0,1,0,2
Sammie Szmodics,IRL,"FW,MF",Ipswich Town,Premier League,29-023,1995,3.4,40,53,75.5,713,234,17,21,81.0,16,19,84.2,5,8,62.5,0,0.0,0.1,0.0,1,3,2,0,8
Dominik Szoboszlai,HUN,MF,Liverpool,Premier League,23-358,2000,6.0,282,328,86.0,4206,739,170,189,89.9,84,95,88.4,18,25,72.0,1,1.1,0.8,-0.1,12,20,7,1,23
Alexander Sørloth,NOR,FW,Atlético Madrid,La Liga,28-317,1995,4.8,61,95,64.2,761,156,34,51,66.7,19,27,70.4,1,2,50.0,2,1.2,0.3,+0.8,7,6,3,1,7
Musa Al-Taamari,JOR,FW,Montpellier,Ligue 1,27-129,1997,1.9,46,54,85.2,606,100,24,25,96.0,17,20,85.0,1,2,50.0,0,0.0,0.1,0.0,1,1,3,0,5
Haris Tabakovic,BIH,"FW,MF",Hoffenheim,Bundesliga,30-119,1994,0.6,10,13,76.9,127,43,6,7,85.7,3,4,75.0,0,0,,0,0.0,0.0,0.0,1,1,0,0,1
Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,32-047,1992,2.0,124,135,91.9,2202,765,46,46,100.0,63,70,90.0,12,16,75.0,0,0.1,0.1,-0.1,1,13,2,1,13
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,28-249,1996,6.0,378,402,94.0,6348,2559,162,172,94.2,186,194,95.9,22,25,88.0,0,0.0,0.6,0.0,0,39,3,2,31
Adrien Tameze,CMR,"MF,DF",Torino,Serie A,30-256,1994,2.7,87,109,79.8,1332,349,47,58,81.0,36,41,87.8,3,6,50.0,0,0.5,0.5,-0.5,3,4,3,1,12
Renato Tapia,PER,"MF,FW",Leganés,La Liga,29-081,1995,3.1,112,160,70.0,2051,680,53,66,80.3,39,50,78.0,17,30,56.7,0,0.0,0.2,0.0,2,12,2,0,12
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,25-258,1999,5.9,368,431,85.4,5946,1981,186,200,93.0,149,165,90.3,25,54,46.3,0,0.1,0.3,-0.1,2,50,3,1,44
Florian Tardieu,FRA,MF,Saint-Étienne,Ligue 1,32-178,1992,1.8,97,121,80.2,1741,633,45,50,90.0,37,41,90.2,14,25,56.0,0,0.0,0.0,0.0,0,14,0,0,10
Mehdi Taremi,IRN,FW,Inter,Serie A,32-091,1992,2.1,46,58,79.3,627,77,24,26,92.3,18,21,85.7,0,1,0.0,1,0.5,0.4,+0.5,2,2,2,0,5
Oussama Targhalline,MAR,MF,Le Havre,Ligue 1,22-150,2002,3.6,111,140,79.3,1789,569,58,68,85.3,40,44,90.9,8,13,61.5,0,0.3,0.4,-0.3,3,17,4,0,24
James Tarkowski,ENG,DF,Everton,Premier League,31-333,1992,7.0,189,246,76.8,3954,1601,61,70,87.1,96,108,88.9,30,56,53.6,0,0.4,0.2,-0.4,3,13,2,0,12
César Tárrega,ESP,DF,Valencia,La Liga,22-234,2002,7.0,262,329,79.6,5583,1707,51,61,83.6,178,194,91.8,33,67,49.3,0,0.0,0.0,0.0,1,16,0,0,17
Nuno Tavares,POR,DF,Lazio,Serie A,24-265,2000,4.7,188,243,77.4,3037,1191,100,109,91.7,73,89,82.0,12,35,34.3,5,2.1,2.0,+2.9,9,17,8,4,27
Marcus Tavernier,ENG,"MF,FW",Bournemouth,Premier League,25-209,1999,6.7,173,256,67.6,2913,910,81,99,81.8,72,95,75.8,16,41,39.0,1,1.2,0.9,-0.2,18,23,11,3,40
Charlie Taylor,ENG,DF,Southampton,Premier League,31-029,1993,2.2,122,141,86.5,2081,428,47,51,92.2,65,73,89.0,8,10,80.0,0,0.1,0.1,-0.1,1,5,2,1,6
Jack Taylor,IRL,MF,Ipswich Town,Premier League,26-116,1998,1.3,62,75,82.7,1072,365,28,34,82.4,29,33,87.9,4,5,80.0,0,0.0,0.0,0.0,0,7,1,0,7
Loum Tchaouna,FRA,"FW,MF",Lazio,Serie A,21-039,2003,1.6,32,45,71.1,482,111,19,20,95.0,10,12,83.3,2,9,22.2,0,0.3,0.1,-0.3,2,3,1,0,4
Jackson Tchatchoua,CMR,"MF,DF",Hellas Verona,Serie A,23-033,2001,7.0,164,210,78.1,2373,678,103,116,88.8,52,64,81.3,7,20,35.0,1,0.7,0.6,+0.3,9,12,3,2,13
Enzo Tchato,CMR,DF,Montpellier,Ligue 1,21-329,2002,5.1,179,233,76.8,2890,1004,86,98,87.8,75,92,81.5,13,32,40.6,0,0.1,0.3,-0.1,3,15,5,5,15
Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,La Liga,24-264,2000,7.7,519,562,92.3,8888,3018,236,250,94.4,237,254,93.3,37,44,84.1,0,0.1,0.3,-0.1,2,73,4,0,72
Álvaro Tejero,ESP,"MF,DF",Espanyol,La Liga,28-089,1996,4.5,139,186,74.7,2407,738,67,74,90.5,55,64,85.9,13,32,40.6,2,1.3,1.4,+0.7,12,4,5,5,7
Martín Tejón,ESP,"MF,DF",Valencia,La Liga,20-188,2004,0.5,20,26,76.9,328,95,10,12,83.3,8,10,80.0,1,2,50.0,0,0.0,0.0,0.0,1,2,0,0,4
Mathys Tel,FRA,"MF,FW",Bayern Munich,Bundesliga,19-173,2005,1.0,35,43,81.4,551,99,20,24,83.3,13,14,92.9,2,4,50.0,0,0.0,0.1,0.0,0,2,1,0,2
Nathan Tella,NGA,"DF,FW",Leverkusen,Bundesliga,25-104,1999,0.9,19,24,79.2,260,63,13,13,100.0,6,8,75.0,0,1,0.0,0,0.0,0.2,0.0,0,1,0,0,3
Nahuel Tenaglia,ARG,DF,Alavés,La Liga,28-239,1996,6.5,137,222,61.7,2506,1253,58,78,74.4,65,94,69.1,12,36,33.3,1,0.2,0.3,+0.8,5,18,6,2,21
Casper Tengstedt,DEN,"FW,MF",Hellas Verona,Serie A,24-138,2000,5.4,63,90,70.0,898,147,36,44,81.8,18,24,75.0,4,10,40.0,0,0.1,0.1,-0.1,2,3,0,0,3
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,32-170,1992,5.5,186,203,91.6,4679,3174,17,17,100.0,125,127,98.4,44,59,74.6,0,0.0,0.0,0.0,0,1,1,0,0
Filippo Terracciano,ITA,DF,Milan,Serie A,21-252,2003,1.0,39,48,81.3,668,156,18,19,94.7,19,23,82.6,2,5,40.0,0,0.0,0.0,0.0,0,3,0,0,1
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,34-223,1990,3.0,70,89,78.7,1552,957,18,18,100.0,40,40,100.0,11,30,36.7,0,0.0,0.0,0.0,0,0,0,0,0
Ramón Terrats,ESP,MF,Villarreal,La Liga,23-365,2000,0.8,34,45,75.6,707,152,10,11,90.9,16,21,76.2,6,10,60.0,0,0.0,0.0,0.0,0,3,0,0,4
Martin Terrier,FRA,MF,Leverkusen,Bundesliga,27-227,1997,3.3,87,104,83.7,1123,143,61,66,92.4,18,23,78.3,4,5,80.0,0,0.1,0.7,-0.1,2,4,2,0,7
Tanner Tessmann,USA,MF,Lyon,Ligue 1,23-023,2001,1.0,59,64,92.2,1081,338,23,23,100.0,28,28,100.0,6,10,60.0,0,0.0,0.0,0.0,0,9,0,0,3
Kenny Tete,NED,DF,Fulham,Premier League,29-008,1995,6.8,263,328,80.2,4043,1188,137,151,90.7,99,124,79.8,15,30,50.0,0,0.0,0.1,0.0,1,24,2,1,19
Teddy Teuma,MLT,MF,Reims,Ligue 1,31-017,1993,1.5,104,124,83.9,1660,323,50,53,94.3,36,45,80.0,9,13,69.2,0,0.3,0.2,-0.3,3,2,0,0,6
Jordan Teze,NED,DF,Monaco,Ligue 1,25-017,1999,1.8,66,81,81.5,1070,369,34,37,91.9,30,36,83.3,2,4,50.0,0,0.1,0.3,-0.1,1,4,1,0,6
Florian Thauvin,FRA,"MF,FW",Udinese,Serie A,31-265,1993,5.0,118,183,64.5,2202,741,55,64,85.9,31,58,53.4,23,42,54.8,1,0.7,0.9,+0.3,7,16,13,7,24
Arthur Theate,BEL,DF,Eint Frankfurt,Bundesliga,24-145,2000,5.8,205,252,81.3,3682,1387,88,98,89.8,85,95,89.5,27,49,55.1,0,0.0,0.0,0.0,0,15,0,0,17
Malick Thiaw,GER,DF,Milan,Serie A,23-070,2001,1.0,52,58,89.7,937,429,15,17,88.2,33,36,91.7,4,5,80.0,0,0.0,0.0,0.0,0,5,0,0,7
Sorba Thomas,WAL,FW,Nantes,Ligue 1,25-056,1999,4.8,92,164,56.1,1455,449,56,66,84.8,27,50,54.0,8,42,19.0,0,0.7,0.6,-0.7,7,9,6,5,10
Adrien Thomasson,FRA,MF,Lens,Ligue 1,30-312,1993,6.2,274,334,82.0,3970,1167,165,183,90.2,82,100,82.0,17,28,60.7,1,2.0,1.8,-1.0,13,20,13,2,33
Morten Thorsby,NOR,"MF,DF",Genoa,Serie A,28-165,1996,2.5,25,46,54.3,316,167,19,26,73.1,4,10,40.0,1,2,50.0,0,0.3,0.0,-0.3,4,5,2,0,7
Khéphren Thuram,FRA,MF,Juventus,Serie A,23-205,2001,2.0,140,152,92.1,2363,440,70,71,98.6,59,62,95.2,11,16,68.8,1,0.2,0.2,+0.8,1,10,3,0,11
Marcus Thuram,FRA,FW,Inter,Serie A,27-072,1997,6.1,72,103,69.9,971,258,43,59,72.9,18,25,72.0,5,7,71.4,1,0.8,0.6,+0.2,10,5,7,1,15
Youri Tielemans,BEL,MF,Aston Villa,Premier League,27-163,1997,6.9,393,469,83.8,6504,2344,201,222,90.5,158,175,90.3,28,57,49.1,2,1.5,1.6,+0.5,12,69,6,1,47
Phillip Tietz,GER,FW,Augsburg,Bundesliga,27-100,1997,3.8,70,107,65.4,912,141,46,66,69.7,19,26,73.1,1,4,25.0,1,0.3,0.4,+0.7,9,5,1,0,8
Jurriën Timber,NED,DF,Arsenal,Premier League,23-122,2001,5.0,149,196,76.0,2364,727,80,93,86.0,60,79,75.9,7,13,53.8,1,0.4,0.2,+0.6,8,13,4,1,17
Jean-Clair Todibo,FRA,DF,West Ham,Premier League,24-292,1999,2.1,102,114,89.5,1962,639,28,29,96.6,64,66,97.0,8,16,50.0,0,0.0,0.0,0.0,0,4,0,0,1
Harry Toffolo,ENG,DF,Nott'ham Forest,Premier League,29-059,1995,0.4,22,30,73.3,299,163,16,18,88.9,6,8,75.0,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1
Umut Tohumcu,GER,MF,Hoffenheim,Bundesliga,20-067,2004,1.9,59,66,89.4,869,192,27,30,90.0,27,29,93.1,2,4,50.0,1,0.1,0.0,+0.9,1,4,0,0,6
Corentin Tolisso,FRA,MF,Lyon,Ligue 1,30-075,1994,3.8,193,224,86.2,2975,986,102,113,90.3,74,79,93.7,12,18,66.7,0,1.5,1.4,-1.5,10,22,10,0,35
Rafael Tolói,ITA,DF,Atalanta,Serie A,34-007,1990,0.4,12,14,85.7,166,76,6,7,85.7,6,6,100.0,0,0,,0,0.0,0.0,0.0,0,3,0,0,3
Tiago Tomás,POR,"FW,MF",Wolfsburg,Bundesliga,22-123,2002,4.9,58,95,61.1,885,239,31,40,77.5,21,37,56.8,4,10,40.0,0,0.1,0.1,-0.1,5,6,1,0,12
Takehiro Tomiyasu,JPN,DF,Arsenal,Premier League,25-347,1998,0.1,3,4,75.0,42,10,1,1,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1
Fikayo Tomori,ENG,DF,Milan,Serie A,26-303,1997,6.0,387,415,93.3,6464,2639,176,181,97.2,194,207,93.7,15,23,65.2,0,0.0,0.1,0.0,1,19,1,1,21
Sandro Tonali,ITA,MF,Newcastle Utd,Premier League,24-162,2000,2.6,75,98,76.5,1135,367,46,53,86.8,24,29,82.8,5,12,41.7,0,0.1,0.2,-0.1,2,9,1,0,11
Pablo Torre,ESP,MF,Barcelona,La Liga,21-197,2003,2.1,96,118,81.4,1462,399,47,55,85.5,38,41,92.7,6,13,46.2,1,0.4,0.6,+0.6,3,7,3,1,11
David Torres,ESP,DF,Valladolid,La Liga,21-226,2003,3.7,131,159,82.4,2500,1198,41,42,97.6,79,87,90.8,10,26,38.5,0,0.0,0.0,0.0,0,9,0,0,11
Ferrán Torres,ESP,FW,Barcelona,La Liga,24-231,2000,3.6,77,102,75.5,928,273,51,60,85.0,16,23,69.6,4,8,50.0,2,0.2,0.3,+1.8,3,9,5,0,9
Pau Torres,ESP,DF,Aston Villa,Premier League,27-275,1997,7.0,403,469,85.9,6495,2227,193,203,95.1,190,207,91.8,17,49,34.7,0,0.0,0.1,0.0,1,47,1,0,23
Lucas Torró,ESP,MF,Osasuna,La Liga,30-090,1994,8.6,259,364,71.2,4654,1351,109,148,73.6,116,144,80.6,27,55,49.1,0,0.3,0.2,-0.3,2,30,1,0,29
Abdoulaye Touré,GUI,MF,Le Havre,Ligue 1,30-228,1994,6.2,177,216,81.9,2970,1023,84,96,87.5,71,86,82.6,16,24,66.7,1,0.1,0.2,+0.9,3,20,3,0,32
Birama Touré,MLI,MF,Montpellier,Ligue 1,32-133,1992,1.2,26,38,68.4,403,154,12,16,75.0,12,16,75.0,2,5,40.0,0,0.0,0.0,0.0,0,0,0,0,4
Souleymane Touré,FRA,DF,Udinese,Serie A,21-203,2003,2.2,89,95,93.7,1388,267,41,43,95.3,45,47,95.7,1,3,33.3,0,0.0,0.0,0.0,0,2,1,0,4
Lucas Tousart,FRA,MF,Union Berlin,Bundesliga,27-171,1997,1.4,17,30,56.7,302,94,9,13,69.2,6,12,50.0,2,4,50.0,0,0.0,0.0,0.0,0,0,1,0,2
Adama Traoré,ESP,"FW,MF",Fulham,Premier League,28-266,1996,6.2,140,188,74.5,1942,428,84,105,80.0,38,52,73.1,7,13,53.8,2,1.7,1.5,+0.3,11,9,8,2,23
Hamari Traoré,MLI,DF,Real Sociedad,La Liga,32-264,1992,3.5,156,196,79.6,2747,921,71,78,91.0,68,87,78.2,16,26,61.5,1,0.2,0.2,+0.8,2,8,3,1,11
Omar Traoré,GER,"DF,FW",Heidenheim,Bundesliga,26-256,1998,5.5,158,232,68.1,2474,1070,93,109,85.3,52,72,72.2,10,34,29.4,1,0.3,0.5,+0.7,2,10,5,2,13
Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,34-101,1990,2.5,69,90,76.7,1672,1196,23,23,100.0,28,28,100.0,17,38,44.7,0,0.0,0.0,0.0,0,1,0,0,0
Mark Travers,IRL,GK,Bournemouth,Premier League,25-152,1999,1.0,11,18,61.1,384,342,4,4,100.0,1,2,50.0,6,12,50.0,0,0.0,0.0,0.0,0,0,0,0,0
Óscar Trejo,ARG,"MF,FW",Rayo Vallecano,La Liga,36-174,1988,1.4,51,64,79.7,660,183,30,34,88.2,13,16,81.3,2,4,50.0,0,0.8,0.1,-0.8,2,3,2,0,10
Philipp Treu,GER,"MF,DF",St. Pauli,Bundesliga,23-319,2000,5.9,247,306,80.7,3853,1224,128,143,89.5,104,124,83.9,11,23,47.8,0,0.1,0.2,-0.1,3,18,2,1,23
Ryan Trevitt,ENG,MF,Brentford,Premier League,21-219,2003,0.0,4,7,57.1,73,23,1,2,50.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
Christopher Trimmel,AUT,"DF,MF",Union Berlin,Bundesliga,37-236,1987,2.2,56,92,60.9,1065,474,21,25,84.0,30,45,66.7,4,20,20.0,0,0.1,0.1,-0.1,2,8,2,0,11
Kieran Trippier,ENG,DF,Newcastle Utd,Premier League,34-028,1990,3.1,198,246,80.5,3513,1206,96,103,93.2,82,99,82.8,19,38,50.0,0,0.2,0.2,-0.2,3,15,2,0,19
Leandro Trossard,BEL,FW,Arsenal,Premier League,29-318,1994,3.8,79,108,73.1,1498,511,28,39,71.8,38,47,80.9,9,13,69.2,0,0.7,0.3,-0.7,9,6,8,1,16
Adrien Truffert,FRA,"DF,MF",Rennes,Ligue 1,22-332,2001,5.4,144,203,70.9,2338,786,67,80,83.8,63,90,70.0,10,21,47.6,0,0.2,0.3,-0.2,3,5,5,2,15
Kostas Tsimikas,GRE,DF,Liverpool,Premier League,28-158,1996,1.3,104,118,88.1,1760,562,50,52,96.2,43,47,91.5,8,13,61.5,0,0.0,0.1,0.0,0,11,2,0,19
Viktor Tsyhankov,UKR,"MF,FW",Girona,La Liga,26-337,1997,4.9,166,217,76.5,2612,751,97,113,85.8,50,65,76.9,14,25,56.0,1,0.8,1.3,+0.2,7,12,9,2,21
Axel Tuanzebe,COD,DF,Ipswich Town,Premier League,26-338,1997,5.7,193,223,86.5,3034,1106,110,120,91.7,69,82,84.1,12,16,75.0,0,0.2,0.1,-0.2,3,16,0,0,16
Stefano Turati,ITA,GK,Monza,Serie A,23-042,2001,4.0,89,142,62.7,2994,2537,16,16,100.0,31,32,96.9,42,93,45.2,0,0.0,0.0,0.0,0,0,0,0,0
Beñat Turrientes,ESP,MF,Real Sociedad,La Liga,22-260,2002,4.8,176,205,85.9,2930,678,88,97,90.7,67,73,91.8,15,26,57.7,0,0.0,0.2,0.0,0,21,1,0,24
Tuta,BRA,"DF,MF",Eint Frankfurt,Bundesliga,25-105,1999,6.0,240,260,92.3,4219,1512,106,108,98.1,114,118,96.6,17,28,60.7,1,0.1,0.1,+0.9,1,11,3,0,10
Chrisantus Uche,NGA,"FW,MF",Getafe,La Liga,21-151,2003,8.3,109,161,67.7,1355,338,72,94,76.6,23,37,62.2,2,8,25.0,0,0.2,0.3,-0.2,7,13,1,0,10
Destiny Udogie,ITA,DF,Tottenham,Premier League,21-324,2002,6.3,321,369,87.0,4509,1220,186,205,90.7,111,123,90.2,10,12,83.3,0,0.2,0.2,-0.2,3,22,2,0,37
Manuel Ugarte Ribeiro,URU,MF,Manchester Utd,Premier League,23-189,2001,1.2,49,52,94.2,782,174,21,22,95.5,26,28,92.9,2,2,100.0,0,0.0,0.0,0.0,0,6,0,0,3
Lesley Ugochukwu,FRA,MF,Southampton,Premier League,20-205,2004,1.6,42,49,85.7,559,109,25,26,96.2,13,14,92.9,1,2,50.0,0,0.2,0.0,-0.2,2,1,0,0,1
Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,36-075,1988,1.0,25,30,83.3,551,414,10,10,100.0,10,10,100.0,5,10,50.0,0,0.0,0.0,0.0,0,1,0,0,0
Enes Ünal,TUR,FW,Bournemouth,Premier League,27-160,1997,0.6,9,13,69.2,130,46,3,4,75.0,5,8,62.5,0,0,,0,0.1,0.1,-0.1,2,1,2,0,4
Deniz Undav,GER,"FW,MF",Stuttgart,Bundesliga,28-090,1996,4.6,101,146,69.2,1605,395,57,74,77.0,37,51,72.5,5,13,38.5,0,0.4,0.3,-0.4,3,8,4,0,21
Naci Ünüvar,NED,"MF,DF",Espanyol,La Liga,21-126,2003,0.2,10,14,71.4,125,12,7,8,87.5,1,1,100.0,1,3,33.3,0,0.0,0.0,0.0,1,1,0,0,1
