Player,Nation,Pos,Squad,Comp,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,28-266,1996,4,1,107,1.2,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0,2,6,0.00,0.00,0.00,0.00,0.00,0.27,0.10,0.37,0.27,0.37
Stefan Schimmer,GER,"FW,MF",Heidenheim,Bundesliga,30-171,1994,2,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,0,1,4,0.00,0.00,0.00,0.00,0.00,0.10,0.26,0.36,0.10,0.36
Joël Schingtienne,BEL,DF,Venezia,Serie A,22-065,2002,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Keven Schlotterbeck,GER,DF,Augsburg,Bundesliga,27-171,1997,6,6,484,5.4,2,0,2,2,0,0,1,0,0.5,0.5,0.0,0.5,0,24,1,0.37,0.00,0.37,0.37,0.37,0.10,0.00,0.10,0.10,0.10
Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,24-320,1999,5,5,432,4.8,0,0,0,0,0,0,3,1,0.2,0.2,0.0,0.3,12,41,7,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
Jeffrey Schlupp,GHA,"MF,DF",Crystal Palace,Premier League,31-298,1992,5,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,1,4,0.00,0.00,0.00,0.00,0.00,0.12,0.22,0.34,0.12,0.34
Romano Schmid,AUT,MF,Werder Bremen,Bundesliga,24-263,2000,6,6,522,5.8,0,1,1,0,0,0,0,0,0.3,0.3,1.1,1.4,23,43,32,0.00,0.17,0.17,0.00,0.17,0.06,0.19,0.25,0.06,0.25
Niklas Schmidt,GER,MF,Toulouse,Ligue 1,26-229,1998,4,2,145,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,2,14,1,0.00,0.00,0.00,0.00,0.00,0.04,0.17,0.21,0.04,0.21
Jan Schöppner,GER,MF,Heidenheim,Bundesliga,25-126,1999,6,5,470,5.2,2,0,2,2,0,0,0,0,1.0,1.0,0.4,1.4,7,15,12,0.38,0.00,0.38,0.38,0.38,0.18,0.08,0.26,0.18,0.26
Marvin Schulz,GER,MF,Holstein Kiel,Bundesliga,29-275,1995,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
Léo Scienza,BRA,"FW,MF",Heidenheim,Bundesliga,26-033,1998,5,3,263,2.9,1,0,1,1,0,0,0,0,0.9,0.9,0.8,1.7,24,9,17,0.34,0.00,0.34,0.34,0.34,0.32,0.27,0.59,0.32,0.59
Alex Scott,ENG,MF,Bournemouth,Premier League,21-056,2003,7,1,201,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,3,26,10,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.12,0.06,0.12
Simone Scuffet,ITA,GK,Cagliari,Serie A,28-138,1996,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jérémy Sebas,MTQ,"FW,MF",Strasbourg,Ligue 1,21-185,2003,5,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22
Aleksandar Sedlar,SRB,DF,Alavés,La Liga,32-308,1991,5,5,409,4.5,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Alidu Seidu,GHA,DF,Rennes,Ligue 1,24-134,2000,7,6,529,5.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,17,26,15,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Nicolas Seiwald,AUT,MF,RB Leipzig,Bundesliga,23-165,2001,5,3,332,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,30,5,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Matz Sels,BEL,GK,Nott'ham Forest,Premier League,32-233,1992,7,7,630,7.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nélson Semedo,POR,DF,Wolves,Premier League,30-335,1993,5,5,420,4.7,0,1,1,0,0,0,3,0,0.1,0.1,0.4,0.5,7,13,9,0.00,0.21,0.21,0.00,0.21,0.01,0.09,0.10,0.01,0.10
Antoine Semenyo,GHA,FW,Bournemouth,Premier League,24-283,2000,7,7,607,6.7,3,1,4,3,0,0,2,0,2.3,2.3,1.9,4.2,23,14,54,0.44,0.15,0.59,0.44,0.59,0.34,0.28,0.62,0.34,0.62
Marvin Senaya,TOG,DF,Strasbourg,Ligue 1,23-262,2001,5,0,104,1.2,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.13,0.01,0.13
Marcos Senesi,ARG,DF,Bournemouth,Premier League,27-159,1997,5,5,436,4.8,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.4,4,23,2,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Suat Serdar,GER,MF,Hellas Verona,Serie A,27-188,1997,1,1,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sergi,ESP,DF,Leganés,La Liga,32-179,1992,9,9,810,9.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,3,22,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.05,0.04,0.05
Benjamin Šeško,SVN,"FW,MF",RB Leipzig,Bundesliga,21-138,2003,6,6,436,4.8,2,2,4,2,0,0,0,0,1.1,1.1,0.3,1.4,5,12,22,0.41,0.41,0.83,0.41,0.83,0.23,0.06,0.29,0.23,0.29
Stephan El Shaarawy,ITA,DF,Roma,Serie A,31-355,1992,5,4,253,2.8,0,1,1,0,0,0,0,0,0.6,0.6,0.3,0.9,9,11,23,0.00,0.36,0.36,0.00,0.36,0.22,0.10,0.31,0.22,0.31
Eldor Shomurodov,UZB,"FW,DF",Roma,Serie A,29-109,1995,4,0,38,0.4,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.6,1,1,5,2.37,0.00,2.37,2.37,2.37,1.37,0.08,1.45,1.37,1.45
Djibril Sidibé,FRA,DF,Toulouse,Ligue 1,32-079,1992,7,4,372,4.1,0,1,1,0,0,0,1,0,0.2,0.2,1.5,1.7,1,19,10,0.00,0.24,0.24,0.00,0.24,0.05,0.37,0.42,0.05,0.42
Armindo Sieb,GER,"MF,FW",Mainz 05,Bundesliga,21-242,2003,6,2,200,2.2,2,0,2,2,0,0,1,0,0.8,0.8,0.1,0.9,10,5,12,0.90,0.00,0.90,0.90,0.90,0.37,0.05,0.42,0.37,0.42
Vincent Sierro,SUI,MF,Toulouse,Ligue 1,29-008,1995,7,6,556,6.2,0,1,1,0,0,0,1,0,0.1,0.1,1.8,1.9,1,42,5,0.00,0.16,0.16,0.00,0.16,0.01,0.29,0.31,0.01,0.31
Tim Siersleben,GER,DF,Heidenheim,Bundesliga,24-221,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kiliann Sildillia,FRA,FW,Freiburg,Bundesliga,22-153,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
André Silva,POR,FW,RB Leipzig,Bundesliga,28-345,1995,1,0,17,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,4,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.39,0.39
Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,30-067,1994,7,6,547,6.1,0,3,3,0,0,0,2,0,0.9,0.9,2.3,3.2,26,29,55,0.00,0.49,0.49,0.00,0.49,0.15,0.37,0.52,0.15,0.52
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,27-077,1997,4,3,282,3.1,0,1,1,0,0,0,0,0,0.0,0.0,1.0,1.0,9,17,20,0.00,0.32,0.32,0.00,0.32,0.00,0.31,0.31,0.00,0.31
Fábio Silva,POR,"FW,MF",Las Palmas,La Liga,22-089,2002,5,4,348,3.9,1,0,1,1,0,0,3,0,1.6,1.6,0.1,1.6,10,5,26,0.26,0.00,0.26,0.26,0.26,0.40,0.01,0.42,0.40,0.42
Jota Silva,POR,"MF,FW",Nott'ham Forest,Premier League,25-076,1999,6,0,116,1.3,0,1,1,0,0,0,1,0,0.2,0.2,0.7,0.9,5,5,6,0.00,0.78,0.78,0.00,0.78,0.16,0.53,0.69,0.16,0.69
Rui Silva,POR,GK,Betis,La Liga,30-252,1994,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Abdallah Sima,SEN,"FW,MF",Brest,Ligue 1,23-121,2001,5,3,234,2.6,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.5,5,7,18,0.00,0.38,0.38,0.00,0.38,0.12,0.09,0.21,0.12,0.21
Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,24-166,2000,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,3,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.46,0.00,0.46
Giovanni Simeone,ARG,FW,Napoli,Serie A,29-103,1995,6,1,137,1.5,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.9,3,2,9,0.66,0.00,0.66,0.66,0.66,0.55,0.03,0.57,0.55,0.57
Giuliano Simeone,ARG,"MF,DF",Atlético Madrid,La Liga,21-303,2002,4,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Moses Simon,NGA,FW,Nantes,Ligue 1,29-096,1995,7,7,576,6.4,2,2,4,1,1,1,0,0,1.9,1.1,1.4,2.5,42,16,62,0.31,0.31,0.62,0.16,0.47,0.30,0.22,0.52,0.18,0.40
Xavi Simons,NED,MF,RB Leipzig,Bundesliga,21-178,2003,6,6,525,5.8,1,1,2,1,0,0,2,0,0.9,0.9,1.7,2.6,21,41,50,0.17,0.17,0.34,0.17,0.34,0.15,0.29,0.44,0.15,0.44
Danel Sinani,LUX,"MF,FW",St. Pauli,Bundesliga,27-194,1997,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lassine Sinayoko,MLI,"FW,MF",Auxerre,Ligue 1,24-313,1999,7,7,592,6.6,0,1,1,0,0,0,2,0,1.1,1.1,1.3,2.4,19,21,61,0.00,0.15,0.15,0.00,0.15,0.16,0.19,0.36,0.16,0.36
Wilfried Singo,CIV,DF,Monaco,Ligue 1,23-296,2000,6,4,366,4.1,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,5,18,1,0.00,0.25,0.25,0.00,0.25,0.03,0.02,0.05,0.03,0.05
Luis Sinisterra,COL,"FW,MF",Bournemouth,Premier League,25-121,1999,7,1,180,2.0,1,1,2,1,0,0,0,0,1.1,1.1,1.0,2.1,11,3,27,0.50,0.50,1.00,0.50,1.00,0.55,0.50,1.06,0.55,1.06
Daley Sinkgraven,NED,DF,Las Palmas,La Liga,29-104,1995,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Jailson Siqueira,BRA,"DF,MF",Celta Vigo,La Liga,29-039,1995,6,5,451,5.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,30,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Ibrahim Sissoko,MLI,FW,Saint-Étienne,Ligue 1,28-324,1995,7,5,461,5.1,2,1,3,1,1,1,0,0,2.0,1.2,0.5,1.7,8,4,24,0.39,0.20,0.59,0.20,0.39,0.38,0.10,0.48,0.23,0.33
Ibrahima Sissoko,MLI,"MF,DF",Bochum,Bundesliga,26-355,1997,6,6,521,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,5,25,7,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Antonio Sivera,ESP,GK,Alavés,La Liga,28-066,1996,9,9,810,9.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Tim Skarke,GER,"FW,MF",Union Berlin,Bundesliga,28-039,1996,6,1,168,1.9,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.5,5,3,11,0.00,0.54,0.54,0.00,0.54,0.14,0.15,0.29,0.14,0.29
Ellyes Skhiri,TUN,MF,Eint Frankfurt,Bundesliga,29-159,1995,6,5,410,4.6,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,1,11,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Oliver Skipp,ENG,MF,Leicester City,Premier League,24-030,2000,5,4,356,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,6,11,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04
Leo Skiri Østigård,NOR,DF,Rennes,Ligue 1,24-323,1999,6,5,426,4.7,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.4,1,23,0,0.21,0.00,0.21,0.21,0.21,0.09,0.00,0.09,0.09,0.09
Łukasz Skorupski,POL,GK,Bologna,Serie A,33-164,1991,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Milan Škriniar,SVK,DF,Paris S-G,Ligue 1,29-248,1995,2,1,112,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Steven Skrzybski,GER,"MF,FW",Holstein Kiel,Bundesliga,31-333,1992,3,1,96,1.1,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,1,5,1,0.00,0.94,0.94,0.00,0.94,0.08,0.29,0.38,0.08,0.38
Naatan Skyttä,FIN,FW,Toulouse,Ligue 1,22-162,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
William Smallbone,IRL,MF,Southampton,Premier League,24-238,2000,3,3,218,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,2,8,12,0.00,0.00,0.00,0.00,0.00,0.13,0.12,0.25,0.13,0.25
Adam Smith,ENG,DF,Bournemouth,Premier League,33-170,1991,7,4,328,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,6,6,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Eric Smith,SWE,DF,St. Pauli,Bundesliga,27-282,1997,6,6,489,5.4,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.9,1,23,1,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.16,0.04,0.16
Emile Smith Rowe,ENG,MF,Fulham,Premier League,24-080,2000,7,6,470,5.2,2,1,3,2,0,0,0,0,1.5,1.5,0.4,1.9,15,30,28,0.38,0.19,0.57,0.38,0.57,0.28,0.08,0.36,0.28,0.36
Simon Sohm,SUI,MF,Parma,Serie A,23-188,2001,7,6,448,5.0,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.0,8,16,6,0.00,0.00,0.00,0.00,0.00,0.19,0.02,0.20,0.19,0.20
Alex Sola,ESP,"MF,FW",Getafe,La Liga,25-129,1999,9,8,617,6.9,0,1,1,0,0,0,3,0,0.5,0.5,0.6,1.1,13,13,25,0.00,0.15,0.15,0.00,0.15,0.07,0.09,0.17,0.07,0.17
Dominic Solanke,ENG,FW,Tottenham,Premier League,27-032,1997,5,5,447,5.0,2,1,3,2,0,0,0,0,3.4,3.4,0.7,4.2,11,12,20,0.40,0.20,0.60,0.40,0.60,0.69,0.14,0.84,0.69,0.84
Ola Solbakken,NOR,"MF,FW",Empoli,Serie A,26-039,1998,6,3,278,3.1,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.9,4,7,9,0.00,0.00,0.00,0.00,0.00,0.23,0.05,0.28,0.23,0.28
Carlos Soler,ESP,MF,West Ham,Premier League,27-288,1997,4,0,124,1.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,1,8,3,0.00,0.00,0.00,0.00,0.00,0.14,0.04,0.18,0.14,0.18
Jhon Solis,COL,MF,Girona,La Liga,20-013,2004,6,2,289,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,18,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Yann Sommer,SUI,GK,Inter,Serie A,35-304,1988,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
David Soria,ESP,GK,Getafe,La Liga,31-195,1993,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Juan Soriano,ESP,GK,Leganés,La Liga,27-054,1997,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Borna Sosa,CRO,DF,Torino,Serie A,26-269,1998,5,3,254,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,8,11,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Ramón Sosa,PAR,"MF,FW",Nott'ham Forest,Premier League,25-046,1999,3,0,59,0.7,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,3,0,3,1.53,0.00,1.53,1.53,1.53,0.83,0.28,1.11,0.83,1.11
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,20-302,2003,5,3,254,2.8,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.2,3,12,10,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09
Florian Sotoca,FRA,FW,Lens,Ligue 1,33-357,1990,6,5,416,4.6,0,0,0,0,0,0,1,0,1.8,1.8,0.3,2.1,8,23,43,0.00,0.00,0.00,0.00,0.00,0.40,0.07,0.46,0.40,0.46
Riccardo Sottil,ITA,"MF,FW",Fiorentina,Serie A,25-135,1999,4,0,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,8,0,8,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
Tomáš Souček,CZE,MF,West Ham,Premier League,29-232,1995,7,5,459,5.1,2,0,2,2,0,0,2,0,2.0,2.0,0.4,2.4,2,18,18,0.39,0.00,0.39,0.39,0.39,0.38,0.09,0.47,0.38,0.47
Matìas Soulé,ARG,"MF,FW",Roma,Serie A,21-184,2003,6,5,387,4.3,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,25,20,50,0.00,0.00,0.00,0.00,0.00,0.05,0.14,0.19,0.05,0.19
Boubakary Soumaré,FRA,MF,Leicester City,Premier League,25-232,1999,2,0,15,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Issa Soumaré,SEN,"FW,MF",Le Havre,Ligue 1,24-006,2000,6,4,343,3.8,0,0,0,0,0,0,0,0,0.9,0.9,0.2,1.1,8,6,28,0.00,0.00,0.00,0.00,0.00,0.23,0.06,0.29,0.23,0.29
Djibril Sow,SUI,MF,Sevilla,La Liga,27-253,1997,6,4,367,4.1,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,5,24,10,0.00,0.00,0.00,0.00,0.00,0.15,0.03,0.18,0.15,0.18
Saidou Sow,GUI,DF,Strasbourg,Ligue 1,22-104,2002,7,7,613,6.8,0,1,1,0,0,0,1,0,0.3,0.3,0.2,0.4,0,3,2,0.00,0.15,0.15,0.00,0.15,0.04,0.02,0.06,0.04,0.06
Djed Spence,ENG,DF,Tottenham,Premier League,24-068,2000,3,0,64,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Leonardo Spinazzola,ITA,DF,Napoli,Serie A,31-205,1993,6,2,176,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.5,6,7,12,0.00,0.51,0.51,0.00,0.51,0.02,0.21,0.23,0.02,0.23
Anton Stach,GER,DF,Hoffenheim,Bundesliga,25-336,1998,6,5,495,5.5,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,5,28,0,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Jens Stage,DEN,MF,Werder Bremen,Bundesliga,27-343,1996,6,6,510,5.7,3,0,3,3,0,0,1,0,1.6,1.6,0.1,1.8,5,19,16,0.53,0.00,0.53,0.53,0.53,0.29,0.02,0.31,0.29,0.31
Jay Stansfield,ENG,MF,Fulham,Premier League,21-327,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carl Starfelt,SWE,DF,Celta Vigo,La Liga,29-137,1995,8,6,556,6.2,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,1,15,1,0.16,0.00,0.16,0.16,0.16,0.05,0.00,0.05,0.05,0.05
Niklas Stark,GER,DF,Werder Bremen,Bundesliga,29-185,1995,5,5,372,4.1,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,1,12,0,0.00,0.24,0.24,0.00,0.24,0.02,0.02,0.04,0.02,0.04
Lucas Stassin,BEL,FW,Saint-Étienne,Ligue 1,19-323,2004,4,2,151,1.7,0,1,1,0,0,0,0,0,0.7,0.7,0.6,1.2,5,3,10,0.00,0.60,0.60,0.00,0.60,0.41,0.33,0.74,0.41,0.74
Jason Steele,ENG,GK,Brighton,Premier League,34-059,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Orri Steinn Óskarsson,ISL,FW,Real Sociedad,La Liga,20-048,2004,5,1,174,1.9,2,0,2,2,0,0,0,0,1.9,1.9,0.0,1.9,0,1,9,1.03,0.00,1.03,1.03,1.03,0.96,0.00,0.96,0.96,0.96
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,28-210,1996,3,2,114,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Jack Stephens,ENG,DF,Southampton,Premier League,30-263,1994,4,4,348,3.9,0,0,0,0,0,0,1,1,0.2,0.2,0.0,0.3,6,23,0,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07
Raheem Sterling,ENG,"MF,FW",Arsenal,Premier League,29-313,1994,3,1,87,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,5,2,8,0.00,0.00,0.00,0.00,0.00,0.35,0.05,0.39,0.35,0.39
Enzo Sternal,FRA,FW,Marseille,Ligue 1,17-141,2007,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ross Stewart,SCO,"FW,MF",Southampton,Premier League,28-097,1996,4,1,132,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,1,5,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Angelo Stiller,GER,"MF,DF",Stuttgart,Bundesliga,23-195,2001,6,6,534,5.9,0,0,0,0,0,0,0,0,0.2,0.2,0.7,0.8,6,51,21,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.14,0.03,0.14
Kevin Stöger,AUT,"MF,FW",Gladbach,Bundesliga,31-050,1993,6,6,506,5.6,0,2,2,0,0,0,1,0,0.5,0.5,2.2,2.7,15,43,34,0.00,0.36,0.36,0.00,0.36,0.09,0.38,0.48,0.09,0.48
Stoichkov,ESP,"MF,FW",Alavés,La Liga,30-346,1993,8,6,503,5.6,0,1,1,0,0,0,1,0,0.9,0.9,0.7,1.6,7,19,27,0.00,0.18,0.18,0.00,0.18,0.17,0.12,0.29,0.17,0.29
Petar Stojanović,SVN,MF,Empoli,Serie A,29-009,1995,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
John Stones,ENG,"DF,MF",Manchester City,Premier League,30-141,1994,4,1,150,1.7,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,2,2,0,0.60,0.00,0.60,0.60,0.60,0.11,0.00,0.11,0.11,0.11
Jørgen Strand Larsen,NOR,FW,Wolves,Premier League,24-253,2000,7,7,564,6.3,2,1,3,2,0,0,0,0,1.1,1.1,0.8,1.9,3,5,16,0.32,0.16,0.48,0.32,0.48,0.18,0.13,0.30,0.18,0.30
Gabriel Strefezza,BRA,"FW,MF",Como,Serie A,27-181,1997,7,7,596,6.6,2,1,3,2,0,0,1,0,0.5,0.5,0.7,1.2,12,30,34,0.30,0.15,0.45,0.30,0.45,0.08,0.11,0.19,0.08,0.19
Cristhian Stuani,URU,FW,Girona,La Liga,38-004,1986,6,0,97,1.1,3,0,3,2,1,1,1,0,3.3,2.6,0.0,2.6,0,0,3,2.78,0.00,2.78,1.86,1.86,3.10,0.00,3.10,2.45,2.45
Álex Suárez,ESP,DF,Las Palmas,La Liga,31-212,1993,7,7,543,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,17,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Denis Suárez,ESP,MF,Villarreal,La Liga,30-284,1994,3,1,83,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,3,3,0.00,0.00,0.00,0.00,0.00,0.08,0.15,0.24,0.08,0.24
Gabriel Suazo,CHI,DF,Toulouse,Ligue 1,27-068,1997,7,3,356,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,19,23,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
