Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Gerard Martín,ESP,DF,Barcelona,La Liga,22-309,2002,9,280,31,25.9,3.1,3,74,1,6,10,3,2.67,9,5,+4,+1.29,-1.53,6.9,4.8,+2.2,+0.69,-1.01
Iván Martín,ESP,MF,Girona,La Liga,25-265,1999,9,743,83,68.8,8.3,9,83,6,0,,1,1.33,9,10,-1,-0.12,+0.15,10.6,9.7,+1.0,+0.12,-0.40
Jon Martin,ESP,DF,Real Sociedad,La Liga,18-309,2006,2,90,45,8.3,1.0,0,,0,2,45,10,0.50,0,1,-1,-1.00,-1.09,0.2,1.2,-1.0,-0.97,-1.23
Jonas Martin,FRA,MF,Brest,Ligue 1,34-210,1990,10,387,39,43.0,4.3,4,72,0,6,16,0,1.30,7,9,-2,-0.47,-0.29,5.9,9.6,-3.7,-0.86,-0.50
Mario Martín,ESP,MF,Valladolid,La Liga,20-245,2004,9,596,66,55.2,6.6,7,78,2,2,25,1,0.33,6,16,-10,-1.51,-0.58,7.2,12.6,-5.3,-0.81,0.00
Gabriel Martinelli,BRA,"MF,FW",Arsenal,Premier League,23-140,2001,10,612,61,68.0,6.8,7,77,1,3,25,0,1.80,11,8,+3,+0.44,-0.50,10.4,7.3,+3.1,+0.46,-0.16
Tommaso Martinelli,ITA,GK,Fiorentina,Serie A,18-304,2006,0,,,,,0,,0,0,,11,,,,,,,,,,,
Arnau Martinez,ESP,"DF,FW",Girona,La Liga,21-194,2003,9,636,71,58.9,7.1,7,90,5,2,4,3,1.22,7,10,-3,-0.42,-0.63,9.3,9.2,0.0,+0.01,-0.58
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,32-064,1992,10,900,90,100.0,10.0,10,90,10,0,,0,1.80,17,15,+2,+0.20,,15.0,11.3,+3.7,+0.37,
Iñigo Martínez,ESP,DF,Barcelona,La Liga,33-172,1991,11,970,88,89.8,10.8,11,88,9,0,,1,3.00,37,7,+30,+2.78,+3.60,29.1,11.0,+18.1,+1.68,+2.39
Javi Martínez,ESP,MF,Osasuna,La Liga,24-319,1999,1,6,6,0.6,0.1,0,,0,1,6,9,0.00,0,1,-1,-15.00,-15.17,0.0,0.9,-0.9,-13.09,-13.11
Josep Martinez,ESP,GK,Inter,Serie A,26-162,1998,0,,,,,0,,0,0,,11,,,,,,,,,,,
Lautaro Martínez,ARG,FW,Inter,Serie A,27-075,1997,10,808,81,81.6,9.0,10,81,4,0,,0,2.10,22,11,+11,+1.23,+0.73,15.0,10.3,+4.6,+0.52,-0.94
Lisandro Martínez,ARG,DF,Manchester Utd,Premier League,26-292,1998,9,796,88,88.4,8.8,9,88,8,0,,1,1.22,8,12,-4,-0.45,-1.32,15.2,15.6,-0.4,-0.04,-0.80
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,28-179,1996,7,326,47,32.9,3.6,4,71,2,3,14,4,1.71,4,5,-1,-0.28,-2.17,4.6,4.9,-0.3,-0.08,-0.99
Ramón Martínez,ESP,DF,Sevilla,La Liga,22-014,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Raúl Martínez,ESP,MF,Girona,La Liga,22-256,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
Toni Martínez,ESP,FW,Alavés,La Liga,27-128,1997,9,438,49,40.6,4.9,5,72,1,4,19,1,1.33,6,8,-2,-0.41,+0.01,5.8,8.1,-2.3,-0.46,-0.24
Kevin Martins,ITA,DF,Monza,Serie A,19-279,2005,1,4,4,0.4,0.0,0,,0,1,4,2,0.00,0,0,0,0.00,+0.37,0.0,0.1,-0.1,-2.43,-1.92
Javi Martón,ESP,FW,Athletic Club,La Liga,25-183,1999,2,42,21,3.9,0.5,0,,0,2,21,8,2.00,0,0,0,0.00,-0.52,1.4,0.4,+1.0,+2.26,+1.92
Adam Marušić,MNE,DF,Lazio,Serie A,32-019,1992,11,572,52,57.8,6.4,5,86,3,6,24,0,2.00,14,8,+6,+0.94,+0.08,12.5,5.8,+6.7,+1.05,+0.42
Marvin,ESP,"DF,FW",Las Palmas,La Liga,24-125,2000,6,409,68,37.9,4.5,5,75,2,1,33,0,0.33,6,9,-3,-0.66,+0.01,4.7,9.1,-4.3,-0.95,-0.25
Omar Mascarell,EQG,MF,Mallorca,La Liga,31-277,1993,11,618,56,57.2,6.9,6,81,2,5,26,1,1.64,6,7,-1,-0.15,-0.54,6.7,5.3,+1.4,+0.20,-0.10
Adam Masina,MAR,DF,Torino,Serie A,30-308,1994,10,868,87,87.7,9.6,9,90,8,1,59,1,1.40,15,14,+1,+0.10,+1.58,12.1,15.8,-3.7,-0.38,-0.18
Patrizio Masini,ITA,"MF,FW",Genoa,Serie A,23-283,2001,3,51,17,5.2,0.6,0,,0,3,17,7,1.33,2,1,+1,+1.76,+3.11,0.5,0.3,+0.1,+0.18,+0.97
Erhan Mašović,SRB,"DF,MF",Bochum,Bundesliga,25-349,1998,7,555,79,68.5,6.2,7,79,6,0,,0,0.14,4,21,-17,-2.76,-1.70,7.6,17.0,-9.4,-1.52,-0.53
Clinton Mata,ANG,DF,Lyon,Ligue 1,31-364,1992,7,625,89,69.4,6.9,7,89,6,0,,1,1.43,11,12,-1,-0.14,-1.13,11.3,10.2,+1.2,+0.17,-0.73
Jaime Mata,ESP,FW,Las Palmas,La Liga,36-012,1988,10,220,22,20.4,2.4,2,62,0,8,12,2,0.50,3,5,-2,-0.82,-0.19,3.4,3.7,-0.3,-0.12,+0.85
Igor Matanovic,CRO,FW,Eint Frankfurt,Bundesliga,21-219,2003,7,189,27,23.3,2.1,1,67,0,6,20,2,2.29,5,6,-1,-0.48,-1.93,5.0,4.3,+0.7,+0.35,+0.02
Pape Matar Sarr,SEN,MF,Tottenham,Premier League,22-052,2002,10,380,38,42.2,4.2,3,71,1,7,24,0,1.60,12,3,+9,+2.13,+1.79,7.4,4.2,+3.2,+0.75,-0.16
Eliot Matazo,BEL,MF,Monaco,Ligue 1,22-264,2002,1,4,4,0.4,0.0,0,,0,1,4,4,3.00,0,0,0,0.00,-0.80,0.0,0.2,-0.2,-3.61,-4.61
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,27-130,1997,10,664,66,73.8,7.4,8,76,5,2,28,0,0.70,7,10,-3,-0.41,+0.36,9.4,10.0,-0.6,-0.08,+0.49
Nemanja Matić,SRB,MF,Lyon,Ligue 1,36-096,1988,7,524,75,58.2,5.8,6,84,1,1,18,1,0.86,8,11,-3,-0.52,-1.71,10.8,9.7,+1.1,+0.18,-0.50
Chrislain Matsima,FRA,DF,Augsburg,Bundesliga,22-174,2002,5,317,63,39.1,3.5,3,87,2,2,28,2,1.40,4,6,-2,-0.57,+0.34,2.2,4.3,-2.1,-0.60,-0.66
Jean Mattéo Bahoya,FRA,"MF,DF",Eint Frankfurt,Bundesliga,19-182,2005,4,113,28,14.0,1.3,1,64,0,3,16,2,1.75,7,3,+4,+3.19,+2.54,4.3,3.2,+1.1,+0.91,+0.67
Remi Matthews,ENG,GK,Crystal Palace,Premier League,30-269,1994,0,,,,,0,,0,0,,3,,,,,,,,,,,
Alan Matturro,URU,DF,Genoa,Serie A,20-025,2004,5,382,76,38.6,4.2,4,90,4,1,22,3,0.80,3,7,-4,-0.94,+0.39,3.3,5.2,-1.9,-0.45,+0.47
Azor Matusiwa,NED,MF,Rennes,Ligue 1,26-191,1998,9,734,82,81.6,8.2,9,82,5,0,,1,0.89,11,14,-3,-0.37,-0.37,8.2,10.5,-2.3,-0.28,-0.94
Brice Maubleu,FRA,GK,Saint-Étienne,Ligue 1,34-340,1989,0,,,,,0,,0,0,,9,,,,,,,,,,,
Neal Maupay,FRA,"FW,MF",Everton,Premier League,28-083,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,
Neal Maupay,FRA,FW,Marseille,Ligue 1,28-083,1996,6,245,41,27.2,2.7,3,63,1,3,18,1,2.17,6,3,+3,+1.10,0.00,2.4,4.1,-1.6,-0.60,-0.53
Stephy Mavididi,ENG,FW,Leicester City,Premier League,26-158,1998,10,609,61,67.7,6.8,7,79,0,3,18,0,1.00,10,10,0,0.00,+1.24,7.5,12.0,-4.5,-0.66,+0.68
Konstantinos Mavropanos,GRE,DF,West Ham,Premier League,26-330,1997,9,650,72,72.2,7.2,7,84,6,2,33,1,0.89,6,12,-6,-0.83,-0.83,6.8,14.1,-7.3,-1.02,-2.54
Christian Mawissa,FRA,DF,Monaco,Ligue 1,19-201,2005,3,166,55,18.4,1.8,2,82,0,1,3,7,1.67,2,1,+1,+0.54,-0.32,1.4,1.8,-0.4,-0.21,-1.45
Keke Maximilian Topp,GER,"FW,MF",Werder Bremen,Bundesliga,20-225,2004,9,155,17,19.1,1.7,1,45,0,8,14,0,1.33,3,5,-2,-1.16,-0.75,2.5,2.8,-0.2,-0.14,0.00
Victor Mayela,FRA,DF,Auxerre,Ligue 1,20-197,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Borja Mayoral,ESP,FW,Getafe,La Liga,27-214,1997,5,130,26,12.0,1.4,0,,0,5,26,0,1.00,2,2,0,0.00,+0.19,2.9,1.6,+1.3,+0.90,+0.84
Senny Mayulu,FRA,"MF,DF",Paris S-G,Ligue 1,18-172,2006,6,127,21,14.1,1.4,1,66,0,5,12,4,2.67,4,2,+2,+1.42,-0.79,5.2,2.2,+3.0,+2.14,+0.27
Noussair Mazraoui,MAR,DF,Manchester Utd,Premier League,26-357,1997,10,732,73,81.3,8.1,9,81,5,1,1,0,1.20,5,10,-5,-0.61,-1.69,13.2,14.1,-0.8,-0.10,-0.82
Andrea Mazza,ITA,GK,Monza,Serie A,20-231,2004,0,,,,,0,,0,0,,11,,,,,,,,,,,
Giuseppe Mazzaglia,ITA,MF,Como,Serie A,18-199,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,
Luca Mazzitelli,ITA,MF,Como,Serie A,28-356,1995,8,288,36,29.1,3.2,3,71,0,5,15,1,1.13,3,9,-6,-1.87,-1.36,3.4,5.6,-2.1,-0.67,-0.70
Pasquale Mazzocchi,ITA,"DF,FW",Napoli,Serie A,29-101,1995,8,386,48,39.0,4.3,4,83,2,4,13,2,2.33,7,7,0,0.00,-1.49,6.8,5.4,+1.4,+0.34,-0.54
Samuel Mbangula,BEL,FW,Juventus,Serie A,20-294,2004,7,322,46,32.5,3.6,4,70,1,3,14,4,1.86,8,0,+8,+2.24,+1.70,5.3,1.3,+4.0,+1.13,+0.59
Ethan Mbappé,FRA,"MF,FW",Lille,Ligue 1,17-312,2006,3,77,26,8.6,0.9,1,67,0,2,5,0,3.00,2,0,+2,+2.34,+1.79,2.6,0.2,+2.4,+2.82,+2.66
Kylian Mbappé,FRA,FW,Real Madrid,La Liga,25-321,1998,10,847,85,85.6,9.4,10,85,4,0,,0,2.30,17,8,+9,+0.96,+0.33,17.6,8.9,+8.7,+0.92,+1.83
Ibrahim Mbaye,FRA,"FW,MF",Paris S-G,Ligue 1,16-286,2008,5,87,17,9.7,1.0,1,45,0,4,11,2,3.00,3,1,+2,+2.07,-0.03,2.2,1.3,+0.8,+0.87,-1.16
Bryan Mbeumo,CMR,FW,Brentford,Premier League,25-090,1999,10,895,90,99.4,9.9,10,90,8,0,,0,1.30,19,18,+1,+0.10,+36.10,16.3,16.3,0.0,0.00,+0.84
James Mcatee,ENG,FW,Manchester City,Premier League,22-018,2002,1,1,1,0.1,0.0,0,,0,1,1,9,3.00,0,0,0,0.00,-1.00,0.0,0.0,0.0,0.00,-0.91
Kasey McAteer,IRL,"DF,FW",Leicester City,Premier League,22-349,2001,4,32,8,3.6,0.4,0,,0,4,8,0,0.50,1,0,+1,+2.81,+3.33,1.4,0.2,+1.2,+3.48,+4.52
Oliver McBurnie,SCO,FW,Las Palmas,La Liga,28-154,1996,12,711,59,65.8,7.9,7,78,2,5,33,0,0.75,7,16,-9,-1.14,-1.38,7.4,13.9,-6.6,-0.83,-0.11
Alex McCarthy,ENG,GK,Southampton,Premier League,34-338,1989,2,180,90,20.0,2.0,2,90,2,0,,8,0.00,0,2,-2,-1.00,+0.25,1.9,2.5,-0.6,-0.30,+0.86
John McGinn,SCO,"FW,MF",Aston Villa,Premier League,30-018,1994,8,506,63,56.2,5.6,7,71,1,1,8,0,2.00,7,8,-1,-0.18,-0.86,9.1,6.1,+3.0,+0.53,+0.37
Ed McJannet,IRL,MF,Lecce,Serie A,20-285,2004,0,,,,,0,,0,0,,11,,,,,,,,,,,
Scott McKenna,SCO,DF,Las Palmas,La Liga,27-359,1996,8,638,80,59.1,7.1,7,88,6,1,22,0,1.00,8,12,-4,-0.56,+0.25,5.6,12.4,-6.8,-0.95,-0.39
Weston McKennie,USA,MF,Juventus,Serie A,26-069,1998,7,366,52,37.0,4.1,4,73,0,3,25,3,1.57,8,7,+1,+0.25,-1.34,6.8,5.2,+1.6,+0.39,-0.54
Mark McKenzie,USA,DF,Toulouse,Ligue 1,25-254,1999,8,694,87,77.1,7.7,8,87,7,0,,1,1.38,10,9,+1,+0.13,+0.57,9.4,6.9,+2.5,+0.32,-1.41
Dwight McNeil,ENG,"MF,FW",Everton,Premier League,24-349,1999,10,887,89,98.6,9.9,10,89,8,0,,0,0.90,9,17,-8,-0.81,-7.73,10.4,15.1,-4.7,-0.48,-3.32
Scott McTominay,SCO,MF,Manchester Utd,Premier League,27-333,1996,2,19,10,2.1,0.2,0,,0,2,10,0,1.50,1,1,0,0.00,+0.31,0.8,0.6,+0.2,+0.91,+0.88
Scott McTominay,SCO,MF,Napoli,Serie A,27-333,1996,8,647,81,65.4,7.2,7,90,7,1,17,0,2.38,10,4,+6,+0.83,-0.21,9.5,4.2,+5.3,+0.73,+0.18
Djordjije Medenica,ESP,GK,Getafe,La Liga,17-354,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,
Jakov Medić,CRO,DF,Bochum,Bundesliga,26-059,1998,7,615,88,75.9,6.8,7,88,5,0,,2,0.14,6,19,-13,-1.90,+1.33,6.7,17.4,-10.7,-1.56,-0.86
Facundo Medina,ARG,"DF,MF",Lens,Ligue 1,25-161,1999,9,792,88,88.0,8.8,9,88,8,0,,0,1.56,8,6,+2,+0.23,+0.23,12.5,9.0,+3.6,+0.41,+1.84
Ben Mee,ENG,"DF,FW",Brentford,Premier League,35-045,1989,2,5,3,0.6,0.1,0,,0,2,3,8,1.50,0,2,-2,-36.00,-36.10,0.4,0.5,0.0,-0.84,-0.84
Jayden Meghoma,ENG,DF,Brentford,Premier League,18-130,2006,0,,,,,0,,0,0,,7,,,,,,,,,,,
Henrik Meister,DEN,FW,Rennes,Ligue 1,20-354,2003,4,63,16,7.0,0.7,0,,0,4,16,3,1.00,1,2,-1,-1.43,-1.21,0.8,0.8,0.0,-0.01,+0.11
Bamo Meïté,CIV,"DF,MF",Marseille,Ligue 1,22-338,2001,3,26,9,2.9,0.3,0,,0,3,9,5,3.00,0,1,-1,-3.46,-4.70,0.3,0.9,-0.7,-2.26,-2.11
Mateo Mejía,ESP,FW,Sevilla,La Liga,21-219,2003,1,11,11,1.0,0.1,0,,0,1,11,1,1.00,1,0,+1,+8.18,+8.69,0.7,0.0,+0.7,+5.55,+5.84
Farid El Melali,ALG,FW,Angers,Ligue 1,27-184,1997,9,625,69,69.4,6.9,7,79,1,2,37,0,1.11,10,12,-2,-0.29,+0.69,9.3,11.3,-2.0,-0.29,+0.70
Filippo Melegoni,ITA,"MF,FW",Genoa,Serie A,25-261,1999,3,89,30,9.0,1.0,1,45,0,2,22,2,0.33,1,5,-4,-4.04,-3.15,0.6,3.1,-2.5,-2.53,-1.97
Nuno Mendes,POR,DF,Paris S-G,Ligue 1,22-139,2002,6,389,65,43.2,4.3,5,76,3,1,8,1,2.33,12,2,+10,+2.31,+0.38,11.5,2.8,+8.7,+2.01,+0.17
Brais Méndez,ESP,MF,Real Sociedad,La Liga,27-303,1997,9,571,63,52.9,6.3,7,73,2,2,31,0,1.56,8,6,+2,+0.32,+0.67,9.3,5.7,+3.7,+0.58,+0.89
Antoine Mendy,FRA,DF,Nice,Ligue 1,20-162,2004,8,402,50,44.7,4.5,4,79,2,4,22,2,1.63,5,5,0,0.00,-1.81,4.5,6.1,-1.6,-0.35,-1.68
Ferland Mendy,FRA,DF,Real Madrid,La Liga,29-150,1995,9,664,74,67.1,7.4,8,80,4,1,21,1,2.00,9,9,0,0.00,-2.76,8.4,9.3,-1.0,-0.13,-2.40
Nampalys Mendy,SEN,MF,Lens,Ligue 1,32-135,1992,4,110,28,12.2,1.2,1,71,0,3,13,2,2.00,2,0,+2,+1.64,+1.64,2.0,0.5,+1.5,+1.19,+1.14
Nobel Mendy,FRA,DF,Betis,La Liga,20-063,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,
Gideon Mensah,GHA,DF,Auxerre,Ligue 1,26-110,1998,5,385,77,42.8,4.3,4,90,4,1,25,0,2.00,9,6,+3,+0.70,+1.40,8.4,7.3,+1.1,+0.26,+0.83
Alex Meret,ITA,GK,Napoli,Serie A,27-228,1997,8,665,83,67.2,7.4,8,83,7,0,,0,2.00,12,7,+5,+0.68,-0.71,12.2,7.7,+4.5,+0.60,-0.20
Mikel Merino,ESP,"MF,FW",Arsenal,Premier League,28-136,1996,4,260,65,28.9,2.9,3,77,1,1,30,0,1.00,4,5,-1,-0.35,-1.33,3.7,3.4,+0.3,+0.10,-0.58
Quentin Merlin,FRA,"DF,MF",Marseille,Ligue 1,22-173,2002,4,328,82,36.4,3.6,4,82,3,0,,0,2.50,11,5,+6,+1.65,+0.86,7.4,3.8,+3.6,+0.98,+1.88
Víctor Meseguer,ESP,"MF,FW",Valladolid,La Liga,25-149,1999,10,334,33,30.9,3.7,2,74,1,8,23,2,0.80,2,5,-3,-0.81,+0.64,2.7,6.2,-3.5,-0.94,-0.19
Rafik Messali,FRA,MF,Toulouse,Ligue 1,21-191,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
Rayane Messi Tanfouri,FRA,FW,Strasbourg,Ligue 1,17-166,2007,0,,,,,0,,0,0,,2,,,,,,,,,,,
Junior Messias,BRA,"MF,FW",Genoa,Serie A,33-176,1991,3,265,88,26.8,2.9,3,88,2,0,,0,1.33,3,4,-1,-0.34,+1.15,4.2,3.8,+0.4,+0.14,+1.20
Sergio Mestre,ESP,GK,Real Madrid,La Liga,19-266,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,
Connor Metcalfe,AUS,MF,St. Pauli,Bundesliga,25-000,1999,4,227,57,28.0,2.5,2,87,1,2,27,0,1.00,1,3,-2,-0.79,-0.48,2.0,2.5,-0.5,-0.18,+0.39
Jenson Metcalfe,ENG,MF,Everton,Premier League,20-060,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Dayann Methalie,FRA,DF,Toulouse,Ligue 1,18-264,2006,0,,,,,0,,0,0,,4,,,,,,,,,,,
Karol Mets,EST,DF,St. Pauli,Bundesliga,31-173,1993,9,810,90,100.0,9.0,9,90,9,0,,0,0.89,7,11,-4,-0.44,,8.1,12.2,-4.2,-0.46,
Thomas Meunier,BEL,DF,Lille,Ligue 1,33-054,1991,10,595,60,66.1,6.6,7,77,3,3,18,0,1.80,8,6,+2,+0.30,-1.17,9.8,8.7,+1.1,+0.17,-0.66
Alexander Meyer,GER,GK,Dortmund,Bundesliga,33-206,1991,1,90,90,11.1,1.0,1,90,1,0,,8,3.00,2,1,+1,+1.00,+0.88,2.0,0.5,+1.6,+1.56,+1.28
Francesco Mezzoni,ITA,FW,Napoli,Serie A,24-162,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
Lucas Michal,FRA,FW,Monaco,Ligue 1,19-136,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Florian Micheler,AUT,MF,Hoffenheim,Bundesliga,19-172,2005,1,32,32,4.0,0.4,0,,0,1,32,1,0.00,0,0,0,0.00,+0.69,0.2,0.4,-0.1,-0.30,+0.49
Miguel,ESP,FW,Leganés,La Liga,25-063,1999,11,693,63,64.2,7.7,7,84,3,4,27,1,1.00,9,8,+1,+0.13,+1.29,6.7,11.3,-4.6,-0.59,+0.64
Carlos Miguel,BRA,GK,Nott'ham Forest,Premier League,26-027,1998,0,,,,,0,,0,0,,10,,,,,,,,,,,
Valentin Mihaila,ROU,"FW,MF",Parma,Serie A,24-277,2000,11,612,56,61.8,6.8,8,69,0,3,20,0,0.82,7,10,-3,-0.44,-0.44,8.0,12.2,-4.2,-0.62,-1.22
Georges Mikautadze,GEO,FW,Lyon,Ligue 1,24-005,2000,10,449,45,49.9,5.0,4,73,1,6,26,0,1.50,7,14,-7,-1.40,-3.20,7.8,9.2,-1.4,-0.28,-1.34
Daniel Mikołajewski,POL,FW,Parma,Serie A,18-286,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,
Igor Miladinović,SRB,MF,Saint-Étienne,Ligue 1,21-150,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
Nikola Milenković,SRB,DF,Nott'ham Forest,Premier League,27-024,1997,9,810,90,90.0,9.0,9,90,9,0,,0,2.00,13,6,+7,+0.78,+0.78,12.3,8.3,+4.0,+0.44,+0.35
Lewis Miley,ENG,MF,Newcastle Utd,Premier League,18-188,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,27-259,1997,10,900,90,90.9,10.0,10,90,10,0,,0,1.40,13,13,0,0.00,+1.00,12.1,14.7,-2.6,-0.26,+1.09
Éder Militão,BRA,DF,Real Madrid,La Liga,26-292,1998,11,909,83,91.8,10.1,10,89,9,1,20,0,2.18,20,9,+11,+1.09,+2.20,18.5,11.0,+7.5,+0.75,+1.08
Luis Milla,ESP,MF,Getafe,La Liga,30-029,1994,12,"1,064",89,98.5,11.8,12,89,11,0,,0,0.83,7,10,-3,-0.25,-5.88,12.9,11.3,+1.5,+0.13,-1.96
Pere Milla,ESP,"MF,FW",Espanyol,La Liga,32-043,1992,7,210,30,19.4,2.3,1,56,0,6,26,5,0.43,1,5,-4,-1.71,-0.99,1.8,4.2,-2.4,-1.03,-0.22
Enzo Millot,FRA,"MF,FW",Stuttgart,Bundesliga,22-111,2002,9,600,67,74.1,6.7,7,78,3,2,27,0,1.44,12,11,+1,+0.15,+0.15,11.7,10.0,+1.7,+0.25,+0.39
James Milner,ENG,MF,Brighton,Premier League,38-306,1986,3,169,56,18.8,1.9,3,56,0,0,,0,2.33,3,1,+2,+1.07,+0.94,2.8,2.0,+0.8,+0.41,+0.76
Kim Min-jae,KOR,DF,Bayern Munich,Bundesliga,27-356,1996,9,765,85,94.4,8.5,9,85,6,0,,0,2.56,31,7,+24,+2.82,+0.82,19.7,5.7,+14.0,+1.65,-1.18
Yerry Mina,COL,DF,Cagliari,Serie A,30-043,1994,9,727,81,73.4,8.1,9,81,5,0,,1,0.89,5,16,-11,-1.36,-1.70,10.0,13.1,-3.1,-0.38,+0.07
Takumi Minamino,JPN,"MF,FW",Monaco,Ligue 1,29-294,1995,9,668,74,74.2,7.4,8,80,4,1,27,0,1.89,9,6,+3,+0.40,-1.54,10.9,5.8,+5.1,+0.69,-1.10
Lucas Mincarelli,FRA,DF,Montpellier,Ligue 1,20-305,2004,4,251,63,27.9,2.8,3,72,1,1,35,1,0.75,2,8,-6,-2.15,+0.07,2.0,6.4,-4.4,-1.57,-0.37
Tyrone Mings,ENG,DF,Aston Villa,Premier League,31-237,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,
Óscar Mingueza,ESP,"MF,DF",Celta Vigo,La Liga,25-176,1999,11,858,78,79.4,9.5,11,78,8,0,,0,1.45,16,17,-1,-0.10,+0.30,14.0,12.2,+1.8,+0.19,-0.43
Kim Minsu,KOR,MF,Girona,La Liga,18-291,2006,2,20,10,1.9,0.2,0,,0,2,10,1,0.00,0,0,0,0.00,+0.17,0.3,0.0,+0.2,+1.06,+0.83
Yankuba Minteh,GAM,"FW,MF",Brighton,Premier League,20-106,2004,7,406,58,45.1,4.5,5,71,0,2,25,0,1.71,6,5,+1,+0.22,-0.14,6.8,4.9,+1.8,+0.40,+1.11
Bojan Miovski,MKD,FW,Girona,La Liga,25-134,1999,6,381,64,35.3,4.2,5,70,1,1,32,5,1.00,5,7,-2,-0.47,-0.47,3.3,4.0,-0.7,-0.16,-0.62
Rafa Mir,ESP,"MF,FW",Valencia,La Liga,27-140,1997,4,239,60,24.1,2.7,3,72,0,1,22,0,0.25,2,6,-4,-1.51,-0.91,2.5,5.1,-2.7,-1.00,-0.14
Juan Miranda,ESP,DF,Bologna,Serie A,24-291,2000,8,498,62,55.3,5.5,5,90,5,3,16,2,1.38,8,7,+1,+0.18,+0.18,5.9,5.1,+0.9,+0.16,+0.31
Fabio Miretti,ITA,MF,Genoa,Serie A,21-094,2003,5,279,56,28.2,3.1,4,65,0,1,20,1,0.20,0,9,-9,-2.90,-2.40,1.3,5.8,-4.5,-1.45,-0.99
Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,Premier League,25-065,1999,10,850,85,94.4,9.4,10,85,7,0,,0,0.70,7,13,-6,-0.64,-2.44,10.8,13.7,-3.0,-0.32,-1.98
Kaoru Mitoma,JPN,"FW,MF",Brighton,Premier League,27-169,1997,10,826,83,91.8,9.2,9,88,4,1,31,0,1.60,15,13,+2,+0.22,-1.00,12.7,15.0,-2.3,-0.25,-0.49
Stefan Mitrović,SRB,MF,Hellas Verona,Serie A,22-082,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Maximilian Mittelstädt,GER,DF,Stuttgart,Bundesliga,27-232,1997,9,633,70,78.1,7.0,7,82,4,2,30,0,1.44,14,10,+4,+0.57,+2.09,13.3,9.3,+4.0,+0.57,+1.92
Koji Miyoshi,JPN,"MF,FW",Bochum,Bundesliga,27-224,1997,6,194,32,24.0,2.2,3,51,0,3,14,0,0.00,2,10,-8,-3.71,-1.96,1.8,9.7,-7.9,-3.68,-3.05
Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,35-289,1989,11,862,78,87.1,9.6,11,78,6,0,,0,2.18,21,9,+12,+1.25,+1.25,16.5,9.0,+7.5,+0.79,+0.73
Jakub Moder,POL,MF,Brighton,Premier League,25-212,1999,1,4,4,0.4,0.0,0,,0,1,4,4,0.00,0,0,0,0.00,-0.30,0.1,0.0,+0.1,+1.13,+1.34
Rui Modesto,ANG,DF,Udinese,Serie A,25-029,1999,2,22,11,2.2,0.2,0,,0,2,11,6,1.50,1,0,+1,+4.09,+4.37,0.3,0.5,-0.3,-1.03,-0.47
Luka Modrić,CRO,MF,Real Madrid,La Liga,39-057,1985,11,552,50,55.8,6.1,5,83,2,6,23,0,2.18,12,6,+6,+0.98,+0.16,12.0,7.4,+4.6,+0.76,+0.22
Max Moerstedt,GER,FW,Hoffenheim,Bundesliga,,,4,55,14,6.8,0.6,0,,0,4,14,1,1.00,0,1,-1,-1.64,-1.04,0.2,2.1,-2.0,-3.18,-2.60
Mostafa Mohamed,EGY,FW,Nantes,Ligue 1,26-343,1997,9,335,37,37.2,3.7,3,74,1,6,19,0,1.11,4,5,-1,-0.27,-0.11,3.8,6.3,-2.5,-0.66,-0.70
Johan Mojica,COL,DF,Mallorca,La Liga,32-076,1992,11,818,74,75.7,9.1,9,87,8,2,19,1,1.64,7,7,0,0.00,-0.34,9.9,7.8,+2.1,+0.23,-0.07
Horaţiu Moldovan,ROU,GK,Atlético Madrid,La Liga,26-290,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
Enzo Molebe,FRA,FW,Lyon,Ligue 1,17-048,2007,0,,,,,0,,0,0,,2,,,,,,,,,,,
