Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Issa Soumaré,SEN,"FW,MF",Le Havre,Ligue 1,24-029,2000,4.7,8,1.71,6,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Djibril Sow,SUI,MF,Sevilla,La Liga,27-276,1997,4.6,13,2.81,12,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Saidou Sow,GUI,DF,Strasbourg,Ligue 1,22-127,2002,9.3,6,0.64,6,0,0,0,0,0,1,0.11,1,0,0,0,0,0
Djed Spence,ENG,DF,Tottenham,Premier League,24-091,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leonardo Spinazzola,ITA,DF,Napoli,Serie A,31-228,1993,2.8,6,2.17,4,1,1,0,0,0,1,0.36,1,0,0,0,0,0
Anton Stach,GER,DF,Hoffenheim,Bundesliga,25-359,1998,8.5,9,1.06,5,0,2,0,1,1,0,0.00,0,0,0,0,0,0
Jens Stage,DEN,MF,Werder Bremen,Bundesliga,28-000,1996,5.7,10,1.76,7,0,0,2,1,0,2,0.35,2,0,0,0,0,0
Filip Stankovic,SRB,GK,Venezia,Serie A,22-257,2002,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jay Stansfield,ENG,MF,Fulham,Premier League,21-350,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Carl Starfelt,SWE,DF,Celta Vigo,La Liga,29-160,1995,9.2,2,0.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Niklas Stark,GER,DF,Werder Bremen,Bundesliga,29-208,1995,4.1,4,0.97,3,1,0,0,0,0,1,0.24,1,0,0,0,0,0
Lucas Stassin,BEL,FW,Saint-Étienne,Ligue 1,19-346,2004,3.3,10,3.00,6,0,1,1,2,0,5,1.50,2,0,1,1,1,0
Jason Steele,ENG,GK,Brighton,Premier League,34-082,1990,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Orri Steinn Óskarsson,ISL,FW,Real Sociedad,La Liga,20-071,2004,3.3,2,0.61,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,28-233,1996,1.3,3,2.37,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Jack Stephens,ENG,DF,Southampton,Premier League,30-286,1994,5.7,5,0.87,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raheem Sterling,ENG,"MF,FW",Arsenal,Premier League,29-336,1994,1.4,5,3.66,3,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Enzo Sternal,FRA,"FW,MF",Marseille,Ligue 1,17-164,2007,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ross Stewart,SCO,"FW,MF",Southampton,Premier League,28-120,1996,1.5,2,1.36,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Angelo Stiller,GER,MF,Stuttgart,Bundesliga,23-218,2001,8.9,27,3.02,22,5,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Stöger,AUT,"MF,FW",Gladbach,Bundesliga,31-073,1993,6.4,59,9.20,29,18,4,1,7,0,3,0.47,2,1,0,0,0,0
Stoichkov,ESP,"MF,FW",Alavés,La Liga,31-003,1993,6.1,22,3.63,11,0,2,3,4,2,2,0.33,1,0,0,1,0,0
Petar Stojanović,SVN,MF,Empoli,Serie A,29-032,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
John Stones,ENG,"DF,MF",Manchester City,Premier League,30-164,1994,2.7,5,1.87,5,0,0,0,0,0,1,0.37,1,0,0,0,0,0
Jørgen Strand Larsen,NOR,FW,Wolves,Premier League,24-276,2000,9.1,15,1.64,11,1,0,1,2,0,2,0.22,2,0,0,0,0,0
Gabriel Strefezza,BRA,"FW,MF",Como,Serie A,27-204,1997,10.6,40,3.77,30,5,2,2,0,1,1,0.09,1,0,0,0,0,0
Cristhian Stuani,URU,FW,Girona,La Liga,38-027,1986,1.8,1,0.57,0,0,0,1,0,0,1,0.57,0,0,0,1,0,0
Álex Suárez,ESP,DF,Las Palmas,La Liga,31-235,1993,8.9,4,0.45,4,0,0,0,0,0,1,0.11,1,0,0,0,0,0
Denis Suárez,ESP,MF,Villarreal,La Liga,30-307,1994,0.9,4,4.34,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Gabriel Suazo,CHI,"DF,MF",Toulouse,Ligue 1,27-091,1997,4.2,13,3.12,7,5,0,0,1,0,1,0.24,1,0,0,0,0,0
Luka Sučić,CRO,MF,Real Sociedad,La Liga,22-061,2002,7.2,24,3.35,21,0,1,1,1,0,2,0.28,2,0,0,0,0,0
Yukinari Sugawara,JPN,DF,Southampton,Premier League,24-133,2000,7.1,20,2.82,15,4,1,0,0,0,1,0.14,1,0,0,0,0,0
Niklas Süle,GER,DF,Dortmund,Bundesliga,29-066,1995,3.7,3,0.81,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ibrahim Sulemana,GHA,MF,Atalanta,Serie A,21-170,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kamaldeen Sulemana,GHA,"FW,MF",Southampton,Premier League,22-267,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Crysencio Summerville,NED,"FW,MF",West Ham,Premier League,23-009,2001,2.9,12,4.09,9,0,1,0,2,0,0,0.00,0,0,0,0,0,0
Tomáš Suslov,SVK,"FW,MF",Hellas Verona,Serie A,22-154,2002,5.4,10,1.84,5,2,1,0,0,2,1,0.18,0,0,0,0,0,1
Suso,ESP,"FW,MF",Sevilla,La Liga,30-355,1993,1.1,11,10.21,4,2,4,1,0,0,0,0.00,0,0,0,0,0,0
Zion Suzuki,JPN,GK,Parma,Serie A,22-079,2002,9.8,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mattias Svanberg,SWE,MF,Wolfsburg,Bundesliga,25-308,1999,4.2,6,1.44,2,0,1,1,1,1,3,0.72,0,0,1,0,1,1
Marin Šverko,CRO,DF,Venezia,Serie A,26-278,1998,4.5,8,1.76,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Mile Svilar,SRB,GK,Roma,Serie A,25-073,1999,11.0,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Michael Svoboda,AUT,DF,Venezia,Serie A,26-024,1998,10.3,14,1.37,12,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Williot Swedberg,SWE,"FW,MF",Celta Vigo,La Liga,20-281,2004,5.3,10,1.89,8,0,1,1,0,0,2,0.38,2,0,0,0,0,0
Abakar Sylla,CIV,DF,Strasbourg,Ligue 1,21-319,2002,5.5,3,0.54,2,0,0,1,0,0,1,0.18,0,0,0,1,0,0
Issiaga Sylla,GUI,"DF,MF",Montpellier,Ligue 1,30-312,1994,2.8,4,1.42,2,2,0,0,0,0,1,0.36,0,1,0,0,0,0
Mamadou Sylla,SEN,FW,Valladolid,La Liga,30-233,1994,5.1,6,1.18,2,0,1,1,2,0,3,0.59,1,0,1,0,1,0
Sammie Szmodics,IRL,"FW,MF",Ipswich Town,Premier League,29-045,1995,5.2,4,0.77,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dominik Szoboszlai,HUN,MF,Liverpool,Premier League,24-014,2000,8.0,25,3.12,21,1,0,3,0,0,2,0.25,2,0,0,0,0,0
Alexander Sørloth,NOR,FW,Atlético Madrid,La Liga,28-339,1995,6.5,19,2.91,11,0,3,4,1,0,3,0.46,2,0,1,0,0,0
Musa Al-Taamari,JOR,"FW,MF",Montpellier,Ligue 1,27-151,1997,2.6,7,2.66,5,0,0,2,0,0,1,0.38,0,0,0,1,0,0
Haris Tabakovic,BIH,"FW,MF",Hoffenheim,Bundesliga,30-141,1994,1.3,1,0.80,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,32-069,1992,4.0,7,1.75,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,28-271,1996,9.0,6,0.67,3,0,1,2,0,0,1,0.11,0,0,0,1,0,0
Adrien Tameze,CMR,"MF,DF",Torino,Serie A,30-278,1994,3.6,3,0.83,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Renato Tapia,PER,"MF,DF",Leganés,La Liga,29-103,1995,6.1,5,0.81,4,0,0,0,0,1,2,0.33,2,0,0,0,0,0
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,25-280,1999,8.9,12,1.34,10,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Florian Tardieu,FRA,MF,Saint-Étienne,Ligue 1,32-200,1992,1.8,3,1.63,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mehdi Taremi,IRN,FW,Inter,Serie A,32-113,1992,2.6,7,2.72,6,0,0,1,0,0,2,0.78,1,0,0,1,0,0
Oussama Targhalline,MAR,MF,Le Havre,Ligue 1,22-172,2002,6.3,15,2.37,14,1,0,0,0,0,2,0.32,2,0,0,0,0,0
James Tarkowski,ENG,DF,Everton,Premier League,31-355,1992,10.0,12,1.20,8,1,0,3,0,0,0,0.00,0,0,0,0,0,0
César Tárrega,ESP,DF,Valencia,La Liga,22-256,2002,9.0,2,0.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nuno Tavares,POR,DF,Lazio,Serie A,24-287,2000,7.2,30,4.14,22,3,2,1,2,0,11,1.52,7,1,2,0,1,0
Marcus Tavernier,ENG,"MF,FW",Bournemouth,Premier League,25-231,1999,8.7,43,4.97,31,6,2,2,2,0,5,0.58,2,2,0,0,1,0
Charlie Taylor,ENG,DF,Southampton,Premier League,31-051,1993,2.3,2,0.86,2,0,0,0,0,0,1,0.43,1,0,0,0,0,0
Jack Taylor,IRL,MF,Ipswich Town,Premier League,26-138,1998,1.5,5,3.36,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Loum Tchaouna,FRA,"FW,MF",Lazio,Serie A,21-061,2003,1.9,9,4.71,8,0,0,0,0,1,2,1.05,2,0,0,0,0,0
Jackson Tchatchoua,CMR,"DF,MF",Hellas Verona,Serie A,23-055,2001,9.4,18,1.92,15,2,1,0,0,0,1,0.11,1,0,0,0,0,0
Enzo Tchato,CMR,"DF,MF",Montpellier,Ligue 1,21-351,2002,6.1,9,1.46,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,La Liga,24-286,2000,9.4,16,1.71,16,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Álvaro Tejero,ESP,"MF,DF",Espanyol,La Liga,28-111,1996,6.7,29,4.31,15,11,1,1,0,1,4,0.60,2,0,1,1,0,0
Martín Tejón,ESP,"MF,DF",Valencia,La Liga,20-210,2004,0.5,1,1.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mathys Tel,FRA,"FW,MF",Bayern Munich,Bundesliga,19-195,2005,1.3,3,2.37,2,1,0,0,0,0,1,0.79,1,0,0,0,0,0
Nathan Tella,NGA,"DF,FW",Leverkusen,Bundesliga,25-126,1999,1.1,1,0.91,1,0,0,0,0,0,1,0.91,1,0,0,0,0,0
Nahuel Tenaglia,ARG,DF,Alavés,La Liga,28-261,1996,9.5,18,1.89,10,4,0,0,3,1,1,0.11,1,0,0,0,0,0
Casper Tengstedt,DEN,"FW,MF",Hellas Verona,Serie A,24-160,2000,7.7,13,1.69,8,0,1,2,2,0,2,0.26,1,0,0,1,0,0
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,32-192,1992,5.5,1,0.18,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Filippo Terracciano,ITA,DF,Milan,Serie A,21-274,2003,4.0,4,1.01,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,34-245,1990,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ramón Terrats,ESP,MF,Villarreal,La Liga,24-021,2000,0.9,2,2.20,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Martin Terrier,FRA,MF,Leverkusen,Bundesliga,27-249,1997,4.9,13,2.65,8,1,0,2,2,0,3,0.61,3,0,0,0,0,0
Tanner Tessmann,USA,MF,Lyon,Ligue 1,23-045,2001,2.0,2,1.00,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Kenny Tete,NED,DF,Fulham,Premier League,29-030,1995,9.6,18,1.87,11,0,2,3,2,0,1,0.10,1,0,0,0,0,0
Teddy Teuma,MLT,MF,Reims,Ligue 1,31-039,1993,2.2,10,4.57,6,2,0,1,1,0,0,0.00,0,0,0,0,0,0
Jordan Teze,NED,DF,Monaco,Ligue 1,25-039,1999,2.5,4,1.59,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Florian Thauvin,FRA,"MF,FW",Udinese,Serie A,31-287,1993,5.9,21,3.57,14,3,1,1,1,1,3,0.51,2,0,0,1,0,0
Arthur Theate,BEL,DF,Eint Frankfurt,Bundesliga,24-167,2000,7.6,10,1.32,6,0,0,1,2,1,0,0.00,0,0,0,0,0,0
Malick Thiaw,GER,DF,Milan,Serie A,23-092,2001,4.0,3,0.75,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Sorba Thomas,WAL,FW,Nantes,Ligue 1,25-078,1999,6.8,28,4.15,20,8,0,0,0,0,3,0.44,3,0,0,0,0,0
Adrien Thomasson,FRA,MF,Lens,Ligue 1,30-334,1993,8.8,30,3.40,19,7,0,1,1,2,1,0.11,1,0,0,0,0,0
Morten Thorsby,NOR,MF,Genoa,Serie A,28-187,1996,6.8,19,2.81,17,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Khéphren Thuram,FRA,MF,Juventus,Serie A,23-227,2001,4.6,15,3.28,11,0,2,2,0,0,2,0.44,2,0,0,0,0,0
Marcus Thuram,FRA,FW,Inter,Serie A,27-094,1997,9.9,31,3.15,22,0,1,3,4,1,6,0.61,4,0,0,0,2,0
Youri Tielemans,BEL,MF,Aston Villa,Premier League,27-185,1997,9.8,41,4.18,25,13,0,2,0,1,5,0.51,3,2,0,0,0,0
Phillip Tietz,GER,FW,Augsburg,Bundesliga,27-122,1997,6.3,15,2.38,12,0,1,2,0,0,2,0.32,1,0,1,0,0,0
Jurriën Timber,NED,DF,Arsenal,Premier League,23-144,2001,6.6,15,2.28,14,0,1,0,0,0,2,0.30,2,0,0,0,0,0
Jean-Clair Todibo,FRA,DF,West Ham,Premier League,24-314,1999,4.6,3,0.65,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Harry Toffolo,ENG,DF,Nott'ham Forest,Premier League,29-081,1995,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Umut Tohumcu,GER,MF,Hoffenheim,Bundesliga,20-089,2004,2.4,1,0.41,1,0,0,0,0,0,1,0.41,1,0,0,0,0,0
Corentin Tolisso,FRA,MF,Lyon,Ligue 1,30-097,1994,5.7,26,4.56,23,0,1,1,1,0,2,0.35,2,0,0,0,0,0
Rafael Tolói,ITA,DF,Atalanta,Serie A,34-029,1990,0.4,1,2.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tiago Tomás,POR,"FW,MF",Wolfsburg,Bundesliga,22-145,2002,7.8,23,2.95,16,0,2,2,3,0,2,0.26,1,0,0,0,1,0
Takehiro Tomiyasu,JPN,DF,Arsenal,Premier League,26-003,1998,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fikayo Tomori,ENG,DF,Milan,Serie A,26-325,1997,6.0,4,0.66,4,0,0,0,0,0,2,0.33,2,0,0,0,0,0
Sandro Tonali,ITA,MF,Newcastle Utd,Premier League,24-184,2000,4.3,8,1.85,4,1,0,1,2,0,0,0.00,0,0,0,0,0,0
Pablo Torre,ESP,MF,Barcelona,La Liga,21-219,2003,2.2,9,4.05,7,1,0,0,1,0,2,0.90,2,0,0,0,0,0
David Torres,ESP,DF,Valladolid,La Liga,21-248,2003,6.7,1,0.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ferrán Torres,ESP,FW,Barcelona,La Liga,24-253,2000,3.6,8,2.20,4,2,2,0,0,0,2,0.55,2,0,0,0,0,0
Pau Torres,ESP,DF,Aston Villa,Premier League,27-297,1997,10.0,8,0.80,7,0,0,1,0,0,2,0.20,1,0,0,1,0,0
Lucas Torró,ESP,MF,Osasuna,La Liga,30-112,1994,11.5,8,0.69,6,0,0,2,0,0,1,0.09,1,0,0,0,0,0
Abdoulaye Touré,GUI,MF,Le Havre,Ligue 1,30-250,1994,9.1,12,1.32,7,0,0,1,3,1,1,0.11,1,0,0,0,0,0
Birama Touré,MLI,"MF,DF",Montpellier,Ligue 1,32-155,1992,2.7,4,1.46,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ousmane Toure,FRA,DF,Lille,Ligue 1,19-264,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Souleymane Touré,FRA,DF,Udinese,Serie A,21-225,2003,4.8,4,0.84,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Lucas Tousart,FRA,MF,Union Berlin,Bundesliga,27-193,1997,1.4,3,2.08,2,0,0,1,0,0,1,0.69,0,0,0,1,0,0
Conor Townsend,ENG,MF,Ipswich Town,Premier League,31-249,1993,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adama Traoré,ESP,"FW,MF",Fulham,Premier League,28-288,1996,8.0,37,4.65,29,0,3,3,0,2,3,0.38,3,0,0,0,0,0
Hamari Traoré,MLI,DF,Real Sociedad,La Liga,32-286,1992,3.5,3,0.87,3,0,0,0,0,0,1,0.29,1,0,0,0,0,0
Omar Traoré,GER,"DF,FW",Heidenheim,Bundesliga,26-278,1998,7.5,8,1.07,7,1,0,0,0,0,1,0.13,1,0,0,0,0,0
Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,34-123,1990,5.5,1,0.18,1,0,0,0,0,0,1,0.18,1,0,0,0,0,0
Mark Travers,IRL,GK,Bournemouth,Premier League,25-174,1999,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Óscar Trejo,ARG,"MF,FW",Rayo Vallecano,La Liga,36-196,1988,1.4,3,2.09,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Philipp Treu,GER,"MF,DF",St. Pauli,Bundesliga,23-341,2000,8.5,13,1.54,11,2,0,0,0,0,1,0.12,0,1,0,0,0,0
Ryan Trevitt,ENG,MF,Brentford,Premier League,21-241,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Christopher Trimmel,AUT,"MF,DF",Union Berlin,Bundesliga,37-258,1987,5.2,14,2.72,8,5,0,1,0,0,0,0.00,0,0,0,0,0,0
Kieran Trippier,ENG,DF,Newcastle Utd,Premier League,34-050,1990,3.1,13,4.18,7,5,0,1,0,0,0,0.00,0,0,0,0,0,0
Leandro Trossard,BEL,FW,Arsenal,Premier League,29-340,1994,6.2,19,3.05,18,0,0,0,0,1,1,0.16,1,0,0,0,0,0
Adrien Truffert,FRA,"DF,MF",Rennes,Ligue 1,22-354,2001,8.3,16,1.93,12,0,0,3,0,1,1,0.12,1,0,0,0,0,0
Kostas Tsimikas,GRE,DF,Liverpool,Premier League,28-180,1996,2.6,8,3.10,5,3,0,0,0,0,1,0.39,1,0,0,0,0,0
Viktor Tsyhankov,UKR,"MF,FW",Girona,La Liga,26-359,1997,4.9,13,2.66,8,5,0,0,0,0,1,0.20,1,0,0,0,0,0
Axel Tuanzebe,COD,DF,Ipswich Town,Premier League,26-360,1997,5.7,5,0.88,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Stefano Turati,ITA,GK,Monza,Serie A,23-064,2001,8.0,3,0.37,0,3,0,0,0,0,1,0.12,0,1,0,0,0,0
Beñat Turrientes,ESP,MF,Real Sociedad,La Liga,22-282,2002,5.1,3,0.59,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tuta,BRA,"DF,MF",Eint Frankfurt,Bundesliga,25-127,1999,8.7,10,1.14,9,0,0,1,0,0,1,0.11,1,0,0,0,0,0
Chrisantus Uche,NGA,"FW,MF",Getafe,La Liga,21-173,2003,10.1,32,3.17,19,0,4,2,7,0,1,0.10,0,0,0,0,1,0
Destiny Udogie,ITA,DF,Tottenham,Premier League,21-346,2002,9.2,19,2.07,17,0,0,1,0,1,3,0.33,2,0,0,0,0,1
Manuel Ugarte Ribeiro,URU,MF,Manchester Utd,Premier League,23-211,2001,2.1,5,2.37,2,0,0,0,1,2,0,0.00,0,0,0,0,0,0
Lesley Ugochukwu,FRA,MF,Southampton,Premier League,20-227,2004,1.6,2,1.28,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lukas Ullrich,GER,DF,Gladbach,Bundesliga,20-237,2004,0.8,2,2.37,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,36-097,1988,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Enes Ünal,TUR,"FW,MF",Bournemouth,Premier League,27-182,1997,1.6,4,2.57,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Deniz Undav,GER,"FW,MF",Stuttgart,Bundesliga,28-112,1996,7.1,18,2.52,10,0,0,7,0,1,1,0.14,0,0,0,1,0,0
Naci Ünüvar,NED,"MF,DF",Espanyol,La Liga,21-148,2003,0.3,2,5.63,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Dayot Upamecano,FRA,DF,Bayern Munich,Bundesliga,26-012,1998,8.9,4,0.45,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kacper Urbanski,POL,MF,Bologna,Serie A,20-062,2004,2.2,8,3.71,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Can Uzun,TUR,"FW,MF",Eint Frankfurt,Bundesliga,18-363,2005,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Josha Vagnoman,GER,DF,Stuttgart,Bundesliga,23-333,2000,6.4,9,1.40,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Óscar Valentín,ESP,MF,Rayo Vallecano,La Liga,30-080,1994,8.3,17,2.04,15,0,1,0,1,0,2,0.24,2,0,0,0,0,0
Germán Valera,ESP,"MF,FW",Valencia,La Liga,22-237,2002,0.5,2,4.00,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Emanuele Valeri,ITA,DF,Parma,Serie A,25-337,1998,6.6,19,2.89,11,4,0,0,2,2,4,0.61,4,0,0,0,0,0
Martin Valjent,SVK,DF,Mallorca,La Liga,28-333,1995,7.8,3,0.39,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jesús Vallejo,ESP,DF,Real Madrid,La Liga,27-308,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mattia Valoti,ITA,MF,Monza,Serie A,31-063,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Federico Valverde,URU,MF,Real Madrid,La Liga,26-109,1998,10.4,27,2.59,26,0,0,1,0,0,3,0.29,2,0,0,1,0,0
Ignace Van Der Brempt,BEL,DF,Como,Serie A,22-221,2002,4.4,8,1.81,7,0,0,0,1,0,1,0.23,1,0,0,0,0,0
Virgil van Dijk,NED,DF,Liverpool,Premier League,33-123,1991,10.0,11,1.10,10,0,0,0,0,1,2,0.20,2,0,0,0,0,0
Vanderson,BRA,DF,Monaco,Ligue 1,23-140,2001,5.5,8,1.45,5,0,2,0,1,0,2,0.36,1,0,1,0,0,0
Maarten Vandevoordt,BEL,GK,RB Leipzig,Bundesliga,22-256,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jamie Vardy,ENG,FW,Leicester City,Premier League,37-302,1987,9.4,18,1.92,12,0,2,1,3,0,5,0.53,2,0,1,0,2,0
Ruben Vargas,SUI,MF,Augsburg,Bundesliga,26-095,1998,2.6,16,6.15,8,4,1,2,1,0,0,0.00,0,0,0,0,0,0
Nikola Vasilj,BIH,GK,St. Pauli,Bundesliga,28-342,1995,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Devis Vásquez,COL,GK,Empoli,Serie A,26-180,1998,11.0,1,0.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Johan Vásquez,MEX,DF,Genoa,Serie A,26-017,1998,11.3,8,0.71,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Denis Vavro,SVK,DF,Wolfsburg,Bundesliga,28-212,1996,4.0,6,1.50,5,0,0,1,0,0,1,0.25,0,0,0,1,0,0
José Luis García Vayá,ESP,MF,Valencia,La Liga,26-089,1998,9.5,27,2.84,14,12,0,1,0,0,2,0.21,2,0,0,0,0,0
Jesus Vazquez,ESP,DF,Valencia,La Liga,21-311,2003,6.2,5,0.81,4,0,1,0,0,0,1,0.16,1,0,0,0,0,0
Lucas Vázquez,ESP,DF,Real Madrid,La Liga,33-130,1991,4.5,13,2.93,9,2,1,0,0,1,1,0.23,1,0,0,0,0,0
Matías Vecino,URU,MF,Lazio,Serie A,33-076,1991,3.7,11,2.94,8,0,0,2,0,1,2,0.53,2,0,0,0,0,0
Renato Veiga,POR,"DF,MF",Chelsea,Premier League,21-102,2003,1.9,1,0.53,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Alejo Véliz,ARG,FW,Espanyol,La Liga,21-050,2003,7.2,4,0.54,2,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Miloš Veljković,SRB,DF,Werder Bremen,Bundesliga,29-043,1995,1.5,5,3.33,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Joël Veltman,NED,DF,Brighton,Premier League,32-298,1992,8.6,10,1.16,5,1,1,1,2,0,1,0.12,0,1,0,0,0,0
Micky van de Ven,NED,DF,Tottenham,Premier League,23-203,2001,7.9,9,1.14,6,0,0,2,1,0,2,0.25,2,0,0,0,0,0
Nikolas Veratschnig,AUT,MF,Mainz 05,Bundesliga,21-289,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bart Verbruggen,NED,GK,Brighton,Premier League,22-082,2002,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Simone Verdi,ITA,"MF,FW",Como,Serie A,32-119,1992,0.7,2,2.77,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Jordan Veretout,FRA,MF,Lyon,Ligue 1,31-252,1993,5.4,15,2.76,14,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Arthur Vermeeren,BEL,MF,RB Leipzig,Bundesliga,19-275,2005,3.7,6,1.64,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yorbe Vertessen,BEL,"FW,MF",Union Berlin,Bundesliga,23-305,2001,4.8,17,3.50,10,4,2,0,1,0,0,0.00,0,0,0,0,0,0
Mikel Vesga,ESP,MF,Athletic Club,La Liga,31-171,1993,3.5,3,0.87,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jannik Vestergaard,DEN,DF,Leicester City,Premier League,32-097,1992,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ben Viadere,FRA,MF,Auxerre,Ligue 1,19-067,2005,0.1,1,18.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
