Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Quentin Merlin,FRA,DF,Nantes,Ligue 1,21,2002,14.3,841,689,148,11,8,6,63,121,16,6,5,0,615,4,17
Junior Messias,BRA,"MF,DF",Genoa,Serie A,32,1991,11.7,337,307,30,5,1,3,24,14,4,2,2,0,245,0,7
Thomas Meunier,BEL,DF,Dortmund,Bundesliga,31,1991,6.5,495,424,70,7,0,1,17,63,0,0,0,0,399,1,7
Bastien Meupiyou,FRA,DF,Nantes,Ligue 1,17,2006,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Alexander Meyer,GER,GK,Dortmund,Bundesliga,32,1991,7.7,366,323,42,11,0,0,0,0,0,0,0,0,302,1,0
Omenuke Mfulu,COD,"MF,FW",Las Palmas,La Liga,29,1994,0.9,60,59,1,1,0,0,0,0,0,0,0,0,53,0,1
Lucas Michal,FRA,FW,Monaco,Ligue 1,18,2005,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Sven Michel,GER,"FW,MF",Augsburg,Bundesliga,33,1990,6.5,173,155,15,0,2,0,10,2,0,0,0,0,97,3,10
Miguel,ESP,"FW,MF",Alavés,La Liga,23,1999,0.7,15,12,3,0,0,0,0,0,0,0,0,0,7,0,1
Georges Mikautadze,GEO,FW,Metz,Ligue 1,22,2000,19.4,430,358,67,9,2,1,34,4,8,3,3,0,299,5,16
Nikola Milenković,SRB,DF,Fiorentina,Serie A,25,1997,27.9,1584,1540,40,36,0,15,0,3,0,0,0,0,1341,4,14
Lewis Miley,ENG,MF,Newcastle Utd,Premier League,17,2006,13.4,535,535,0,0,4,2,11,0,0,0,0,0,441,0,13
Arkadiusz Milik,POL,FW,Juventus,Serie A,29,1994,10.2,270,260,9,1,3,2,4,1,0,0,0,0,215,1,3
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,26,1997,36.0,1536,1207,320,81,0,4,0,0,0,0,0,0,984,9,0
Éder Militão,BRA,DF,Real Madrid,La Liga,25,1998,5.5,329,308,20,10,0,8,1,1,0,0,0,0,297,1,2
Luis Milla,ESP,MF,Getafe,La Liga,28,1994,23.5,1273,1101,165,93,1,40,102,3,65,30,24,0,1011,7,17
Enzo Millot,FRA,"MF,FW",Stuttgart,Bundesliga,21,2002,24.9,1456,1408,47,12,12,3,38,7,13,5,3,0,1238,1,38
James Milner,ENG,"DF,MF",Brighton,Premier League,37,1986,8.6,585,516,66,7,4,2,29,53,6,3,0,0,492,3,10
Jovan Milošević,SRB,"FW,MF",Stuttgart,Bundesliga,18,2005,0.3,13,12,1,0,0,0,0,1,0,0,0,0,8,0,1
Marko Milovanović,SRB,"FW,MF",Almería,La Liga,19,2003,3.4,68,64,4,0,0,0,1,0,0,0,0,0,43,0,2
Kim Min-jae,KOR,DF,Bayern Munich,Bundesliga,26,1996,21.9,2139,2071,66,22,4,13,2,4,0,0,0,0,1986,2,8
Yerry Mina,COL,"DF,MF",Fiorentina,Serie A,28,1994,0.5,17,15,2,2,0,0,0,0,0,0,0,0,15,0,0
Yerry Mina,COL,DF,Cagliari,Serie A,28,1994,13.5,562,517,44,43,0,4,2,1,0,0,0,0,448,1,2
Takumi Minamino,JPN,MF,Monaco,Ligue 1,28,1995,23.5,885,846,32,7,12,2,32,13,9,1,2,0,646,7,37
Lucas Mincarelli,FRA,"DF,MF",Montpellier,Ligue 1,19,2004,10.9,438,346,92,2,1,0,26,90,0,0,0,0,326,0,17
Tyrone Mings,ENG,DF,Aston Villa,Premier League,30,1993,0.3,5,5,0,0,1,0,0,0,0,0,0,0,5,0,0
Óscar Mingueza,ESP,"DF,MF",Celta Vigo,La Liga,24,1999,33.3,1967,1640,317,57,9,7,148,237,19,2,12,0,1478,10,50
Ignasi Miquel,ESP,DF,Granada,La Liga,30,1992,33.2,1549,1462,82,68,2,7,3,4,0,0,0,0,1265,5,11
Rafa Mir,ESP,"FW,MF",Sevilla,La Liga,26,1997,4.3,88,83,4,0,0,2,2,0,0,0,0,0,61,1,5
Ignacio Miramon,ARG,MF,Lille,Ligue 1,20,2003,0.4,32,32,0,0,0,0,0,0,0,0,0,0,28,0,1
Aleksei Miranchuk,RUS,"MF,FW",Atalanta,Serie A,27,1995,13.1,622,553,68,11,2,5,83,2,52,31,16,0,454,1,22
Juan Miranda,ESP,DF,Betis,La Liga,23,2000,20.6,1166,934,226,43,0,7,62,178,5,0,3,0,913,6,19
Kevin Miranda,ITA,DF,Sassuolo,Serie A,20,2003,0.2,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
Antonio Mirante,ITA,GK,Milan,Serie A,40,1983,2.0,54,45,9,1,0,0,0,0,0,0,0,0,41,0,0
Fabio Miretti,ITA,MF,Juventus,Serie A,19,2003,12.3,449,412,36,5,2,5,32,3,23,2,15,0,344,1,12
Filippo Missori,ITA,DF,Sassuolo,Serie A,19,2004,3.0,113,86,27,2,0,0,5,25,0,0,0,0,89,0,2
Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,Premier League,23,1999,35.6,1627,1262,361,14,1,2,69,347,0,0,0,0,1177,4,70
Kaoru Mitoma,JPN,FW,Brighton,Premier League,26,1997,16.5,650,639,9,1,3,0,44,7,1,0,0,0,509,2,18
Aleksandar Mitrović,SRB,FW,Fulham,Premier League,28,1994,0.4,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0
Stefan Mitrović,SRB,"FW,MF",Hellas Verona,Serie A,20,2002,4.3,105,101,2,0,0,1,15,0,2,0,2,0,77,2,5
Stefan Mitrović,SRB,DF,Getafe,La Liga,33,1990,7.8,251,223,28,24,1,1,0,0,0,0,0,0,191,0,0
Maximilian Mittelstädt,GER,DF,Stuttgart,Bundesliga,26,1997,23.4,1708,1520,184,15,3,4,105,155,14,4,5,0,1447,4,32
Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,34,1989,30.9,1679,1654,22,14,8,11,32,8,0,0,0,0,1453,3,44
Marko Mladenović,SRB,MF,Eint Frankfurt,Bundesliga,18,2005,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Jakub Moder,POL,"MF,DF",Brighton,Premier League,24,1999,6.9,304,292,9,2,1,0,6,6,0,0,0,0,243,3,11
Luka Modrić,CRO,MF,Real Madrid,La Liga,37,1985,18.8,1669,1506,156,67,6,27,90,9,69,15,38,0,1452,7,23
Max Moerstedt,GER,"DF,FW",Hoffenheim,Bundesliga,,,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Terem Moffi,NGA,FW,Nice,Ligue 1,24,1999,21.7,387,349,32,1,1,0,7,2,0,0,0,0,274,6,18
Mostafa Mohamed,EGY,FW,Nantes,Ligue 1,25,1997,22.2,369,341,26,0,5,2,14,2,0,0,0,0,238,2,13
Dion Moise Sahi,CIV,"MF,FW",Strasbourg,Ligue 1,21,2001,7.0,175,165,9,0,0,0,5,3,0,0,0,0,137,1,2
Johan Mojica,COL,DF,Osasuna,La Liga,30,1992,22.7,1193,1001,186,18,1,12,116,167,1,0,0,0,865,6,57
Alberto Moleiro,ESP,"FW,MF",Las Palmas,La Liga,19,2003,20.0,735,709,22,1,11,0,27,8,9,4,2,0,581,4,37
Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,25,1998,20.6,1304,1074,219,16,1,11,87,188,15,6,9,0,957,11,37
Florent Mollet,FRA,"MF,FW",Nantes,Ligue 1,31,1991,23.1,1063,902,160,36,1,2,142,15,95,41,42,0,826,1,23
Jon Moncayola,ESP,MF,Osasuna,La Liga,25,1998,20.0,1025,948,74,26,0,12,90,8,40,19,20,0,786,3,16
Enzo Mongo,FRA,DF,Nantes,Ligue 1,18,2005,0.1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0
Ilario Monterisi,ITA,DF,Frosinone,Serie A,21,2001,16.3,997,911,85,22,2,0,5,55,0,0,0,0,802,1,18
César Montes,MEX,DF,Almería,La Liga,26,1997,19.9,973,927,39,36,1,16,3,0,0,0,0,0,750,7,4
Gonzalo Montiel,ARG,DF,Nott'ham Forest,Premier League,26,1997,8.9,386,328,57,6,1,0,16,51,0,0,0,0,292,1,9
Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,27,1996,37.0,1272,833,432,127,0,2,0,0,0,0,0,0,783,7,0
Kieffer Moore,WAL,"FW,MF",Bournemouth,Premier League,30,1992,1.2,42,41,1,0,0,0,2,0,0,0,0,0,28,0,3
Mikey Moore,ENG,MF,Tottenham,Premier League,15,2007,0.0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Álvaro Morata,ESP,FW,Atlético Madrid,La Liga,30,1992,21.2,384,357,25,0,0,4,10,0,0,0,0,0,267,2,16
Diego Moreira,POR,"FW,MF",Lyon,Ligue 1,18,2004,3.0,108,105,2,1,0,0,6,1,0,0,0,0,74,1,3
Alberto Moreno,ESP,DF,Villarreal,La Liga,31,1992,16.5,733,628,100,13,0,11,49,85,2,1,1,0,586,5,14
Álex Moreno,ESP,DF,Aston Villa,Premier League,30,1993,11.5,542,435,106,9,0,0,37,97,0,0,0,0,428,1,33
Gerard Moreno,ESP,FW,Villarreal,La Liga,31,1992,24.6,1001,934,62,5,10,10,27,6,0,0,0,0,779,5,49
Jorge Moreno,ESP,DF,Osasuna,La Liga,22,2001,0.2,7,7,0,0,0,0,1,0,0,0,0,0,2,0,0
Mateu Morey,ESP,DF,Dortmund,Bundesliga,23,2000,1.2,87,78,9,3,0,1,1,6,0,0,0,0,74,0,3
Ilaix Moriba,GUI,"MF,FW",Getafe,La Liga,20,2003,6.7,204,201,3,2,1,1,2,1,0,0,0,0,150,0,7
Manu Morlanes,ESP,MF,Mallorca,La Liga,24,1999,17.9,809,786,15,7,6,8,17,3,1,0,1,0,669,8,10
Nikola Moro,CRO,MF,Bologna,Serie A,25,1998,9.3,572,560,10,6,1,7,13,4,0,0,0,0,469,2,18
Carlton Morris,ENG,"FW,MF",Luton Town,Premier League,27,1995,31.8,751,719,19,1,0,2,15,3,1,0,1,0,484,13,33
Cristhian Mosquera,ESP,DF,Valencia,La Liga,19,2004,34.2,1646,1561,82,54,0,6,1,18,0,0,0,0,1454,3,13
Yerson Mosquera,COL,DF,Villarreal,La Liga,22,2001,13.7,734,659,74,30,1,4,7,28,0,0,0,0,628,1,13
Dany Mota,POR,"FW,MF",Monza,Serie A,25,1998,22.8,836,775,58,9,1,5,89,5,31,3,23,0,625,3,33
Lebo Mothiba,RSA,FW,Strasbourg,Ligue 1,27,1996,6.9,118,115,1,0,0,0,1,0,0,0,0,0,86,2,3
Youssoufa Moukoko,GER,FW,Dortmund,Bundesliga,18,2004,6.9,128,120,6,0,1,2,4,1,0,0,0,0,104,2,6
Steve Mounié,BEN,FW,Brest,Ligue 1,28,1994,19.7,454,451,2,0,0,2,11,2,0,0,0,0,282,1,12
Mason Mount,ENG,"MF,FW",Manchester Utd,Premier League,24,1999,5.7,219,207,12,1,1,1,14,2,8,3,4,0,179,0,4
Samuel Moutoussamy,COD,MF,Nantes,Ligue 1,26,1996,12.3,498,491,6,5,1,0,2,1,0,0,0,0,417,1,7
Loris Mouyokolo,FRA,DF,Lorient,Ligue 1,22,2001,1.0,55,54,1,1,0,0,0,0,0,0,0,0,48,0,1
Divin Mubama,ENG,FW,West Ham,Premier League,18,2004,0.9,22,20,2,0,0,0,0,0,0,0,0,0,16,0,0
Mykhailo Mudryk,UKR,FW,Chelsea,Premier League,22,2001,17.5,566,498,62,4,5,9,78,5,52,24,11,2,385,6,14
François Mughe,CMR,"MF,DF",Marseille,Ligue 1,19,2004,2.0,45,41,4,0,0,0,7,4,0,0,0,0,29,0,5
Nordi Mukiele,FRA,DF,Paris S-G,Ligue 1,25,1997,8.8,578,521,57,13,1,4,3,44,0,0,0,0,486,0,16
Samuele Mulattieri,ITA,"FW,MF",Sassuolo,Serie A,22,2000,5.1,116,100,15,0,0,2,0,0,0,0,0,0,81,1,1
Andreas Müller,GER,MF,Darmstadt 98,Bundesliga,23,2000,3.9,168,165,3,1,0,0,2,1,0,0,0,0,129,0,4
Jannik Müller,GER,"DF,MF",Darmstadt 98,Bundesliga,29,1994,12.6,549,514,35,7,0,4,7,28,0,0,0,0,424,0,11
Kevin Müller,GER,GK,Heidenheim,Bundesliga,32,1991,34.0,1482,1038,442,126,0,2,0,0,0,0,0,0,1104,2,1
Marcus Müller,GER,MF,Mainz 05,Bundesliga,20,2002,0.2,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
Thomas Müller,GER,"MF,FW",Bayern Munich,Bundesliga,33,1989,18.4,810,767,41,3,7,2,55,34,0,0,0,0,602,2,25
Abdul Mumin,GHA,DF,Rayo Vallecano,La Liga,25,1998,18.8,773,743,28,26,0,7,2,2,0,0,0,0,617,2,3
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,27,1996,24.1,542,527,13,3,0,2,18,1,0,0,0,0,380,2,22
Iker Muniain,ESP,"MF,FW",Athletic Club,La Liga,30,1992,6.6,410,360,50,17,4,1,31,1,26,6,14,0,345,0,4
Rodrigo Muniz,BRA,FW,Fulham,Premier League,22,2001,17.7,222,207,14,0,1,1,2,0,0,0,0,0,136,1,4
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,25,1997,12.5,702,524,175,11,0,1,29,164,0,0,0,0,504,3,19
Daniel Muñoz,COL,"DF,MF",Crystal Palace,Premier League,27,1996,16.0,720,573,145,4,0,0,11,141,0,0,0,0,561,2,17
Iker Muñoz,ESP,MF,Osasuna,La Liga,20,2002,20.6,991,966,18,17,0,10,13,1,0,0,0,0,739,7,12
Javier Muñoz,ESP,MF,Las Palmas,La Liga,28,1995,29.3,1285,1251,29,8,5,7,47,7,13,4,4,1,1018,5,37
Finley Munroe,ENG,MF,Aston Villa,Premier League,18,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Arijanet Muric,KVX,GK,Burnley,Premier League,24,1998,10.0,585,495,85,52,0,4,0,0,0,0,0,0,404,5,0
Luis Muriel,COL,"FW,MF",Atalanta,Serie A,32,1991,4.5,241,203,36,5,1,1,31,5,21,16,0,1,170,2,5
Murillo,BRA,DF,Nott'ham Forest,Premier League,21,2002,31.0,1460,1378,73,42,6,18,4,3,0,0,0,0,1123,9,12
Vedat Muriqi,KVX,FW,Mallorca,La Liga,29,1994,25.9,660,642,8,1,5,4,11,0,0,0,0,0,411,10,24
Alex Murphy,IRL,"DF,FW",Newcastle Utd,Premier League,19,2004,0.1,17,17,0,0,0,0,0,0,0,0,0,0,17,0,0
Jacob Murphy,ENG,"FW,DF",Newcastle Utd,Premier League,28,1995,13.2,519,478,38,8,10,0,77,18,11,7,2,0,343,3,23
Yunus Musah,USA,"MF,FW",Milan,Serie A,20,2002,16.4,666,628,37,1,0,3,28,36,0,0,0,0,566,1,12
Jamal Musiala,GER,"MF,FW",Bayern Munich,Bundesliga,20,2003,19.5,772,745,21,3,12,2,11,9,1,0,0,0,621,6,38
Florent Muslija,KVX,"MF,FW",Freiburg,Bundesliga,25,1998,1.2,83,74,9,2,1,0,9,1,6,6,0,0,57,0,5
Juan Musso,ARG,GK,Atalanta,Serie A,29,1994,11.0,371,282,87,17,0,1,0,0,0,0,0,0,278,2,0
Kingstone Mutandwa,ZAM,"FW,MF",Cagliari,Serie A,20,2003,0.4,9,9,0,0,0,0,0,0,0,0,0,0,3,0,0
Yvon Mvogo,SUI,GK,Lorient,Ligue 1,29,1994,34.0,1149,835,314,86,0,1,0,0,0,0,0,0,869,0,1
Joel Mvuka,NOR,"DF,FW",Lorient,Ligue 1,20,2002,2.2,49,41,8,2,0,0,12,1,5,2,3,0,33,0,2
Junior Mwanga,FRA,"MF,FW",Strasbourg,Ligue 1,20,2003,16.1,521,487,32,12,5,4,4,1,0,0,0,0,416,2,17
Phillipp Mwene,AUT,DF,Mainz 05,Bundesliga,29,1994,22.2,934,703,225,16,0,4,86,183,26,5,16,0,652,6,35
Vitaliy Mykolenko,UKR,DF,Everton,Premier League,24,1999,27.4,1166,938,225,0,2,2,56,225,0,0,0,0,869,3,35
Joakim Mæhle,DEN,"DF,MF",Wolfsburg,Bundesliga,26,1997,27.2,1555,1260,289,34,0,6,60,254,0,0,0,0,1263,6,42
Obite N'Dicka,CIV,DF,Roma,Serie A,23,1999,24.1,1587,1523,62,38,0,2,11,7,0,0,0,0,1437,2,7
Kévin N'Doram,FRA,MF,Metz,Ligue 1,27,1996,17.8,611,566,43,39,1,19,2,2,0,0,0,0,481,2,10
Nathan N'Goumou,FRA,"FW,MF",Gladbach,Bundesliga,23,2000,15.4,445,425,16,4,0,2,28,7,1,0,0,0,329,4,9
Stanley N'Soki,FRA,DF,Hoffenheim,Bundesliga,24,1999,7.0,399,358,40,12,0,3,7,28,0,0,0,0,318,1,10
Nacho,ESP,DF,Real Madrid,La Liga,33,1990,19.4,1281,1191,89,41,0,5,3,10,0,0,0,0,1183,1,4
Bilal Nadir,FRA,"MF,FW",Marseille,Ligue 1,19,2003,1.3,47,46,1,0,0,0,0,1,0,0,0,0,41,0,3
Mahamadou Nagida,CMR,DF,Rennes,Ligue 1,18,2005,1.2,65,59,6,0,0,1,12,6,0,0,0,0,47,0,3
Marvelous Nakamba,ZIM,MF,Luton Town,Premier League,29,1994,12.6,423,404,18,14,0,5,4,3,0,0,0,0,356,1,10
Keito Nakamura,JPN,"FW,MF",Reims,Ligue 1,23,2000,15.3,400,391,5,1,2,5,23,2,1,1,0,0,292,4,13
Nahitan Nández,URU,"MF,DF",Cagliari,Serie A,27,1995,26.0,916,787,125,16,2,13,154,65,42,6,33,0,544,4,28
Matija Nastasić,SRB,DF,Mallorca,La Liga,30,1993,25.1,992,954,33,29,0,3,5,1,0,0,0,0,788,5,3
Natan,BRA,DF,Napoli,Serie A,22,2001,10.6,666,619,46,22,0,7,5,24,0,0,0,0,581,1,6
Lapo Nava,ITA,GK,Milan,Serie A,19,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Roberto Navarro,ESP,"MF,FW",Cádiz,La Liga,21,2002,21.0,737,672,59,9,2,0,96,6,43,20,17,0,531,6,25
Jesús Navas,ESP,DF,Sevilla,La Liga,37,1985,22.3,1270,1067,192,16,1,9,143,176,0,0,0,0,922,11,39
Keylor Navas,CRC,GK,Paris S-G,Ligue 1,36,1986,4.0,98,78,20,2,0,0,0,0,0,0,0,0,91,0,0
Michel Ndary Adopo,FRA,MF,Atalanta,Serie A,23,2000,1.2,89,88,1,1,0,0,1,0,0,0,0,0,74,0,1
Youssouf Ndayishimiye,BDI,"MF,DF",Nice,Ligue 1,24,1998,19.0,1361,1313,46,41,3,7,1,5,0,0,0,0,1223,2,9
Bassirou Ndiaye,SEN,FW,Lorient,Ligue 1,21,2002,1.7,39,36,3,0,0,0,1,0,1,1,0,0,27,0,2
Iliman Ndiaye,SEN,"FW,MF",Marseille,Ligue 1,23,2000,18.0,562,554,7,1,2,0,18,1,0,0,0,0,465,1,20
Massamba Ndiaye,SEN,GK,Clermont Foot,Ligue 1,21,2001,4.0,174,140,32,8,0,0,0,0,0,0,0,0,129,2,1
Rassoul Ndiaye,SEN,"MF,FW",Le Havre,Ligue 1,21,2001,5.8,263,260,3,3,0,1,8,0,0,0,0,0,209,0,7
Michael Ndiweni,ENG,FW,Newcastle Utd,Premier League,19,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
Cher Ndour,ITA,MF,Paris S-G,Ligue 1,19,2004,0.3,25,25,0,0,0,0,0,0,0,0,0,0,23,0,0
Dan Ndoye,SUI,"FW,MF",Bologna,Serie A,22,2000,19.7,602,577,21,1,0,5,47,5,15,11,2,0,467,4,27
Joseph Nduquidi,FRA,"MF,DF",Metz,Ligue 1,18,2004,8.3,212,194,17,4,1,2,0,13,0,0,0,0,173,1,1
Loïc Nego,HUN,"DF,MF",Le Havre,Ligue 1,32,1991,17.3,639,552,85,3,0,0,44,81,1,0,0,0,481,2,17
Álvaro Negredo,ESP,"FW,MF",Cádiz,La Liga,37,1985,0.6,22,17,3,0,0,0,2,1,0,0,0,0,10,2,1
Reiss Nelson,ENG,FW,Arsenal,Premier League,23,1999,3.0,144,132,12,4,0,1,14,3,5,4,0,0,127,0,3
Zack Nelson,ENG,"MF,DF",Luton Town,Premier League,18,2004,0.1,4,2,2,0,0,0,0,0,0,0,0,0,4,0,0
Neto,BRA,GK,Bournemouth,Premier League,34,1989,32.0,1060,749,307,84,0,2,0,0,0,0,0,0,692,4,2
Pedro Neto,POR,"FW,MF",Wolves,Premier League,23,2000,16.8,722,645,73,23,1,5,115,14,34,16,10,2,538,4,17
Luca Netz,GER,DF,Gladbach,Bundesliga,20,2003,24.7,1220,999,216,22,2,1,74,172,22,6,13,0,945,5,28
Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,37,1986,22.8,876,754,122,24,0,3,0,1,0,0,0,0,754,0,0
Florian Neuhaus,GER,MF,Gladbach,Bundesliga,26,1997,13.6,567,548,16,14,7,14,10,2,0,0,0,0,470,3,8
Carlos Neva,ESP,DF,Granada,La Liga,27,1996,35.0,1701,1295,401,52,0,4,83,349,0,0,0,0,1291,5,66
Jessic Ngankam,GER,"FW,MF",Mainz 05,Bundesliga,23,2000,2.0,24,22,2,0,0,0,1,0,0,0,0,0,13,0,0
Jessic Ngankam,GER,FW,Eint Frankfurt,Bundesliga,23,2000,3.1,45,42,3,0,0,0,0,0,0,0,0,0,33,0,2
Cyril Ngonge,BEL,"FW,MF",Hellas Verona,Serie A,23,2000,15.9,361,324,35,10,4,5,51,2,10,2,7,0,234,2,12
Cyril Ngonge,BEL,FW,Napoli,Serie A,23,2000,3.5,144,131,13,2,1,1,20,2,9,4,5,0,107,0,4
Steve Ngoura,FRA,"FW,MF",Le Havre,Ligue 1,18,2005,2.5,50,48,2,0,0,1,1,0,0,0,0,0,33,0,2
Moussa Niakhate,SEN,DF,Nott'ham Forest,Premier League,27,1996,16.2,774,687,86,11,0,3,11,74,0,0,0,0,617,1,7
M'Baye Niang,SEN,FW,Empoli,Serie A,28,1994,7.9,140,132,8,1,1,5,4,0,0,0,0,0,90,0,3
Tanguy Nianzou,FRA,DF,Sevilla,La Liga,21,2002,3.5,156,147,8,4,0,2,0,4,0,0,0,0,137,1,1
Shamar Nicholson,JAM,FW,Clermont Foot,Ligue 1,26,1997,16.5,386,353,33,0,1,5,6,0,0,0,0,0,272,0,13
Rasmus Nicolaisen,DEN,DF,Toulouse,Ligue 1,26,1997,32.5,1679,1616,61,42,1,4,0,4,0,0,0,0,1426,2,6
Moritz Nicolas,GER,GK,Gladbach,Bundesliga,25,1997,27.0,1055,836,213,52,0,0,0,0,0,0,0,0,818,6,0
Hans Nicolussi Caviglia,ITA,MF,Juventus,Serie A,23,2000,3.0,136,114,22,8,0,6,18,1,13,3,8,0,107,0,1
Saúl Ñíguez,ESP,MF,Atlético Madrid,La Liga,28,1994,15.3,682,662,16,11,2,3,16,3,0,0,0,0,549,4,10
Justin Njinmah,GER,FW,Werder Bremen,Bundesliga,22,2000,11.3,215,211,2,1,1,1,10,1,0,0,0,0,146,2,11
Eddie Nketiah,ENG,FW,Arsenal,Premier League,24,1999,12.0,215,199,16,0,3,0,5,1,0,0,0,0,168,0,10
Niels Nkounkou,FRA,"DF,MF",Eint Frankfurt,Bundesliga,22,2000,14.5,868,706,162,13,8,4,53,144,5,0,2,0,625,0,33
Christopher Nkunku,FRA,"FW,MF",Chelsea,Premier League,25,1997,4.9,183,166,16,0,3,1,4,1,3,1,0,0,159,1,5
Felix Nmecha,GER,MF,Dortmund,Bundesliga,22,2000,11.3,457,445,12,12,1,4,3,0,0,0,0,0,382,0,10
Lukas Nmecha,GER,FW,Wolfsburg,Bundesliga,24,1998,0.5,12,11,1,0,0,0,0,0,0,0,0,0,6,0,0
Peru Nolaskoain,ESP,"DF,MF",Athletic Club,La Liga,24,1998,0.1,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
Joseph Nonge,BEL,MF,Juventus,Serie A,18,2005,0.3,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
Jonathan Norbye,NOR,MF,RB Leipzig,Bundesliga,16,2007,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Arnaud Nordin,FRA,"FW,MF",Montpellier,Ligue 1,25,1998,13.8,390,376,11,1,2,0,35,3,1,0,1,0,304,3,17
Rhys Norrington-Davies,WAL,DF,Sheffield Utd,Premier League,24,1999,1.2,67,55,12,1,0,1,2,11,0,0,0,0,48,0,2
Oliver Norwood,NIR,MF,Sheffield Utd,Premier League,32,1991,16.0,911,813,95,55,2,8,52,1,35,5,25,2,634,3,10
Tijjani Noslin,NED,"FW,MF",Hellas Verona,Serie A,24,1999,14.9,338,330,7,0,0,0,15,0,0,0,0,0,235,1,9
Randy Nteka,ANG,"FW,MF",Rayo Vallecano,La Liga,25,1997,6.4,180,171,6,0,1,1,3,1,0,0,0,0,129,3,6
Ernest Nuamah,GHA,"FW,MF",Lyon,Ligue 1,19,2003,20.4,692,643,48,18,0,7,75,5,24,19,2,0,535,1,26
Alexander Nübel,GER,GK,Stuttgart,Bundesliga,26,1996,30.0,1218,1056,159,47,0,1,0,0,0,0,0,0,998,3,0
Kasim Nuhu,GHA,DF,Hoffenheim,Bundesliga,28,1995,0.1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0
Matheus Nunes,POR,MF,Wolves,Premier League,24,1998,2.0,106,97,8,4,0,0,3,2,1,1,0,0,87,1,2
Matheus Nunes,POR,MF,Manchester City,Premier League,24,1998,7.3,443,429,14,9,1,1,19,2,3,2,0,0,373,0,12
Darwin Núñez,URU,FW,Liverpool,Premier League,24,1999,22.7,493,472,17,2,6,1,19,5,0,0,0,0,341,4,18
Unai Núñez,ESP,DF,Celta Vigo,La Liga,26,1997,31.1,1635,1547,86,82,2,35,1,4,0,0,0,0,1303,2,15
Fabian Nürnberger,BUL,"DF,MF",Darmstadt 98,Bundesliga,24,1999,16.8,895,747,141,25,2,7,64,99,17,2,12,1,713,7,12
Ethan Nwaneri,ENG,FW,Arsenal,Premier League,16,2007,0.2,18,18,0,0,0,0,0,0,0,0,0,0,15,0,0
Simeon Nwankwo,NGA,FW,Salernitana,Serie A,31,1992,7.6,133,125,7,1,1,0,0,1,0,0,0,0,83,1,7
Gerzino Nyamsi,FRA,DF,Strasbourg,Ligue 1,26,1997,12.1,632,595,37,29,0,6,1,0,0,0,0,0,555,0,6
Ørjan Nyland,NOR,GK,Sevilla,La Liga,32,1990,24.0,787,497,287,86,0,2,0,0,0,0,0,0,486,3,0
Rabby Nzingoula,CGO,"MF,FW",Strasbourg,Ligue 1,17,2005,1.5,43,43,0,0,0,0,3,0,0,0,0,0,27,0,1
M'Bala Nzola,ANG,FW,Fiorentina,Serie A,26,1996,17.2,345,333,12,0,0,0,6,3,0,0,0,0,283,0,9
Christian Nørgaard,DEN,MF,Brentford,Premier League,29,1994,27.8,1501,1422,73,23,8,8,22,32,1,0,0,0,1199,6,16
Jake O'Brien,IRL,DF,Lyon,Ligue 1,22,2001,26.3,1440,1375,63,37,0,9,1,9,0,0,0,0,1270,2,9
Mark O'Mahony,IRL,FW,Brighton,Premier League,18,2005,0.7,16,16,0,0,0,0,0,0,0,0,0,0,13,0,0
Dara O'Shea,IRL,DF,Burnley,Premier League,24,1999,32.1,1759,1705,47,34,3,10,11,9,0,0,0,0,1393,7,19
Michael Obafemi,IRL,"FW,MF",Burnley,Premier League,23,2000,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
